Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
4100-08397,06/21/2010,MCGC,BTLH,F,AHY,2010,"6/29, 3.4g","7/3, 3.3g","7/5, 3.6g",,,,,,,,,,,,,,,
4100-08399,06/21/2010,MCGC,BTLH,F,AHY,2010,"7/17, 3.3g",,,,,,,,,,,,,,,,,
4100-08400,06/21/2010,MCGC,BTLH,F,AHY,2010,"6/27, 4.1g E6 2x",,,,,,,,,,,,,,,,,
4100-08403,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/14, 3.6g","7/15, 3.9g",,,,,,,,,,,,,,,,
4100-08404,07/09/2010,MP1,BTLH,M,AHY,2010,"8/17, 3.4g","9/7, 3.3g at HPK2",,,,,,,,,,,,,,,,
4100-08409,07/11/2010,GNMTN,BTLH,M,AHY,2010,"7/25, 3.7g",,,,,,,,,,,,,,,,,
4100-08420,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/26, 4.1g",,,,,,,,,,,,,,,,,
4100-08424,07/16/2010,MCGC,RUHU,F,AHY,2010,"7/16, again",,,,,,,,,,,,,,,,,
4100-08428,07/20/2010,MCGC,CAHU,M,SY,2010,,,,,,,,,,,,,,,,,,"Davis Mtns, TX, former L05801 FOREIGN"
4100-08432,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/17, 3.4g","7/27, 3.3g",,,,,,,,,,,,,,,,
4100-08440,07/10/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.8g","8/3, 3.4g",,,,,,,,,,,,,,,,
4100-08442,07/10/2010,MCGC,BTLH,F,AHY,2010,"7/27, 3.1g",,,,,,,,,,,,,,,,,
4100-08453,07/03/2010,MP1,BTLH,F,AHY,2010,"8/17, 3.5g",,,,,,,,,,,,,,,,,
4100-08461,07/04/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.7g","7/16, 4.2g","8/4, nw",,,,,,,,,,,,,,,
4100-08463,07/04/2010,MCGC,BTLH,F,AHY,2010,"7/9, 3.6g","7/14, 3.7g",,,,,,,,,,,,,,,,
4100-08464,07/04/2010,MCGC,BTLH,F,AHY,2010,"8/19, 4.2g",,,,,,,,,,,,,,,,,
4100-08468,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/22, 3.6g",,,,,,,,,,,,,,,,,
4100-08469,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/6, 3.2g","7/15, 3.2g","7/16, 3.5g","7/17, nw","7/30, 3.7g","8/3, 3.4g","8/13, 3.6g",,,,,,,,,,,
4100-08470,07/05/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.6g",,,,,,,,,,,,,,,,,
4100-08486,06/22/2010,MP1,BTLH,F,AHY,2010,"7/21, 3.6g",,,,,,,,,,,,,,,,,
4100-08487,07/27/2010,MCGC,BTLH,F,AHY,2010,"7/28, 4.0g","8/3, 3.6g","8/4, 3.4g","8/8, 4.2g",,,,,,,,,,,,,,
4100-08492,07/06/2010,MCGC,BTLH,F,AHY,2010,"7/16, 3.5g",,,,,,,,,,,,,,,,,
4100-08493,06/19/2010,MCGC,BTLH,F,AHY,2010,"6/26, 4.0g","7/6, 3.3g",,,,,,,,,,,,,,,,
4100-08502,07/02/2010,MCGC,BTLH,M,AHY,2010,"8/10, 3.2g",,,,,,,,,,,,,,,,,
4100-08503,07/03/2010,MCGC,BTLH,M,AHY,2010,"7/3, again","7/5, 3.2g",,,,,,,,,,,,,,,,
4100-08528,07/03/2010,MCGC,BTLH,F,AHY,2010,"7/4, 3.7g",,,,,,,,,,,,,,,,,
4100-08530,07/04/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.5g","7/9, 3.2g","7/28, 3.3g",,,,,,,,,,,,,,,
4100-08541,07/01/2010,GNMTN,BTLH,F,AHY,2010,"8/1, 3.6g",,,,,,,,,,,,,,,,,
4100-08544,07/01/2010,HOLZ,BTLH,F,AHY,2010,"7/11, 3.7g",,,,,,,,,,,,,,,,,
4100-08545,07/01/2010,HOLZ,BTLH,F,AHY,2010,"8/13, 3.3g","8/25, 3.4g",,,,,,,,,,,,,,,,
4100-08546,07/01/2010,HOLZ,BTLH,F,AHY,2010,"7/1, 3.8g","7/25, 3.7g",,,,,,,,,,,,,,,,
4100-08547,07/01/2010,HOLZ,BTLH,F,AHY,2010,"8/13, nw","8/25, 3.6g",,,,,,,,,,,,,,,,
4100-08550,07/01/2010,HOLZ,BTLH,F,AHY,2010,"8/13, 4.0g 2x",,,,,,,,,,,,,,,,,
4100-08551,07/03/2010,MCGC,BTLH,F,AHY,2010,"7/4, 3.4g",,,,,,,,,,,,,,,,,
4100-08553,07/05/2010,CC3,BTLH,F,AHY,2010,"7/22, 3.4g at MCGC","8/9, 4.1g at MCGC",,,,,,,,,,,,,,,,
4100-08554,07/05/2010,CC3,BTLH,F,AHY,2010,"7/26, 3.8g at MCGC",,,,,,,,,,,,,,,,,
4100-08559,07/09/2010,MCGC,BTLH,F,AHY,2010,"7/14, 3.4g","7/15, 3.5g","7/16, nw","7/17, nw","7/22, 3.4g","7/27, 3.5g","8/3, 4.5g 2x","8/4, 3.2g",,,,,,,,,,new: L58579
4100-08567,07/09/2010,MP1,BTLH,F,AHY,2010,"7/27, 3.41g",,,,,,,,,,,,,,,,,
4100-08569,07/09/2010,MP1,BTLH,F,AHY,2010,"8/19, 4.1g 2x",,,,,,,,,,,,,,,,,
4100-08574,06/27/2010,HPK2,BTLH,F,AHY,2010,"6/29, 3.8g",,,,,,,,,,,,,,,,,
4100-08575,06/27/2010,MCGC,BTLH,F,AHY,2010,"6/27, again","7/5, 3.4g","7/6, 3.5g",,,,,,,,,,,,,,,
4100-08577,06/28/2010,MP1,BTLH,F,AHY,2010,"9/2, 3.4g",,,,,,,,,,,,,,,,,
4100-08580,06/28/2010,MP1,BTLH,F,AHY,2010,"8/17, 3.5g",,,,,,,,,,,,,,,,,
4100-08583,06/28/2010,MP1,BTLH,F,AHY,2010,"7/30, 3.5g at MCGC",,,,,,,,,,,,,,,,,
4100-08588,06/29/2010,MCGC,BTLH,F,AHY,2010,"7/2, 3.3g","7/5, 3.5g",,,,,,,,,,,,,,,,
4100-08590,06/29/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.2g","7/14, 3.5g","7/15, 3.5g","7/20, 3.2g","7/24, nw","7/28, 3.3g","7/30, 3.6g",,,,,,,,,,,
4100-08591,06/30/2010,MP1,BTLH,F,AHY,2010,"7/3, 3.3g",,,,,,,,,,,,,,,,,
4100-08602,06/24/2010,HPK2,BTLH,F,AHY,2010,"7/27, 3.6g",,,,,,,,,,,,,,,,,
4100-08604,06/26/2010,MCGC,BTLH,F,AHY,2010,"6/26, again",,,,,,,,,,,,,,,,,
4100-08606,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.6g","7/27, 3.3g","8/8, 3.6g","8/12, 3.6g",,,,,,,,,,,,,,
4100-08607,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.6g","7/18, 3.7g",,,,,,,,,,,,,,,,
4100-08608,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/14, 3.8g","7/15, 3.8g","7/16, 3.3g","7/18, 3.4g","7/22, 3.9g 2x","7/24, nw","7/27, 3.4g","7/28, 3.3g",,,,,,,,,,
4100-08609,06/26/2010,MCGC,BTLH,F,AHY,2010,"6/29, 3.6g","7/9, 3.7g","7/10, 3.9g",,,,,,,,,,,,,,,
4100-08610,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/1, nw","7/5, 3.2g","7/17, 3.9g E9+","7/24, 3.4g","7/28, 3.6g","7/30, 3.1g","8/4, 3.1g","8/8, 3.3g","8/10, 3.1g","8/26, 3.2g 2x",,,,,,,,
4100-08616,07/01/2010,KV1,BTLH,F,AHY,2010,"7/11, 3.7g",,,,,,,,,,,,,,,,,
4100-08619,07/01/2010,GNMTN,BTLH,F,AHY,2010,"8/1, 3.5g",,,,,,,,,,,,,,,,,
4100-08622,07/01/2010,GNMTN,BTLH,F,AHY,2010,"7/11, 3.6g",,,,,,,,,,,,,,,,,
4100-08632,06/23/2010,GNMTN,BTLH,F,AHY,2010,"7/25, 4.1g",,,,,,,,,,,,,,,,,
4100-08637,06/23/2010,GNMTN,BTLH,F,AHY,2010,"8/1, 4.1g",,,,,,,,,,,,,,,,,
4100-08640,06/23/2010,GNMTN,BTLH,F,AHY,2010,"7/25, 3.6g",,,,,,,,,,,,,,,,,
4100-08641,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.1g","8/4, 3.2g",,,,,,,,,,,,,,,,
4100-08642,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/6, 3.4g","7/22, 3.6g",,,,,,,,,,,,,,,,
4100-08643,06/26/2010,MCGC,BTLH,F,AHY,2010,"7/10, 3.4g at CC3","7/26, 3.3g",,,,,,,,,,,,,,,,
4100-08655,06/22/2010,MP1,BTLH,F,AHY,2010,"6/30, 3.8g",,,,,,,,,,,,,,,,,
4100-08657,06/22/2010,MP1,BTLH,F,AHY,2010,"8/17, 3.34g",,,,,,,,,,,,,,,,,
4100-08660,06/22/2010,MP1,BTLH,F,AHY,2010,"8/17, nw",,,,,,,,,,,,,,,,,
4100-08663,06/22/2010,MP1,BTLH,F,AHY,2010,"6/29, 3.6g at HPK2",,,,,,,,,,,,,,,,,
4100-08667,06/22/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.4g at HPK2",,,,,,,,,,,,,,,,,
4100-08674,06/23/2010,HOLZ,BTLH,F,AHY,2010,"7/11, 3.4g",,,,,,,,,,,,,,,,,
4100-08675,06/23/2010,HOLZ,BTLH,F,AHY,2010,"7/11, 3.3g",,,,,,,,,,,,,,,,,
4100-08676,06/23/2010,HOLZ,BTLH,F,AHY,2010,"7/1, 3.6g",,,,,,,,,,,,,,,,,
4100-08677,06/23/2010,HOLZ,BTLH,F,AHY,2010,"7/11, 3.6g","8/13, nw",,,,,,,,,,,,,,,,
4100-08679,06/23/2010,KV1,BTLH,F,AHY,2010,"7/25, 3.4g",,,,,,,,,,,,,,,,,
4100-08680,06/23/2010,KV1,BTLH,F,AHY,2010,"7/25, 3.5g",,,,,,,,,,,,,,,,,
4100-08699,06/24/2010,HPK2,BTLH,F,AHY,2010,"8/19, 4.4g at MP1","8/23, 3.9g at MP1",,,,,,,,,,,,,,,,
4100-08701,07/22/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.8g",,,,,,,,,,,,,,,,,
4100-08702,07/22/2010,MCGC,BTLH,F,AHY,2010,"7/28, 4.1g","7/30, 3.5g","8/10, 3.6g","8/12, 4.2g","8/13, 3.6g",,,,,,,,,,,,,
4100-08707,07/22/2010,MCGC,BTLH,F,AHY,2010,"7/24, nw","7/26, 3.7g","7/27, 3.4g","7/28, 4.0g","8/3, 3.5g","8/4, 3.5g","8/9, 3.9g","8/19, 4.0g","8/20, 4.5g",,,,,,,,,
4100-08709,07/22/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.4g","8/14, 4.1g",,,,,,,,,,,,,,,,
4100-08711,07/22/2010,MCGC,BTLH,F,AHY,2010,"7/27, 3.5g","7/30, 3.1g","8/10, 3.5g",,,,,,,,,,,,,,,
4100-08717,07/22/2010,HPK2,BTLH,F,AHY,2010,"9/2, 3.8g",,,,,,,,,,,,,,,,,
4100-08721,07/24/2010,MCGC,BTLH,F,AHY,2010,"8/9, nw",,,,,,,,,,,,,,,,,
4100-08723,07/24/2010,MCGC,BTLH,F,AHY,2010,"7/27, 4.1g","7/30, 4.3g","8/4, 3.8g","8/8, 3.7g","8/9, 4.1g",,,,,,,,,,,,,
4100-08724,07/27/2010,MCGC,BTLH,F,AHY,2010,"7/30, 3.3g",,,,,,,,,,,,,,,,,
4100-08727,07/23/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.1g","7/31, 3.2g",,,,,,,,,,,,,,,,
4100-08728,07/23/2010,MCGC,BTLH,F,AHY,2010,"7/27, 4.1g","8/9, 3.8g","8/16, 3.5g",,,,,,,,,,,,,,,
4100-08761,07/23/2010,MCGC,BTLH,F,AHY,2010,"7/26, 3.4g",,,,,,,,,,,,,,,,,
4100-08765,07/25/2010,KV1,BTLH,F,AHY,2010,"8/6, 3.3g",,,,,,,,,,,,,,,,,
4100-08769,07/25/2010,GNMTN,BTLH,F,AHY,2010,"7/25, 3.5g",,,,,,,,,,,,,,,,,
4100-08777,07/25/2010,HOLZ,BTLH,F,AHY,2010,"7/25, again ","8/13, 3.5g 2x",,,,,,,,,,,,,,,,
4100-08778,07/25/2010,HOLZ,BTLH,F,AHY,2010,"8/13, nw",,,,,,,,,,,,,,,,,w/ L58758
4100-08783,07/25/2010,HOLZ,BTLH,F,AHY,2010,"8/13, 3.6g 2x",,,,,,,,,,,,,,,,,
4100-08785,07/26/2010,MCGC,BTLH,F,AHY,2010,"7/26, again",,,,,,,,,,,,,,,,,
4100-08795,07/26/2010,MP1,BTLH,F,AHY,2010,"8/19, 3.4g",,,,,,,,,,,,,,,,,
4100-08800,07/27/2010,MCGC,BTLH,F,AHY,2010,"7/31, 3.5g",,,,,,,,,,,,,,,,,
4100-08802,07/17/2010,MCGC,BTLH,F,AHY,2010,"7/18, 3.5g",,,,,,,,,,,,,,,,,
4100-08808,07/18/2010,MCGC,BTLH,F,AHY,2010,"7/28, 4.0g","8/10, 4.2g","8/12, 4.1g",,,,,,,,,,,,,,,
4100-08822,07/20/2010,MCGC,BTLH,F,AHY,2010,"7/26, 4.0g","7/30, 3.4g",,,,,,,,,,,,,,,,
4100-08827,07/20/2010,MCGC,BTLH,F,AHY,2010,"7/27, 3.2g",,,,,,,,,,,,,,,,,
4100-08829,07/21/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.2g",,,,,,,,,,,,,,,,,
4100-08830,07/21/2010,MP1,BTLH,F,HY,2010,"7/26, 3.7g",,,,,,,,,,,,,,,,,
4100-08852,07/19/2010,KV1,BTLH,F,AHY,2010,"8/6, 3.5g",,,,,,,,,,,,,,,,,
4100-08861,07/20/2010,MCGC,BTLH,M,AHY,2010,"7/22, 3.5g",,,,,,,,,,,,,,,,,
4100-08871,07/23/2010,MCGC,RUHU,F,AHY,2010,"7/23, again",,,,,,,,,,,,,,,,,
4100-08888,07/30/2010,MCGC,RUHU,M,AHY,2010,"7/30, again",,,,,,,,,,,,,,,,,
4100-08907,07/11/2010,GNMTN,BTLH,F,AHY,2010,"8/13, 3.7g at HOLZ",,,,,,,,,,,,,,,,,
4100-08909,07/11/2010,GNMTN,BTLH,F,AHY,2010," 7/11, again 2x",,,,,,,,,,,,,,,,,
4100-08911,07/11/2010,GNMTN,BTLH,F,AHY,2010,"8/1, 3.6g",,,,,,,,,,,,,,,,,
4100-08912,07/11/2010,GNMTN,BTLH,F,AHY,2010,"8/1, 3.8g",,,,,,,,,,,,,,,,,
4100-08913,07/11/2010,GNMTN,BTLH,F,AHY,2010,"7/19, 3.5g",,,,,,,,,,,,,,,,,
4100-08921,07/14/2010,MCGC,BTLH,F,AHY,2010,"7/16, 4.0g","7/18, 3.5g",,,,,,,,,,,,,,,,
4100-08922,07/14/2010,MCGC,BTLH,F,AHY,2010,"7/26, 3.6g","7/30, 3.9g","8/10, 3.6g",,,,,,,,,,,,,,,
4100-08941,07/10/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.3g","7/16, 3.2g 2x","7/23, 3.2g","7/28, 3.1g","7/30, 3.0g","7/31, 3.3g","8/4, 3.5g","8/6, 3.0g","8/9, 3.1g","8/10, 3.2g","8/19, 3.8g 2x","8/16, 3.6g","8/19, nw",,,,,
4100-08943,07/11/2010,HOLZ,BTLH,F,AHY,2010,"7/11, again, 2x",,,,,,,,,,,,,,,,,
4100-08953,07/14/2010,MCGC,BTLH,F,AHY,2010,"7/18, 3.6g",,,,,,,,,,,,,,,,,
4100-08955,07/14/2010,MCGC,BTLH,F,AHY,2010,"7/16, 3.8g","7/20, 3.4g","7/24, 3.9g",,,,,,,,,,,,,,,
4100-08956,07/15/2010,MCGC,BTLH,F,AHY,2010,"7/22, 3.8g","7/27, 3.9g","8/9, 3.3g","8/31, 3.5g",,,,,,,,,,,,,,
4100-08959,07/15/2010,MCGC,BTLH,F,AHY,2010,"7/16, 3.5g","7/27, 3.7g",,,,,,,,,,,,,,,,
4100-08986,07/19/2010,KV1,BTLH,M,AHY,2010,"8/6, 3.5g",,,,,,,,,,,,,,,,,
4100-08993,07/15/2010,MCGC,BTLH,F,AHY,2010,"7/15, again","7/20, 3.9g",,,,,,,,,,,,,,,,
4100-08994,07/16/2010,MCGC,BTLH,F,AHY,2010,"7/22, 3.5g",,,,,,,,,,,,,,,,,
4100-08996,07/16/2010,MCGC,BTLH,F,AHY,2010,"7/17, 3.5g 2x","7/18, 3.4g","7/20, 3.3g",,,,,,,,,,,,,,,
4100-08997,07/16/2010,MCGC,BTLH,F,AHY,2010,"7/17, nw ","7/20, 3.9g",,,,,,,,,,,,,,,,
4100-08998,07/16/2010,MCGC,BTLH,F,AHY,2010,"7/28, 3.7g","7/30, 3.5g",,,,,,,,,,,,,,,,
4100-09000,07/17/2010,MCGC,BTLH,F,AHY,2010,"7/17, again ",,,,,,,,,,,,,,,,,
4100-58544,08/12/2010,MCGC,RUHU,M,HY,2010,"8/12, again",,,,,,,,,,,,,,,,,
4100-58553,07/30/2010,MCGC,BTLH,M,HY,2010,"8/4, 3.5g","8/10, 4.4g",,,,,,,,,,,,,,,,
4100-58554,07/30/2010,MCGC,RUHU,F,AHY,2010,"7/31, nw",,,,,,,,,,,,,,,,,
4100-58557,07/30/2010,MCGC,BTLH,M,HY,2010,"8/3, 3.5g",,,,,,,,,,,,,,,,,
4100-58558,07/31/2010,HPK2,BTLH,M,AHY,2010,"8/7, 3.9g at MP1",,,,,,,,,,,,,,,,,
4100-58571,07/27/2010,MCGC,BTLH,F,AHY,2010,"8/3, 3.7g","8/8, 3.3g",,,,,,,,,,,,,,,,
4100-58572,07/27/2010,MCGC,BTLH,F,AHY,2010,"7/30, 3.5g","8/3, 3.4g",,,,,,,,,,,,,,,,
4100-58582,07/28/2010,MCGC,BTLH,F,AHY,2010,"7/30, 3.9g",,,,,,,,,,,,,,,,,
4100-58584,07/28/2010,MCGC,BTLH,F,AHY,2010,"8/26, 3.4g 2x",,,,,,,,,,,,,,,,,
4100-58590,07/31/2010,MCGC,BTLH,F,HY,2010,"8/13, 3.2g","8/14, 3.2g",,,,,,,,,,,,,,,,
4100-58591,07/31/2010,MCGC,BTLH,F,AHY,2010,"8/10, 3.5g",,,,,,,,,,,,,,,,,
4100-58602,08/03/2010,MCGC,BTLH,F,AHY,2010,"8/3, again",,,,,,,,,,,,,,,,,
4100-58604,08/03/2010,MCGC,BTLH,F,AHY,2010,"8/10, 3.7g",,,,,,,,,,,,,,,,,
4100-58606,08/03/2010,MCGC,BTLH,F,AHY,2010,"8/3, again","8/4, 3.4g 2x","8/6, 3.5g 2x","8/10, 3.4g","8/13, 3.5g","      8/19, 3.5g at CC3","8/28, 3.6g",,,,,,,,,,,
4100-58607,08/03/2010,MCGC,BTLH,F,HY,2010,"8/10, 3.6g",,,,,,,,,,,,,,,,,
4100-58618,08/07/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.5g","8/29, 3.6g at HPK2",,,,,,,,,,,,,,,,
4100-58625,08/07/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.0g","8/19, 3.7g",,,,,,,,,,,,,,,,
4100-58626,08/07/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.1g",,,,,,,,,,,,,,,,,
4100-58654,08/06/2010,MCGC,RUHU,F,HY,2010,"8/6, again",,,,,,,,,,,,,,,,,
4100-58655,08/06/2010,MCGC,BTLH,M,HY,2010,"8/10, 3.4g 2x",,,,,,,,,,,,,,,,,
4100-58662,08/04/2010,MCGC,BTLH,M,HY,2010,"8/4, again","8/10, 3.5g",,,,,,,,,,,,,,,,
4100-58663,08/04/2010,MCGC,BTLH,M,HY,2010,"8/6, 3.6g","8/8, 3.4g","8/10, 3.2g","8/13, 3.2g",,,,,,,,,,,,,,
4100-58665,08/04/2010,MCGC,BTLH,M,HY,2010,"8/6, nw",,,,,,,,,,,,,,,,,
4100-58671,08/03/2010,MP1,BTLH,F,AHY,2010,"8/17, 3.5g",,,,,,,,,,,,,,,,,
4100-58681,08/03/2010,MP1,BTLH,F,AHY,2010,"8/19, 3.3g",,,,,,,,,,,,,,,,,
4100-58684,08/04/2010,MCGC,BTLH,F,AHY,2010,"8/4, again","8/9, 3.6g","8/10, 3.2g","8/16, 3.8g","8/19, 3.1g","8/20, 3.3g","8/25, 3.4g","8/28, 3.8g","8/29, 3.1g",,,,,,,,,
4100-58686,08/04/2010,MCGC,BTLH,F,HY,2010,"8/4, again","8/6, 3.3g",,,,,,,,,,,,,,,,
4100-58692,08/06/2010,MCGC,BTLH,F,AHY,2010,"8/10, 3.4g",,,,,,,,,,,,,,,,,
4100-58722,08/13/2010,HOLZ,BTLH,F,AHY,2010,"8/25, 3.6g",,,,,,,,,,,,,,,,,
4100-58723,08/13/2010,HOLZ,BTLH,F,AHY,2010,"8/13, again",,,,,,,,,,,,,,,,,
4100-58724,08/13/2010,HOLZ,BTLH,F,AHY,2010,"8/13, 3.7g",,,,,,,,,,,,,,,,,
4100-58726,08/17/2010,MP1,BTLH,M,HY,2010,"8/17, again ",,,,,,,,,,,,,,,,,
4100-58728,08/13/2010,HOLZ,BTLH,F,AHY,2010,"8/25, 3.7g",,,,,,,,,,,,,,,,,new: L58933
4100-58729,08/13/2010,KV1,BTLH,F,HY,2010,"8/13, again","8/15, 3.3g",,,,,,,,,,,,,,,,
4100-58750,08/13/2010,GNMTN,RUHU,F,HY,2010,"8/13, again",,,,,,,,,,,,,,,,,
4100-58757,08/13/2010,HOLZ,BTLH,F,AHY,2010,"8/25, 3.2g",,,,,,,,,,,,,,,,,
4100-58809,09/12/2010,MP1,RUHU,M,HY,2010,"9/12, again",,,,,,,,,,,,,,,,,
4100-58839,08/19/2010,MP1,BTLH,F,AHY,2010,"8/19, again",,,,,,,,,,,,,,,,,
4100-58850,08/17/2010,MP1,BTLH,F,AHY,2010,"8/19, 3.5g",,,,,,,,,,,,,,,,,
4100-58864,08/17/2010,MP1,BTLH,F,AHY,2010,"9/5, 3.4g",,,,,,,,,,,,,,,,,
4100-58865,08/19/2010,CC3,BTLH,F,AHY,2010,"8/25, 4.4g at MCGC",,,,,,,,,,,,,,,,,
4100-58884,08/28/2010,MP1,BTLH,F,HY,2010,"8/28, again ","8/29, 3.4g",,,,,,,,,,,,,,,,
4100-58924,09/01/2010,MCGC,RUHU,F,HY,2010,"9/1, again",,,,,,,,,,,,,,,,,
4100-58936,08/25/2010,HOLZ,BTLH,F,AHY,2010,"8/25, again","9/4, 3.8g",,,,,,,,,,,,,,,,
4100-58937,08/25/2010,HOLZ,BTLH,F,AHY,2010,"9/4, 3.4g",,,,,,,,,,,,,,,,,
4100-58952,08/26/2010,MP1,RUHU,M,HY,2010,"8/28, 3.9g",,,,,,,,,,,,,,,,,
4100-58954,08/30/2010,MP1,RUHU,M,HY,2010,"9/1, 3.9g",,,,,,,,,,,,,,,,,
4100-58955,09/04/2010,KV1,BTLH,M,HY,2010,"9/4, again",,,,,,,,,,,,,,,,,
4100-58979,09/02/2010,MP1,BTLH,F,HY,2010,"9/2, again",,,,,,,,,,,,,,,,,
4100-58981,09/05/2010,MP1,BTLH,F,HY,2010,"9/5, again",,,,,,,,,,,,,,,,,
4100-58985,09/05/2010,MP1,BTLH,F,HY,2010,"9/6, 4.0g",,,,,,,,,,,,,,,,,
4100-58991,09/01/2010,MP1,RUHU,F,HY,2010,"9/1, again",,,,,,,,,,,,,,,,,
4100-58994,09/01/2010,HPK2,BTLH,M,HY,2010,"9/2, 4.0g",,,,,,,,,,,,,,,,,
4100-58995,09/02/2010,MP1,BTLH,M,HY,2010,"9/2, again",,,,,,,,,,,,,,,,,
4100-59092,09/05/2010,MP1,BTLH,M,HY,2010,"9/5, again 2x","9/6, 4.5g","9/7, 4.6g",,,,,,,,,,,,,,,
4100-59095,09/05/2010,MP1,BTLH,M,HY,2010,"9/6, 4.1g 2x",,,,,,,,,,,,,,,,,
