Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
6000-53831,8/17/2005,1139,MP1,FCE,BTLH,F,AHY,3.3,50.1,18.9,29.6,6,N,,M,,
6000-53832,8/17/2005,1147,MP1,FCE,BTLH,F,AHY,4.8,49.9,18.5,30.8,5.7,N,6 sm c,Lt,,
6000-53833,8/17/2005,1206,MP1,TBE,BTLH,F,AHY,3.4,47.4,18.4,30,5,Lt,1c,Lt,,
6000-53834,8/17/2005,1213,MP1,TBE,BTLH,F,AHY,3.2,50.6,17.1,29,5.5,,,Lt,,
6000-53835,8/17/2005,1218,MP1,TBE,BTLH,F,AHY,3.9,49.2,17.8,29,5,Lt,3c,M,,
6000-53836,8/17/2005,1223,MP1,TBE,BTLH,F,AHY,3.6,49.8,17.4,29,5,r4 Lt,,Lt,,
6000-53837,8/17/2005,1228,MP1,TBE,BTLH,F,AHY,3.9,49.7,19,29.5,5,H*,,Lt,,"r3-5 ""skeleton"""
6000-53838,8/17/2005,1229,MP1,FCE,BTLH,F,AHY,3.4,50.5,18.2,30.5,5.6,r3 Lt,,Lt,,
6000-53839,8/17/2005,1238,MP1,FCE,BTLH,F,HY,3.8,48.8,18.3,30.1,5.8x11,,,Lt-M,80%,
6000-53840,8/17/2005,1302,MP1,TBE,BTLH,F,AHY,4.6,49.4,19.3,29,5,H*,1c,M,,"*""skeleton"" r1"
6000-53841,8/17/2005,1310,MP1,TBE,BTLH,F,HY,3.7,48.8,15.5,28,6,,,Lt,,
6000-53842,8/17/2005,1318,MP1,TBE,BTLH,F,AHY,4.2,50.4,18,32,6,"r3,4 H",,Lt,,
6000-53843,8/18/2005,1248,MP1,FCE,BTLH,F,HY,3.6,48.9,17.5,28.4,6.0x9.0,,,H,90%,
6000-53844,8/18/2005,1318,MP1,FCE,BTLH,F,AHY,3.8,50,18,27.1,5.2,"r3,4 H*",8c,,,*r5L mod. Wear
6000-53845,8/18/2005,1330,MP1,TBE,BTLH,F,AHY,4.2,50.4,20,29.5,5,N,,M,,
6000-53846,8/18/2005,1356,MP1,FCE,BTLH,F,AHY,3.3,51,18.6,29.2,5.1,H*,,M,,"*r4R, r3R heavy wear, r5R m"
6000-53847,8/18/2005,1414,MP1,FCE,BTLH,F,AHY,3.9,50,19.2,29.5,6,N,,Lt,,
6000-53848,8/18/2005,1428,MP1,TBE,BTLH,F,AHY,3.6,50.6,18.1,30,5.8,VH,,M,,
6000-53849,8/18/2005,1440,MP1,TBE,BTLH,F,HY,3.6,49.5,18.1,30,5.5,,,M,90%,
6000-53850,8/24/2005,1114,MP1,FCE,RUHU,M,HY,3.4,42,16.8,25,3.1,,4c,H,90%,r1 - C-type
6000-53851,8/16/2005,1040,MCGC,FCE,BTLH,M,AHY,3.9,50,18.1,30.8,4.4,,,,,
6000-53852,8/16/2005,1253,MP1,FCE,BTLH,M,HY,4.1,49.8,17.8,29.8,5.0x9.0,,,Lt,,r1-3 many stress bars
6000-53853,8/16/2005,1410,MP1,FCE,BTLH,M,HY,3.2,,16.5,27.5,5.5x7.5,,7,H,85%,
6000-53854,8/17/2005,808,MCGC,FCE,BTLH,M,HY,3.8,49.7,16.8,28.5,5.2x9.0,,,H,90%,
6000-53855,8/17/2005,827,MCGC,FCE,BTLH,M,HY,4.1,50,17.8,29.5,5.1x9.0,,1c,H,90%,
6000-53856,8/17/2005,1249,MP1,FCE,BTLH,M,HY,3.8,49.6,17.3,30.2,5.5x8.0,,,H,90%,
6000-53857,8/18/2005,1242,MP1,FCE,BTLH,M,HY,3.2,48.3,18,28,5.8x8.8,,2,H,80%,"r3,4 stress bars"
6000-53858,8/18/2005,1258,MP1,FCE,BTLH,M,HY,3.4,47.8,17.5,28.7,5.5x8.1,,,H,90%,rectrices have stress bars
6000-53859,8/18/2005,1308,MP1,FCE,BTLH,M,AHY,3.6,48.9,16.2,31.4,4.8,,,,,white r5 inner and outer web
6000-53860,8/18/2005,1322,MP1,FCE,BTLH,M,HY,3.6,48.6,16.9,28.5,5.8x9.0,,,H,90%,
6000-53861,8/18/2005,1448,MP1,TBE,BTLH,F,HY,3.6,48.7,17.5,30,4.8,,,H,85%,r1 stress bar
6000-53862,8/18/2005,1617,HPE,TBE,BTLH,F,AHY,3.9,49.5,18.5,30,6,Lt,,,,
6000-53863,8/18/2005,1621,HPE,TBE,BTLH,F,AHY,4.2,49.8,18,29,5,H*,4c,Lt,,"""skeleton"" r1"
6000-53864,8/18/2005,1640,HPE,FCE,CAHU,M,HY,2.9,44.9,15,22.8,4.1,,,Lt,95%,
6000-53865,8/18/2005,1705,HPE,TBE,BTLH,F,AHY,3.5,49.9,18,29.5,6,H,18c,H,,
6000-53866,8/18/2005,1710,HPE,FCE,BTLH,F,AHY,3.4,50.5,18.9,30.5,5,r5 Lt,,Lt,,
6000-53867,8/19/2005,729,MCGC,FCE,BTLH,F,HY,3.7,50,18.5,29.2,5.5x8.5,,,M-H,95%,
6000-53868,8/19/2005,823,MCGC,FCE,BTLH,F,HY,3.7,49.1,17.9,29,5.6x8.0,,,H,95%,
6000-53869,8/19/2005,1209,MP1,FCE,BTLH,F,AHY,3.7,50.3,19.2,30.1,5.2,,5c,H,,pollen on top of bill
6000-53870,8/19/2005,1218,MP1,FCE,BTLH,F,AHY,3.4,49.5,18.8,29.0*,5,H*,2c,Lt-M,,"*""skeleton"" r1s"
6000-53871,8/18/2005,1402,MP1,FCE,BTLH,M,HY,3.9,50.5,18.1,27.5,6.0x8.5,,1c,H,80%,
6000-53872,8/18/2005,1457,MP1,FCE,BTLH,M,HY,3.4,49.3,17.2,30.1,5.5x8.0,,,H,95%,"bump on top of bill, 4mm from"
6000-53873,8/19/2005,811,MCGC,FCE,BTLH,M,HY,3.5,50.1,17.9,31,6.0x9.0,,3c,H,95%,y. pollen on top of bill
6000-53874,8/19/2005,815,MCGC,FCE,BTLH,M,HY,3.5,48.4,18,28.5,6.5,N,2c,H,95%,
6000-53875,8/19/2005,1206,MP1,TBE,BTLH,M,HY,4,48.9,18.8,29.5,5,N,,M,95%,"r1,2 stress bars"
6000-53876,8/19/2005,1226,MP1,FCE,BTLH,M,HY,3.9,48.7,15.1,28.2,5.0x7.5,,,H,95%,"r1 stress bar, black r3-5"
6000-53877,8/19/2005,1238,MP1,FCE,BTLH,M,HY,3.4,48.9,18,30.2,5.2x8.0,,,H,80%,
6000-53878,8/19/2005,1253,MP1,TBE,BTLH,M,HY,3.3,47.8,19.3,30,5.1,,,M-H,,
6000-53879,8/19/2005,1254,MP1,FCE,BTLH,M,HY,3.5,49.4,17.9,28.5,6.2x8.0,,1c,H,80%,missing feathers at base of lo
6000-53880,8/19/2005,1303,MP1,FCE,BTLH,M,HY,3.8,50.7,18,31.1,4.7x8.5,,1 vsm R,VH,85%,
6000-53881,8/19/2005,1311,MP1,TBE,BTLH,M,HY,3.6,50.4,16.7,30,6,,1 lg L,H,,
6000-53882,8/19/2005,1327,MP1,TBE,BTLH,F,AHY,3.9,50.3,18.4,30,5.5,H,,M,90%,
6000-53883,8/19/2005,1328,MP1,FCE,BTLH,M,HY,3.6,49.7,18,29.2,5.5x10,,,Lt,80%,both male and female plumag
6000-53884,8/19/2005,1345,MP1,TBE,BTLH,F,HY,3.4,48.3,17,30,5,,,H,80%,"rt foot only one toe, growth on"
6000-53885,8/19/2005,1400,MP1,TBE,BTLH,F,HY,3.2,50.2,17.6,29,5,,,Lt,80%,
6000-53886,8/19/2005,1406,MP1,FCE,BTLH,F,AHY,3.4,50.2,18.9,*,5.5,r3-5 M*,,Lt,,*r1s are pin feathers only
6000-53887,8/19/2005,1427,MP1,FCE,BTLH,F,AHY,4,51.1,19.8,30.9,5.8,N,,VLt,,
6000-53888,8/20/2005,1119,GNMTN,TBE,BTLH,F,AHY,3.8,50.2,18.4,28,5.5,Lt,,Lt,,old scar on culmen
6000-53889,8/20/2005,1128,GNMTN,TBE,BTLH,F,HY,4.6,49.6,16.7,30,5,,,M,,r1 tip has stress bars
6000-53890,8/24/2005,659,MCGC,FCE,BTLH,F,AHY,3.5,50.4,18,30,5.5,N,,M-H,,
6000-53891,8/24/2005,718,MCGC,FCE,BTLH,F,AHY,3.6,50.8,19,31.2,5,Lt,,Lt,,r3-5 mostly black
6000-53892,8/24/2005,732,MCGC,FCE,BTLH,F,HY,3.7,47.6,17,28,6.0x7.5,,,Lt,90%,r1 stress bar
6000-53893,8/24/2005,800,MCGC,FCE,BTLH,F,AHY,3.8,50.9,18.2,30.1,5.8,r3 Lt,,M,,
6000-53894,8/25/2005,930,MP1,FCE,BTLH,F,HY,4.3,47.2,18,29.5,5.3,,,H,80%,r1 stress bar
6000-53895,8/25/2005,940,MP1,FCE,BTLH,F,HY,3.2,48.5,18.5,30.4,5.5x9.0,,,H,90%,
6000-53896,8/25/2005,1024,MP1,FCE,BTLH,F,HY,3.3,49.9,17.8,30.1,6,,,M,90%,"longitudinal striations, length"
6000-53897,8/25/2005,1033,MP1,FCE,BTLH,F,AHY,3.5,50.5,18.6,30.2,5.8,"r4,5L H*",1 sm c,M,,"*r3L Lt, r4,5R no wear"
6000-53898,8/25/2005,1102,MP1,TBE,BTLH,F,HY,3.2,49.8,15.3,29,5,,,Lt,90%,
6000-53899,8/25/2005,1103,MP1,FCE,BTLH,F,AHY,4,52.8,18.8,31.8,5.9,N,9c,Lt-M,,
6000-53900,8/25/2005,1111,MP1,FCE,BTLH,F,AHY,3.4,50.4,18.1,29.2,5.8,r1 Lt,,Lt-M,,old bill injury on rt. side
6000-53901,8/25/2005,1122,MP1,FCE,BTLH,F,HY,3.5,48.5,18.8,28.8,5.2x8.0,,,Lt-M,80%,
6000-53902,8/25/2005,1136,MP1,FCE,BTLH,F,HY,3.6,49.2,18.8,29.6,5.8x8.0,,,Lt,90%,
6000-53903,8/25/2005,1235,MP1,FCE,BTLH,F,AHY,3.5,50.6,19.9,29.8,5.2,r3 VLt,,Lt,,
6000-53904,8/26/2005,1032,MP1,TBE,BTLH,F,HY,3.8,48.9,17.9,31,6,,,Lt,90%,
6000-53905,8/26/2005,1122,MP1,FCE,BTLH,F,AHY,3.5,51.3,18.2,30.8,5.8,"r3,4 Lt",,H,,
6000-53906,8/26/2005,1131,MP1,FCE,BTLH,F,AHY,3.4,50.3,18.5,27.0*,5.8,r3-5 Lt*,,,,"*""skeleton"" r1s"
6000-53907,8/26/2005,1154,MP1,FCE,BTLH,F,AHY,3.5,50.8,19.8,30,6,r3-5 H*,1 L,Lt-M,,"*""skeleton"" r1s"
6000-53908,8/26/2005,1216,MP1,FCE,BTLH,F,AHY,3.2,49.5,18.5,29,5,"r3 M, r4 Lt",,H,,old r1s
6000-53909,8/26/2005,1401,HPE,FCE,BTLH,F,AHY,3.8,51.5,18.2,29.4,5.5,r3-5 H,,M,,
6000-53910,8/26/2005,1410,HPE,FCE,BTLH,F,HY,4.1,51.4,18.2,31,5.1x12,,,Lt,80%,r1 stress bar
6000-53911,8/26/2005,1412,HPE,FCE,BTLH,F,AHY,4.5,50.8,19.5,30,5.5,N,,M,,sm. bump on top of bill
6000-53912,8/26/2005,1426,HPE,FCE,BTLH,F,AHY,3.6,51,18,32,5.2,r3-5 H,,M,,old r1s
6000-53913,8/27/2005,1445,GNMTN,FCE,BTLH,F,HY,3.4,50.9,19.2,30,5.9x9.0,,,H,90%,poss. related to C53938
6000-53914,8/26/2005,1434,HPE,FCE,BTLH,F,AHY,3.3,51.4,19.1,*,*,*,,,,"*r2-5R and r3,4L growing in,"
6000-53915,8/26/2005,1450,HPE,FCE,BTLH,F,AHY,4.2,49,18,31,5.5x11.5,,,M,90%,
6000-53916,8/25/2005,1242,MP1,FCE,BTLH,M,HY,3.5,49.4,18.3,29.2,5.2x8.2,,,VH,90%,"B type p10, bn pollen on bill"
6000-53917,8/25/2005,1311,MP1,FCE,BTLH,M,HY,3.1,48.6,17.5,29.5,5.2x9.5,,,Lt,,
6000-53918,8/25/2005,1917,MCGC,FCE,BTLH,M,HY,3.8,49.2,18.7,30.2,5.2x9.0,,,M,,
6000-53919,8/26/2005,932,MP1,TBE,BTLH,M,HY,3.5,49,16.7,31.5,5,,,H,90%,
6000-53920,8/26/2005,956,MP1,TBE,BTLH,M,HY,3.5,50.1,16.8,29.4,5.5,,4,H,90%,p10-C type
6000-53921,8/20/2005,1338,KV1,FCE,RUHU,F,HY,3.7,46.8,17.1,27.1,4.2,,,Lt,80%,r1 is A-type
6000-53922,8/20/2005,1416,KV1,FCE,BTLH,M,HY,4.4,50,18,29.5,6.0x8.0,,,H,90%,rt wing injured during capture
6000-53923,8/24/2005,755,MCGC,FCE,BTLH,M,HY,3.3,49.6,17.8,29.5,5.9x8.5,,2c,H,95%,
6000-53924,8/24/2005,1152,MP1,FCE,RUHU,F,HY,3.5,45.4,17,26,4,,,Lt,95%,r1 type A
6000-53925,8/25/2005,927,MP1,TBE,BTLH,M,HY,3.4,48.4,15.6,30.5,5,,,H,95%,
6000-53926,8/25/2005,1004,MP1,FCE,BTLH,M,HY,4,50.3,16.8,28.8,6.0x7.0,,,VH,95%,
6000-53927,8/25/2005,1018,MP1,FCE,BTLH,M,HY,3.2,49.8,17.9,29,5.3x7.0,,,Lt,80%,"r4,5L stress bars, poss femal"
6000-53928,8/25/2005,1045,MP1,TBE,BTLH,M,HY,3.5,49.1,16.6,27,5.5,,2,H,90%,r1 stress bars
6000-53929,8/25/2005,1206,MP1,FCE,BTLH,M,HY,4.2,49,17.5,28.2,6.0x9.0,,"3c, 2R",M,80%,
6000-53930,8/25/2005,1216,MP1,FCE,BTLH,M,HY,3.6,49.7,17.3,30.1,6.0x9.0,,,M-H,90%,
6000-53931,8/26/2005,1002,MP1,TBE,BTLH,M,HY,3.5,48.3,16.3,30,6,,,M,90%,
6000-53932,8/26/2005,1017,MP1,TBE,RUHU,F,HY,3.7,45.2,17.4,27,4,,,M,70%,r1 type B
6000-53933,8/26/2005,1052,MP1,FCE,BTLH,M,HY,4,49.8,18.8,29.5,5.3x8.5,,,H,90%,
6000-53936,8/26/2005,1103,MP1,FCE,BTLH,M,HY,3.7,49.4,17.8,29.4,5.8x9.0,,,H,90%,or. pollen on bill
6000-53937,8/26/2005,1112,MP1,FCE,BTLH,M,AHY,3.8,50.2,16.5,31.5,5,,,,,r5 inner and outer web at tip
6000-53938,8/27/2005,1442,GNMTN,FCE,BTLH,M,HY,3.7,48.3,19,30,5.2x9.0,,,M,85%,both male and female plumag
6000-53939,8/28/2005,731,MCGC,FCE,BTLH,M,HY,3.5,50.1,17.1,31,6.2x9.0,,1R,H,90%,"r3, 4.0x7.0"
6000-53940,8/28/2005,826,MCGC,FCE,BTLH,M,HY,3.2,47.9,16.9,28.9,5.7x6.5,,,H,95%,"r3, 4.0x4.0, y. pollen on bill"
6000-53941,8/28/2005,1309,CC2,FCE,BTLH,M,HY,3.2,50,17,30,5.7x8.5,,5,M-H,95%,"r3, 3.0x3.5"
6000-53942,8/28/2005,1652,MP1,FCE,BTLH,M,HY,3.5,49.5,15.7,28.4,5.2x8.2,,,VH,95%,"r3, 4.1x3.5"
6000-53943,8/28/2005,1712,MP1,TBE,BTLH,M,HY,3.5,49.8,18.6,31,5.5x9.0,,,M,95%,poss. related to C53964
6000-53944,8/28/2005,1730,MP1,FCE,BTLH,M,HY,4,49,17.3,28.1,5.0x9.0,,,H,,"r3, 3.8x6.0"
6000-53945,8/28/2005,1829,MP1,FCE,BTLH,M,HY,3.7,49.9,17.2,28.5,5.4x7.5,,2c,H,85%,"r3, 2.5x2.5"
6000-53946,8/29/2005,838,MP1,TBE,BTLH,M,HY,3.5,48.9,17,30,6.0x11,,,H,85%,"r1 stress bar, r3, 4.0x6.0"
6000-53947,8/29/2005,1200,MP1,TBE,BTLH,M,HY,3.5,49.7,16.8,29.5,5.5x11,,1R,M,80%,"poss. related to N97088, r1 r"
6000-53948,8/29/2005,1621,HPE,FCE,BTLH,M,HY,3.6,50,16.9,30,6.0x7.5,,,H,80%,r1 stress bar
6000-53949,8/29/2005,745,MCGC,FCE,BTLH,M,HY,3.4,49,18,30,5.8x9.5,,,Lt-M,90%,r1 faint stress bar
6000-53950,8/30/2005,844,MCGC,FCE,BTLH,M,HY,3.4,49.5,17.6,30.1,5.8x7.8,,1c,H,95%,
6000-53951,9/5/2005,700,MCGC,FCE,BTLH,M,HY,3.5,49.8,16.8,30.8,6.0x10.0,,,VH,75+%,"r3, 4.0x4.5"
6000-53952,9/5/2005,800,MCGC,FCE,BTLH,M,HY,3.4,48,17.2,29.9,5.5x7.5,,,H,90%,"r3, 3.5x3.5"
6000-53953,9/5/2005,1123,MP1,FCE,BTLH,M,HY,3.5,48.7,17.2,28,5.5x9.0,,1R,H,80%,"r3, 2.5x2.0"
6000-53954,9/5/2005,1239,MP1,FCE,BTLH,M,HY,3.2,49.8,16.2,29.8,5.8x8.5,,,H,90%,"r3, 4.2x4.6, r3,4 stress bar, p"
6000-53955,9/6/2005,1113,GNMTN,TBE,BTLH,M,HY,3.3,47.3,16,31,5,,,H,90%,"r3, 3.5x3.5"
6000-53956,9/9/2005,829,MCGC,FCE,BTLH,M,HY,3.7,50.7,17.8,31,5.2x8.0,,,M-H,95%,"r3, 4.0x3.5"
6000-53957,8/26/2005,1849,MCGC,FCE,BTLH,F,HY,3.7,50.2,18.4,30,6.0x8.5,,,H,95%,"r1 stress bar, or. pollen on cr"
6000-53958,8/27/2005,1503,GNMTN,FCE,BTLH,F,AHY,4.4,48.8,18,30.9,5,*,6c ^,Lt,,"*old r1s, missing r3-5R"
6000-53959,8/27/2005,1703,HOLZ,FCE,BTLH,F,AHY,4,50.9,18.8,29.2,5.7,,1c,M,,
6000-53961,8/28/2005,1323,CC2,FCE,BTLH,F,HY,3.3,49.1,*,29.5,5.8x9.0,,,Lt,90%,"r3, 4.5x5.0, r2 v sm white tip,"
6000-53962,8/28/2005,1344,CC2,FCE,BTLH,F,HY,3.6,48.6,16.5,27.1,4.8x6.5,,,M,90%,"r3, 5.0x4.0, r1 extreme stress"
6000-53963,8/28/2005,1642,MP1,FCE,BTLH,F,HY,3.8,50,17.4,31,5.4x10.5,,,Lt-M,95%,"r3, 6.0x7.5, r2 white tip"
6000-53964,8/28/2005,1715,MP1,FCE,BTLH,F,AHY,3.4,50.1,18.5,31,5,,,Lt-M,,"poss. related to C53943, old"
6000-53965,8/28/2005,1743,MP1,FCE,BTLH,F,HY,3.7,50.1,17.9,30.2,5.5x10.5,,,M,90%,"r3, 5.0x8.0"
6000-53966,8/28/2005,1756,MP1,TBE,BTLH,F,AHY,3.8,49.6,18.8,29,5,H,,H,,
6000-53967,8/28/2005,1839,MP1,FCE,BTLH,F,AHY,4,51,18,30.5,5.4,,,M,,"r4,5, black spot at tip of outer"
6000-53968,8/29/2005,1205,MP1,TBE,BTLH,F,HY,3.5,50.4,17.4,30.5,6.5x9.0,,,Lt,80+%,"r3, 5.0x7.0, poss. related to N"
6000-53969,8/29/2005,1226,MP1,FCE,BTLH,F,AHY,3.6,50.9,17.8,30.9,5.5,"r4,5 H",,M,,"r3L heavy wear, r3R Lt wear"
6000-53970,8/29/2005,1230,MP1,TBE,BTLH,F,AHY,3.4,50.7,18.9,30,5,H,,Lt,,
6000-53971,8/29/2005,1236,MP1,TBE,BTLH,F,HY,3.7,47.8,15.4,29,5.0x8.0,,,Lt,80+%,"r3, 4.0x5.0, r1 sm white edge"
6000-53972,8/29/2005,1629,HPE,TBE,BTLH,F,HY,3.6,49.1,18,29,6.0x8.0,,,Lt,80%,"r3, 5.0x6.0, r1 and 5, buff ed"
6000-53973,8/29/2005,1650,HPE,TBE,BTLH,F,AHY,3.7,50.2,18.4,31,5,r1-5L H*,,VLt,,*r1-5L Lt
6000-53974,9/7/2005,1249,MP1,FCE,BTLH,M,HY,3.5,48,17.5,29,5.5x8.2,,1c,M,90%,"r3, 3.2x2.5"
6000-53975,8/29/2005,1654,HPE,FCE,BTLH,F,AHY,3.6,48.9,19,29,6,"r4L,r3R Lt",,M,,
6000-53976,8/30/2005,832,MCGC,FCE,BTLH,F,AHY,3.8,49,18.8,30.5,5.5,,,Lt,,
6000-53985,9/5/2005,1112,MP1,FCE,BTLH,F,HY,3.4,50.8,18.2,30.5,5.0x9.0,,,Lt,95%,"r3, 5.8x4.5"
6000-53986,9/5/2005,1132,MP1,FCE,BTLH,F,AHY,3.9,49.1,19.2,30,5,"r3,4 Lt-M",,,,r5 base w/black smudges
6000-53987,9/5/2005,1219,MP1,FCE,BTLH,F,HY,3.4,50,18.1,28.2,5.3x8.0,,,Lt,95%,r1 w/4 very sm stress bars
6000-53988,9/5/2005,1525,HPE,TBE,BTLH,F,AHY,3.7,50.8,16.4,31,5.5,,,,,"r3-5 thin rufous tips, new r3-5"
6000-53989,9/6/2005,1626,MP1,TBE,BTLH,F,HY,3.3,47.7,16.6,28,6,,,M,95%,"r3, 3.0x3.0, prob. related to C"
6000-80901,9/6/2005,1629,MP1,TBE,BTLH,M,HY,3.3,48.9,18.9,29.5,5.5,,,Lt,90%,"r3, 6.0x7.0, prob. related to C"
6000-80902,9/7/2005,1316,MP1,FCE,BTLH,F,HY,3.6,49.9,18.4,30,5.1x8.0,,,Lt-M,90%,"r3, 5.0x4.5, r1 stress bar, top"
6000-80903,9/7/2005,1542,HPE,FCE,BTLH,F,HY,3.4,48.6,17.8,29,5.5x7.5,,,Lt,90%,"r3, 5.0x5.5"
6000-80904,9/8/2005,930,MP1,FCE,BTLH,F,HY,3.5,50.9,16.8,31.2,5.6x10.0,,,M,90%,"r3, 5.0x7.0, poss. related to C"
6000-80905,9/8/2005,935,MP1,FCE,BTLH,F,HY,3.2,50.5,17.4,29.8,5.5x8.5,,,M-H,95%,"r3, 5.2x6.0, stress bar, r2, sm"
6000-80906,9/8/2005,1248,HPE,FCE,BTLH,F,HY,3.4,49.9,17.2,29.2,5.6x10.0,,,M,90%,"r3, 5.0x5.2, r2 rounded w rufo"
