Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
9000-12531,8/23/2006,1449,MP1,FCE,BTLH,F,HY,3.6,48.6,17.9,29.0,,N,,H,90%,orange pollen on bill 
9000-12532,8/24/2006,1050,MP1,FCE,BTLH,F,HY,3.4,49.3,18.0,31.0,5.8,N,,H,,"plumage characteristics of both sexes, cut band down slightly from 6.0 mm"
9000-12533,8/23/2006,1940,MCGC,TBE,BTLH,F,HY,3.4,48.0,19.0,30.0,5.0,N,,H,95%,
9000-12534,8/24/2006,1058,MP1,FCE,BTLH,F,HY,3.5,50.2,18.8,30.0,,N,,L-M,80%,"r2 stress bar, captured with N96942"
9000-12535,8/24/2006,1329,HPK1,FCE,BTLH,F,AHY,3.6,51.2,19.5,30.9,,"H, r3-5L",1 c,H,,
9000-12536,8/24/2006,1345,HPK1,FCE,BTLH,F,AHY,3.4,51.8,19.9,30.0,6.0,H,,M,,skeleton r1s
9000-12537,8/24/2006,1636,MCGC,FCE,BTLH,F,HY,3.6,48.4,18.5,28.9,5.7,,,M,95%,r1 stress bar 
9000-12538,8/24/2006,1643,MCGC,FCE,BTLH,F,HY,3.6,49.1,18.6,30.0,6.0,,,M,90%,
9000-12539,8/25/2006,1130,GNMTN,FCE,BTLH,F,AHY,3.4,50.1,18.5,30.2,5.0,"M, r3-5",1 v sm c,M,,
9000-12540,8/25/2006,1220,GNMTN,FCE,BTLH,F,AHY,3.2,48.4,19.0,29.8,5.3,N,,L-M,,two brown feathers in crown behind bill
9000-12541,8/24/2006,1323,HPK1,FCE,RUHU,F,HY,3.2,46.3,17.0,25.9,4.0,N,,H,95%,r1 is Pyle type-B
9000-12542,8/24/2006,1620,MCGC,FCE,BTLH,M,HY,3.7,49.0,17.0,28.7,5.2,,,H,95%,
9000-12543,8/25/2006,1113,GNMTN,TBE,RUHU,F,AHY,3.6,43.3,16.4,25.0,4.0,"H, r4-5L",many,L,,
9000-12544,8/25/2006,1612,HOLZ,TBE,RUHU,F,AHY,3.9,43.4,17.7,28.0,3.5,"H, r2-5L",20,L,,
9000-12545,8/26/2006,1009,MCGC,FCE,BTLH,M,HY,3.6,50.4,17.3,31.0,5.3,N,1 c,H,90%,1 r1 is 2.5 mm shorter than the other
9000-12546,8/26/2006,1027,MCGC,FCE,BTLH,M,HY,3.8,49.5,16.9,29.0,5.4,N,1 c,H,95%,
9000-12547,8/26/2006,1107,MCGC,FCE,BTLH,M,HY,3.6,49.8,17.5,30.0,5.0,N,,H,90%,r1 stress bars
9000-12548,8/27/2006,0830,MCGC,TBE,BTLH,M,HY,3.8,49.5,17.5,31.5,6.0,N,,M,95%,
9000-12549,8/27/2006,0839,MCGC,TBE,BTLH,M,HY,3.5,48.9,17.5,29.5,4.5,,2 c,H,80%,r3 no white tip
9000-12551,8/27/2006,1110,MP1,TBE,BTLH,M,HY,3.2,47.5,18.5,30.0,5.0,N,3 c,H,,
9000-12552,8/28/2006,0715,MCGC,TBE,BTLH,M,HY,3.4,48.0,17.8,29.0,5.0,N,1 c,H,70%,
9000-12553,8/28/2006,0725,MCGC,FCE,BTLH,M,HY,3.3,50.1,17.0,30.8,5.5,N,2 c,H,80%,orange pollen on bill
9000-12554,8/28/2006,1110,HPK1,TBE,BTLH,M,HY,3.6,48.8,18.0,31.0,5.0,N,,H,95%,
9000-12555,8/28/2006,1245,MP1,TBE,BTLH,M,HY,3.4,48.4,17.0,30.5,5.0,N,,H,95%,
9000-12557,8/31/2006,0718,MCGC,FCE,BTLH,M,HY,3.2,48.4,17.0,30.0,5.0,N,,H,95%,very small r1 stress bar
9000-12558,8/31/2006,0718,MCGC,FCE,BTLH,M,HY,3.5,49.1,17.6,29.0,5.2,N,1 c,M-H,90%,
9000-12559,9/1/2006,1404,GNMTN,FCE,BTLH,M,HY,3.5,50.5,16.9,29.9,5.1,N,,H,95%,very small r1 stress bar
9000-12560,9/1/2006,1508,HOLZ,FCE,BTLH,M,AHY,4.3,50.2,18.2,29.6,5.0,,,,,"r4-5 small white inner web at tip, normal wing trill"
9000-12561,8/25/2006,1620,HOLZ,FCE,BTLH,F,HY,3.3,49.5,18.2,28.8,5.0,N,,M,,r1 stress bar
9000-12562,8/26/2006,1039,MCGC,FCE,BTLH,F,HY,3.8,51.1,19.1,27.0,5.6,N,,L,85%,
9000-12563,8/26/2006,1544,CC2,FCE,BTLH,F,HY,3.7,48.9,17.5,28.0,5.0,N,,H,,"plumage characteristics of both sexes, 6 mm band. Orange pollen on bill"
9000-12564,8/27/2006,0818,MCGC,FCE,BTLH,F,HY,3.6,49.2,18.2,30.8,5.5,N,,L,,
9000-12565,8/27/2006,1106,MP1,TBE,BTLH,F,HY,3.0,48.3,18.5,30.0,5.5,N,,L,80%,r1 stress bar
9000-12566,8/28/2006,0945,HPK1,FCE,BTLH,F,AHY,3.8,50.4,19.5,30.0,4.5,"H, r3-5",,H,,skeleton r1s
9000-12567,8/28/2006,0952,HPK1,TBE,BTLH,F,HY,3.4,50.4,17.0,29.5,5.0,N,,H,,
9000-12568,8/28/2006,1027,HPK1,TBE,BTLH,F,HY,3.6,51.3,17.0,31.0,6.0,N,,H,90%,
9000-12569,8/28/2006,1055,HPK1,TBE,BTLH,F,AHY,3.8,50.4,19.5,29.5,4.5,L,,13 c,,
9000-12570,8/28/2006,1125,HPK1,FCE,BTLH,M,HY,3.6,49.9,17.0,30.3,6.0,N,,H,95%,6.0 mm band
9000-12571,9/1/2006,1545,HOLZ,FCE,BTLH,M,HY,3.7,48.8,17.2,29.0,6.0,N,,,,
9000-12572,9/2/2006,0730,MCGC,FCE,BTLH,M,HY,3.6,49.0,18.0,29.0,5.3,N,1 far R,H,,
9000-12573,9/2/2006,0745,MCGC,FCE,BTLH,M,HY,3.5,50.4,16.8,31.7,5.6,N,,M-H,,
9000-12574,9/2/2006,0834,MCGC,TBE,BTLH,M,HY,3.2,48.5,17.0,29.5,5.0,N,1 c,H,95%,very small r1 stress bar at base
9000-12576,9/2/2006,1147,HPK1,TBE,BTLH,M,HY,3.6,49.9,17.0,29.0,5.0,,,H,90%,
9000-12577,9/2/2006,1345,HPK1,FCE,BTLH,M,HY,3.7,49.9,18.2,29.2,,N,,H,50%,
9000-12578,9/2/2006,1540,MP1,TBE,BTLH,M,HY,3.5,48.1,17.0,30.0,6.0,N,,H,90%,
9000-12579,9/2/2006,1540,MP1,TBE,BTLH,M,HY,3.6,46.4,16.4,29.5,,N,2 c,,,
9000-12580,9/2/2006,1641,MP1,TBE,BTLH,M,HY,3.5,48.4,16.8,,,N,,H,90%,
9000-12581,9/3/2006,0724,MCGC,FCE,BTLH,M,HY,3.7,48.3,17.2,30.5,6.0,N,2 c,H,90%,"faint stress bar, r1 and 2"
9000-12582,9/3/2006,0834,MCGC,FCE,BTLH,M,HY,3.6,50.0,16.8,30.3,5.2,N,,H,95%,
9000-12583,9/3/2006,0855,MCGC,FCE,BTLH,M,HY,3.6,49.8,17.1,29.0,5.2,N,5 c,,80%,"r1s still growing in, 4 mm<r3"
9000-12584,9/3/2006,1325,MP1,TBE,BTLH,M,HY,4.3,47.8,17.0,30.0,6.0,N,,H,80%,
9000-12585,9/3/2006,1615,HPK1,TBE,BTLH,M,HY,4.1,49.5,16.0,30.0,5.0,N,,VH,95%,
9000-12586,9/3/2006,1620,HPK1,TBE,BTLH,M,HY,3.9,49.9,16.9,28.0,,N,,M,95%,
9000-12587,9/3/2006,1711,HPK1,TBE,BTLH,M,HY,3.9,49.4,16.5,31.0,,N,,H,95%,
9000-12588,9/4/2006,1027,CC2,TBE,BTLH,M,HY,3.2,48.5,16.6,30.0,5.0,N,,M,95%,orange pollen on bill and forehead
9000-12589,9/4/2006,1050,CC2,TBE,BTLH,M,HY,,49.9,15.6,30.0,5.5,N,,H,100%,
9000-12590,9/4/2006,1842,HPK1,FCE,BTLH,M,HY,3.6,49.6,17.5,30.5,5.5,N,,H,90%,
9000-12591,9/5/2006,1031,MP1,FCE,BTLH,M,HY,3.9,50.4,17.5,29.5,6.0,N,3 sm L,H  ,80%,
9000-12592,9/7/2006,0825,MCGC,FCE,BTLH,M,HY,4.1,50.4,17.5,30.2,5.5,N,,H,70%,
9000-12593,9/7/2006,0830,MCGC,TBE,BTLH,M,HY,3.7,47.5,18.5,30.0,6.0,N,,M,70%,
9000-12594,9/8/2006,0709,MCGC,FCE,BTLH,M,HY,3.5,48.9,16.9,31.0,5.2,N,,H,95%,
9000-12595,9/9/2006,1055,MP1,FCE,BTLH,M,HY,4.0,51.8,16.4,32.5,5.2,N,,H,90%,
9000-12596,9/10/2006,1315,MP1,TBE,BTLH,M,HY,3.8,47.0,16.5,30.0,5.5,N,,H,90%,"6.0 mm band slipped off leg, used 5.8 mm; possibly related to E12598"
9000-12598,9/10/2006,1316,MP1,TBE,BTLH,M,HY,4.0,47.5,16.2,30.0,5.5,N,,L,95%,possibly related to E12596
9000-12599,9/10/2006,1335,MP1,TBE,BTLH,M,HY,3.5,48.2,17.5,30.0,5.0,N,,M,90%,possibly related to E12642
9000-12601,8/28/2006,1232,MP1,TBE,BTLH,F,HY,3.6,49.1,16.0,30.0,5.0,N,,L,95%+,
9000-12602,8/28/2006,1240,MP1,TBE,BTLH,F,HY,3.5,48.0,18.0,30.0,5.0,N,,H,95%+,
9000-12603,8/28/2006,1300,MP1,FCE,BTLH,F,AHY,3.7,52.2,18.3,30.1,5.0,M-H,,L,,"skeleton r1s, HTW, r3-5L; MTW, r3-5R "
9000-12604,8/28/2006,1305,MP1,FCE,BTLH,F,HY,3.7,50.1,19.2,29.6,6.0,N,,H,90%,r1-3 stress bars
9000-12605,8/28/2006,1321,MP1,FCE,BTLH,F,AHY,3.8,51.2,18.0,31.0,5.0,L,,L,,
9000-12607,8/31/2006,0744,MCGC,FCE,BTLH,F,HY,3.5,48.9,18.2,28.8,5.8,N,,M,90%,small r1 stress bar
9000-12608,8/31/2006,0800,MCGC,FCE,BTLH,F,HY,3.5,50.6,18.5,29.5,,N,,M,90%,r1-2 stress bar
9000-12609,8/31/2006,1845,MP1,TBE,BTLH,F,AHY,4.2,49.9,19.4,31.0,5.0,N,,L,,band upside down
9000-12610,8/31/2006,1853,MP1,TBE,BTLH,F,HY,3.9,50.0,17.4,31.0,5.0,N,,L,70%,
9000-12611,9/1/2006,1016,KV1,FCE,BTLH,F,HY,3.3,50.6,18.6,30.2,5.2,N,,L,95%,
9000-12612,9/2/2006,0757,MCGC,TBE,BTLH,F,HY,3.3,47.4,17.5,29.5,5.0,N,,H,,
9000-12613,9/2/2006,0810,MCGC,TBE,BTLH,F,HY,3.6,47.7,16.0,30.0,6.0,N,,L,95%,
9000-12614,9/2/2006,1200,HPK1,TBE,BTLH,F,HY,3.6,48.2,,29.5,5.5,N,,,90%,r1 stress bar
9000-12615,9/2/2006,1210,HPK1,FCE,BTLH,F,HY,4.0,49.0,19.5,30.0,5.5,N,,L,90%,
9000-12616,9/2/2006,1210,HPK1,FCE,BTLH,F,HY,3.9,49.5,18.3,29.0,5.0,N,,L,90%,
9000-12617,9/2/2006,1258,HPK1,FCE,BTLH,F,HY,3.5,49.8,18.5,30.0,,N,,M,90%,
9000-12618,9/2/2006,1323,HPK1,FCE,BTLH,F,AHY,3.5,52.0,18.5,30.2,5.5,"H, r3-4L, r4R",,L-M,,
9000-12619,9/2/2006,1357,HPK1,FCE,BTLH,F,HY,3.6,49.4,18.8,30.0,5.5,N,,L-M,80%,
9000-12620,9/2/2006,1507,MP1,TBE,BTLH,F,AHY,3.7,51.1,18.3,30.0,5.5,M ,,M,,
9000-12621,9/2/2006,1510,MP1,TBE,BTLH,F,HY,3.5,48.1,18.3,28.5,6.0,N,,L,70%,
9000-12622,9/2/2006,1510,MP1,TBE,BTLH,F,HY,3.5,48.6,16.0,29.0,5.0,N,,L,90%,r1 buff fringe at tip
9000-12623,9/2/2006,1510,MP1,TBE,BTLH,F,HY,3.9,48.0,17.8,30.5,,,,,,
9000-12624,9/2/2006,1554,MP1,TBE,BTLH,F,HY,3.7,51.9,17.0,32.0,,,,M,,
9000-12625,9/2/2006,1621,MP1,TBE,BTLH,F,AHY,3.7,49.9,17.3,30.0,5.5,VH,,M,,r1-2 skeleton
9000-12626,9/2/2006,1641,MP1,TBE,BTLH,F,HY,3.8,50.1,17.6,30.0,6.0,N,,,90%,
9000-12627,9/2/2006,1641,MP1,TBE,BTLH,F,HY,3.7,48.9,19.0,31.0,6.0,N,,VL,80%,
9000-12628,9/2/2006,1700,MP1,FCE,BTLH,F,HY,3.5,49.7,18.0,30.1,5.4,N,,L,90%,
9000-12629,9/3/2006,0749,MCGC,FCE,BTLH,F,AHY,3.8,50.0,19.1,30.2,5.8,"VL, r3",2 c,H,,
9000-12630,9/3/2006,0757,MCGC,FCE,BTLH,F,HY,3.4,50.4,18.2,29.8,5.2,N,,M,90%,captured with E12558
9000-12631,9/3/2006,1251,MP1,TBE,BTLH,F,HY,3.8,50.5,17.8,31.0,6.0,N,,M,80%,
9000-12632,9/3/2006,1355,MP1,FCE,BTLH,F,AHY,4.0,51.6,19.2,30.9,6.0,M,,M,,captured with E12622. Orange pollen on bill. Pink urine.
9000-12633,9/3/2006,1558,HPK1,TBE,BTLH,F,HY,3.3,48.6,18.0,30.0,5.0,N,,,,
9000-12634,9/3/2006,1637,HPK1,TBE,BTLH,F,AHY,3.5,49.6,18.4,30.0,5.0,M,,M,,
9000-12635,9/4/2006,0753,MCGC,FCE,BTLH,F,HY,3.2,49.3,18.1,30.6,5.5,N,,L,95%,
9000-12636,9/4/2006,1045,CC2,TBE,BTLH,F,HY,3.4,46.9,17.5,30.0,5.1,N,,L,90%,
9000-12637,9/5/2006,0945,MP1,FCE,BTLH,F,HY,3.5,48.0,17.0,29.6,5.6,N,,L,90%,
9000-12638,9/5/2006,1002,MP1,FCE,BTLH,F,HY,3.8,49.0,18.1,29.6,5.2,N,,L,90%,"r2,3,5 stress bars"
9000-12639,9/5/2006,1002,MP1,FCE,BTLH,F,HY,3.4,49.1,17.0,27.8,5.5,N,,L-M,95%,small bump at top base of bill
9000-12640,9/7/2006,1440,HPK1,TBE,BTLH,F,AHY,3.7,48.7,18.5,28.0,5.0,"L, r3-5",,M,,
9000-12641,9/8/2006,0655,MCGC,FCE,BTLH,F,HY,3.5,48.2,18.1,30.0,5.5,N,,M,90%,
9000-12642,9/10/2006,1336,MP1,TBE,BTLH,M,HY,3.6,48.4,15.7,29.0,5.0,N,,H,90%,band is 5.8 mm long
9000-12643,9/10/2006,1424,MP1,FCE,BTLH,F,HY,3.7,47.8,16.8,,6.0,N,,M,95%,
9000-12644,9/11/2006,1248,HPK1,TBE,BTLH,F,HY,3.6,47.4,16.0,30.0,6.0,N,,,90%,captured 1 min. after E12500; released together and flew away together
9000-12651,7/6/2006,1812,MCGC,FCE,CAHU,M,AHY,3.7,39.6,16.0,18.7,3.8,,,,,
9000-12652,7/7/2006,1734,MCGC,FCE,CAHU,M,AHY,3.3,38.9,14.1,18.1,3.8,,,,,
9000-12653,7/8/2006,1117,MCGC,FCE,CAHU,M,AHY,2.8,39.7,15.0,16.5,3.2,,,,,4 pin feathers on crown
9000-12654,7/8/2006,1208,MCGC,TBE,CAHU,M,AHY,2.5,38.7,,19.0,3.5,,,,,
9000-12655,7/7/2006,1808,MCGC,FCE,CAHU,M,AHY,3.0,37.4,16.0,17.0,3.2,,,,,
9000-12656,7/13/2006,0900,MCGC,TBE,CAHU,M,AHY,2.6,37.4,13.5,17.5,3.5,,,,,band is upside down
9000-12657,7/13/2006,1759,MCGC,FCE,CAHU,M,AHY,3.0,38.3,14.8,18.0,3.9,,,,,
9000-12658,7/17/2006,0927,MCGC,TBE,CAHU,M,AHY,2.6,36.7,14.4,26.5,3.5,,,,,
9000-12661,7/18/2006,1954,MCGC,TBE,CAHU,M,AHY,3.2,39.8,15.0,18.0,3.5,,,,,
9000-12662,7/7/2006,1120,MCGC,FCE,RUHU,M,AHY,3.5,39.5,17.0,28.8,2.0,,,,,
9000-12663,7/26/2006,0657,MCGC,FCE,CAHU,F,AHY,3.2,42.4,16.1,21.0,4.5,"H, r1,3-4",14 sm c,L,,new r5s
9000-12664,7/27/2006,0625,MCGC,TBE,CAHU,F,HY,2.8,43.2,16.0,22.0,3.5,L,,L,,
9000-12665,7/12/2006,1215,MP1,FCE,CAHU,M,AHY,2.7,39.6,14.9,18.5,3.1,,,,,
9000-12666,8/2/2006,1020,HOLZ,FCE,CAHU,F,AHY,3.3,42.4,15.7,20.5,4.0,L,10,M,,"old r1s, pollen on bill"
9000-12667,8/2/2006,1217,KV1,FCE,CAHU,M,HY,2.6,41.5,14.1,18.5,4.3,VL ,2 c,M,90%,
9000-12668,8/3/2006,0635,MCGC,FCE,CAHU,M,HY,2.5,43.2,14.8,22.8,4.2,N,,L-M,,
9000-12669,8/3/2006,1905,MP1,FCE,CAHU,M,HY,2.6,41.1,13.0,19.3,4.0,N,8 c,H,90%,
9000-12670,8/7/2006,1830,MP1,FCE,CAHU,M,HY,2.8,42.2,14.7,21.0,4.1,N,1 c,H,,
9000-12671,7/13/2006,0745,MCGC,FCE,RUHU,M,AHY,3.7,40.0,16.2,28.8,2.3,,,,,
9000-12672,7/13/2006,0927,MCGC,FCE,RUHU,M,AHY,3.4,39.6,16.7,28.1,2.8,,,,,
9000-12673,7/13/2006,0930,MCGC,TBE,RUHU,M,AHY,3.2,39.4,15.0,28.0,1.2,,,,,rufous back
9000-12674,7/13/2006,0940,MCGC,TBE,RUHU,M,AHY,3.3,40.4,15.5,27.0,1.5,,,,,rufous back
9000-12675,7/13/2006,1935,MCGC,FCE,RUHU,M,AHY,3.8,39.8,15.5,28.2,2.5,,,,,
9000-12676,7/14/2006,1017,HOLZ,TBE,RUHU,M,AHY,4.2,41.6,15.8,29.5,2.0,,,,,
9000-12677,7/14/2006,1603,KV1,TBE,RUHU,M,AHY,3.4,40.2,15.4,29.0,2.0,,,,,
9000-12678,7/14/2006,1620,KV1,FCE,RUHU,M,AHY,3.8,40.2,16.4,28.8,2.3,,,,,
9000-12679,7/15/2006,1705,MP1,TBE,CAHU,F,AHY,3.1,40.7,15.0,21.0,4.0,N,5 c,L,,"pin feathers in chin, 5.6 mm band used"
9000-12680,7/15/2006,1710,MP1,TBE,RUHU,M,AHY,3.5,40.6,15.6,29.0,2.0,,,,,green feathers on back
9000-12681,7/15/2006,1710,MP1,TBE,RUHU,M,AHY,3.6,38.8,15.9,27.5,2.0,,,,,
9000-12682,7/16/2006,1525,MCGC,FCE,RUHU,M,AHY,3.8,40.3,16.1,28.6,2.5,,,,,green feathers on back
9000-12683,7/16/2006,1555,MCGC,FCE,RUHU,M,AHY,3.9,40.3,16.1,27.1,2.3,,,,,
9000-12684,8/8/2006,0755,MCGC,FCE,CAHU,M,HY,2.9,42.9,9.0,23.2,4.5,,,,,
9000-12685,7/16/2006,1615,MCGC,FCE,RUHU,M,AHY,3.4,39.7,16.1,28.5,2.5,,,,,
9000-12686,7/16/2006,1635,MCGC,TBE,RUHU,M,AHY,4.7,40.1,16.5,29.5,2.0,,,,,
9000-12687,7/17/2006,0740,MCGC,TBE,RUHU,M,AHY,4.2,39.4,15.5,29.0,2.5,,,,,upper one-half of back is green
9000-12688,7/17/2006,0819,MCGC,TBE,RUHU,M,AHY,3.3,38.7,16.1,29.0,1.8,,,,,some green feathers below neck on back
9000-12689,8/9/2006,1042,GNMTN,FCE,CAHU,M,HY,2.7,41.8,14.2,22.0,4.8,N,,L,90%,
9000-12690,7/17/2006,0836,MCGC,TBE,RUHU,M,AHY,3.6,38.8,16.0,28.0,1.5,,,,,rufous back
9000-12691,8/12/2006,1700,MP1,FCE,CAHU,F,AHY,3.2,44.2,16.1,21.0,4.1,"M, r4R, r5L",,VL,,
9000-12692,8/13/2006,0648,MCGC,FCE,CAHU,M,HY,2.3,41.4,9.2,19.2,3.2,N,"4 c, 1 R",,,
9000-12693,8/9/2006,1110,GNMTN,FCE,CAHU,M,HY,2.6,43.9,15.5,22.2,4.2,N,,H,90%,
9000-12694,8/19/2006,0855,MCGC,FCE,CAHU,M,HY,3.5,41.7,14.8,19.7,4.0,N,5,M,70%,
9000-12695,8/19/2006,0953,MCGC,FCE,CAHU,F,HY,2.9,44.3,15.0,22.2,4.1,N,,L,,orange pollen on bill
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
