gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3620483201	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS1307022006	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Laguna de José Refugio Salcido	Durango	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.97245	-104.501434							2021-12-31T00:00:00	31	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS1307022006				CC_BY_4_0		obsr1330897			2023-01-24T15:23:18.335Z		CONTINENT_DERIVED_FROM_COORDINATES
3619703906	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1287799761	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Playa Careyeros	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.78469	-105.50184							2021-12-01T00:00:00	1	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1287799761				CC_BY_4_0		obsr1057755			2023-01-24T15:23:03.525Z		CONTINENT_DERIVED_FROM_COORDINATES
3616986616	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1291815904	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Presa Allende D. Juan--Lanzamiento de Kayak	Guanajuato	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.917261	-100.794044							2021-12-08T00:00:00	8	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1291815904				CC_BY_4_0		obsr686504			2023-01-24T15:10:36.840Z		CONTINENT_DERIVED_FROM_COORDINATES
3616012662	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1129905243	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bahuichivo	Chihuahua	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	27.4164	-108.06601							2005-03-03T00:00:00	3	3	2005	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1129905243				CC_BY_4_0		obsr296640			2023-01-24T15:22:40.558Z		CONTINENT_DERIVED_FROM_COORDINATES
3615719970	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1057170370	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cuarto Dinamo - PN Los Dinamls	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.266209	-99.2945							2021-01-22T00:00:00	22	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1057170370				CC_BY_4_0		obsr508392			2023-01-24T15:22:12.675Z		CONTINENT_DERIVED_FROM_COORDINATES
3614873258	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1071906806	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Santuario de la Mariposa Monarca--Sierra Chincua	Michoacán	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.67624	-100.29716							2021-02-10T00:00:00	10	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1071906806				CC_BY_4_0		obsr1186153			2023-01-24T15:27:17.104Z		CONTINENT_DERIVED_FROM_COORDINATES
3614445639	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1045365160	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta (Tufted Jay Preserve)	Sinaloa	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58985	-105.869644							2021-01-04T00:00:00	4	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1045365160				CC_BY_4_0		obsr1582314			2023-01-24T15:22:07.165Z		CONTINENT_DERIVED_FROM_COORDINATES
3614323214	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1298803782	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	MX-SIN-Mazatlan (Reserva Chara Pinta)	Sinaloa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.569569	-105.84958							2021-12-11T00:00:00	11	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1298803782				CC_BY_4_0		obsr137063			2023-01-24T15:14:34.699Z		CONTINENT_DERIVED_FROM_COORDINATES
3613666893	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1150151188	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Durango, MX (23.593, -105.879)	Durango	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.593403	-105.87882							2021-01-05T00:00:00	5	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1150151188				CC_BY_4_0		obsr956716			2023-01-24T15:11:42.415Z		CONTINENT_DERIVED_FROM_COORDINATES
3612281691	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1275417751	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-11-11T00:00:00	11	11	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1275417751				CC_BY_4_0		obsr49601			2023-01-24T15:24:45.239Z		CONTINENT_DERIVED_FROM_COORDINATES
3612038935	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1079082725	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro La Bufa	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.730494	-104.82599							2021-02-20T00:00:00	20	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1079082725				CC_BY_4_0		obsr90474			2023-01-24T15:27:54.719Z		CONTINENT_DERIVED_FROM_COORDINATES
3611060567	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1050541108	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Road from San Sebastián to La Bufa	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.75575	-104.83843							2021-01-12T00:00:00	12	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1050541108				CC_BY_4_0		obsr280538			2023-01-24T15:22:53.218Z		CONTINENT_DERIVED_FROM_COORDINATES
3610726456	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1096598311	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-03-16T00:00:00	16	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1096598311				CC_BY_4_0		obsr49601			2023-01-24T15:32:53.963Z		CONTINENT_DERIVED_FROM_COORDINATES
3610458538	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1053098846	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de la Biosfera Sierra de Manantlan	Jalisco	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.5321	-104.1414							2021-01-16T00:00:00	16	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1053098846				CC_BY_4_0		obsr1372503			2023-01-24T15:32:21.366Z		CONTINENT_DERIVED_FROM_COORDINATES
3610104308	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1057048722	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de la Biosfera Sierra de Manantlan--Estación Científica las Joyas	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.585932	-104.27139							2021-01-12T00:00:00	12	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1057048722				CC_BY_4_0		obsr1853728			2023-01-24T15:10:02.985Z		CONTINENT_DERIVED_FROM_COORDINATES
3609810542	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1083193972	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Las Mesas presa y bosque	Michoacán	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.658802	-101.08127							2021-01-04T00:00:00	4	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1083193972				CC_BY_4_0		obsr726801			2023-01-24T15:07:54.637Z		CONTINENT_DERIVED_FROM_COORDINATES
3609663758	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1152089285	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Microondas San Francisco	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.829048	-104.33201							2007-11-13T00:00:00	13	11	2007	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1152089285				CC_BY_4_0		obsr176986			2023-01-24T15:12:07.244Z		CONTINENT_DERIVED_FROM_COORDINATES
3609441526	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1043309941	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bosques de San Angel	Nuevo León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.62516	-100.3862							2021-01-03T00:00:00	3	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1043309941				CC_BY_4_0		obsr652145			2023-01-24T15:28:54.209Z		CONTINENT_DERIVED_FROM_COORDINATES
3608870684	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1059700827	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Auto selected 20.63110, -104.75816	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.631104	-104.758156							2021-01-24T00:00:00	24	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1059700827				CC_BY_4_0		obsr280538			2023-01-24T15:28:01.026Z		CONTINENT_DERIVED_FROM_COORDINATES
3608077034	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1290622257	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.149094	-99.17347							2021-12-04T00:00:00	4	12	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1290622257				CC_BY_4_0		obsr936406			2023-01-24T15:25:30.186Z		CONTINENT_DERIVED_FROM_COORDINATES
3607117835	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1050466830	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-01-10T00:00:00	10	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1050466830				CC_BY_4_0		obsr49601			2023-01-24T15:10:34.368Z		CONTINENT_DERIVED_FROM_COORDINATES
3607062594	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1079582549	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	El Mitote	Nuevo León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.618862	-100.37231							2021-02-21T00:00:00	21	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1079582549				CC_BY_4_0		obsr621775			2023-01-24T15:21:44.873Z		CONTINENT_DERIVED_FROM_COORDINATES
3605175488	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1077216343	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	48954, Cuautitlán de García Barragán MX-JAL 19.60522, -104.30673	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.60522	-104.306725							2021-02-12T00:00:00	12	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1077216343				CC_BY_4_0		obsr1372503			2023-01-24T15:28:51.453Z		CONTINENT_DERIVED_FROM_COORDINATES
3604974792	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1101063814	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro de San Juan lower slopes	Nayarit	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.516691	-104.97269							2021-03-19T00:00:00	19	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1101063814				CC_BY_4_0		obsr90474			2023-01-24T15:11:50.049Z		CONTINENT_DERIVED_FROM_COORDINATES
3604045575	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1047836420	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	W Nepantla	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	18.981441	-98.85898							2021-01-09T00:00:00	9	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1047836420				CC_BY_4_0		obsr635531			2023-01-24T15:10:30.777Z		CONTINENT_DERIVED_FROM_COORDINATES
3602700895	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1223100191	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta--Senda Entrada (Km 200.5)	Sinaloa	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.569654	-105.8496							2021-03-20T00:00:00	20	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1223100191				CC_BY_4_0		obsr647957			2023-01-24T15:33:13.820Z		CONTINENT_DERIVED_FROM_COORDINATES
3602214779	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1062822723	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	46967, San Sebastián del Oeste MX-JAL 20.75694, -104.84290	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.756939	-104.8429							2021-01-30T00:00:00	30	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1062822723				CC_BY_4_0		obsr44299			2023-01-24T15:20:58.697Z		CONTINENT_DERIVED_FROM_COORDINATES
3602121509	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1079086242	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro La Bufa	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.730494	-104.82599							2021-02-20T00:00:00	20	2	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1079086242				CC_BY_4_0		obsr806816			2023-01-24T15:28:16.678Z		CONTINENT_DERIVED_FROM_COORDINATES
3601552628	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1074963517	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Marina San Blas	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.541344	-105.291504							2021-01-06T00:00:00	6	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1074963517				CC_BY_4_0		obsr411347			2023-01-24T15:22:09.376Z		CONTINENT_DERIVED_FROM_COORDINATES
3601487250	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1252009334	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Arroyo Aguamarina	Sonora	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.063807	-109.039734							2017-03-30T00:00:00	30	3	2017	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1252009334				CC_BY_4_0		obsr275707			2023-01-24T15:09:27.392Z		CONTINENT_DERIVED_FROM_COORDINATES
3601411714	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1092483825	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Calle 20 de Noviembre, Estado de México, MX (19.821, -99.86)	México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.820576	-99.859634							2021-03-11T00:00:00	11	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1092483825				CC_BY_4_0		obsr659838			2023-01-24T15:21:19.484Z		CONTINENT_DERIVED_FROM_COORDINATES
3600167108	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1058058228	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	San José del Pacifico Oaxaca, MX (16.171, -96.49)	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	16.171492	-96.48978							2021-01-19T00:00:00	19	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1058058228				CC_BY_4_0		obsr689537			2023-01-24T15:12:07.291Z		CONTINENT_DERIVED_FROM_COORDINATES
3599278435	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1093475958	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-03-11T00:00:00	11	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1093475958				CC_BY_4_0		obsr49601			2023-01-24T15:21:54.961Z		CONTINENT_DERIVED_FROM_COORDINATES
3598564280	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS1063100553	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Tlalpan, Ciudad de México, MX (19.149, -99.173)	Ciudad de México	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.149157	-99.173035							2021-01-31T00:00:00	31	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS1063100553				CC_BY_4_0		obsr132536			2023-01-24T15:09:57.157Z		CONTINENT_DERIVED_FROM_COORDINATES
3597802090	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1058061286	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	18 ene. 2021 8:54 p. m.-16.173, -96.505	Oaxaca	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	16.173231	-96.50541							2021-01-18T00:00:00	18	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1058061286				CC_BY_4_0		obsr689537			2023-01-24T15:21:41.375Z		CONTINENT_DERIVED_FROM_COORDINATES
3596851407	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1095590872	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Unnamed Road, Jalisco, MX (20.608, -103.531)	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.607777	-103.53058							2021-03-05T00:00:00	5	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1095590872				CC_BY_4_0		obsr503146			2023-01-24T15:13:34.129Z		CONTINENT_DERIVED_FROM_COORDINATES
3596117550	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1097864824	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-03-18T00:00:00	18	3	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1097864824				CC_BY_4_0		obsr49601			2023-01-24T15:11:50.883Z		CONTINENT_DERIVED_FROM_COORDINATES
3595242196	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1061217772	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Las Maravillas	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.150328	-99.170555							2021-01-23T00:00:00	23	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1061217772				CC_BY_4_0		obsr654720			2023-01-24T15:08:35.372Z		CONTINENT_DERIVED_FROM_COORDINATES
3594695484	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1053195992	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-01-16T00:00:00	16	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1053195992				CC_BY_4_0		obsr49601			2023-01-24T15:10:10.825Z		CONTINENT_DERIVED_FROM_COORDINATES
3593893569	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1049859518	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Nevado de Colima	Jalisco	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.588713	-103.595856							2021-01-08T00:00:00	8	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS1049859518				CC_BY_4_0		obsr49601			2023-01-24T15:31:13.408Z		CONTINENT_DERIVED_FROM_COORDINATES
3592666690	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAMERICA:OBS1045057127	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bosques de San Angel	Nuevo León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.62516	-100.3862							2021-01-05T00:00:00	5	1	2021	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_CAMERICA	OBS1045057127				CC_BY_4_0		obsr652145			2023-01-24T15:29:36.054Z		CONTINENT_DERIVED_FROM_COORDINATES
