Initials.Bdr,latitude,longitude,elevation,region,Location,session,week,DATE,year,mo,day,time,Band.Status,BAND,0,0,TArsus.LEG,Size.Material,Species,SEX,AGE,Old band number,GPORCOlOR,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat fie1d data,CPBreed,Gorget/head molt,Body Molt,PriMary Molt,Secondary Molt,Tail Molt,Weight,Pollen Collected,Color Mark,Feather collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90454,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90454,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90455,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90456,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2008,2008,7,22,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2008,2008,7,24,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/25/2008,2008,7,25,,R,9000-90456,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90457,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90458,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2008,2008,7,17,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2008,2008,7,30,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/4/2008,2008,8,4,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90458,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90459,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90459,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,1,9000-90460,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90461,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,R,9000-90461,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2008,2008,7,30,,R,9000-90461,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90461,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90462,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2008,2008,7,18,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2008,2008,7,22,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2008,2008,7,24,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/29/2008,2008,7,29,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/4/2008,2008,8,4,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/11/2008,2008,8,11,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/26/2009,2009,5,26,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2009,2009,6,10,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/19/2009,2009,6,19,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2009,2009,7,9,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2009,2009,7,15,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2009,2009,7,15,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2009,2009,7,18,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2009,2009,7,18,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/21/2010,2010,5,21,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2010,2010,5,29,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2010,2010,6,12,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/17/2010,2010,6,17,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/19/2010,2010,6,19,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/21/2010,2010,6,21,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/18/2010,2010,7,18,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/27/2011,2011,5,27,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2011,2011,5,28,,R,9000-90462,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90463,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90464,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90465,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,R,9000-90465,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2008,2008,7,22,,R,9000-90465,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2008,2008,7,24,,R,9000-90465,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90466,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90467,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2008,2008,7,17,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2008,2008,7,18,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/22/2008,2008,7,22,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/2/2008,2008,8,2,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/14/2009,2009,5,14,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/17/2009,2009,5,17,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/17/2009,2009,5,17,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/23/2009,2009,5,23,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/8/2009,2009,6,8,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/9/2009,2009,6,9,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2009,2009,6,10,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2009,2009,6,12,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/4/2009,2009,7,4,,R,9000-90467,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90468,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,1,9000-90469,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,1,9000-90470,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90477,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90477,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90477,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/12/2009,2009,5,12,,R,9000-90477,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/15/2009,2009,5,15,,R,9000-90477,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/17/2009,2009,5,17,,R,9000-90477,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,1,9000-90478,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90481,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2009,2009,6,12,,R,9000-90481,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90483,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/14/2009,2009,5,14,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/21/2009,2009,5,21,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/23/2009,2009,5,23,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/24/2009,2009,5,24,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/26/2009,2009,5,26,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/26/2009,2009,5,26,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2009,2009,5,28,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2009,2009,5,29,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/3/2009,2009,6,3,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/7/2009,2009,6,7,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2009,2009,6,10,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/17/2009,2009,6,17,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2009,2009,6,26,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/4/2009,2009,7,4,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/23/2010,2010,5,23,,R,9000-90483,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2008,2008,7,8,,1,9000-90484,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2008,2008,7,9,,1,9000-90486,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90496,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90496,1,1,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90525,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2008,2008,7,14,,R,9000-90525,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90526,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/12/2009,2009,5,12,,R,9000-90526,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90527,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90528,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90529,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,9000-90529,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/1/2008,2008,8,1,,R,9000-90529,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90529,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90530,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90531,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/21/2008,2008,7,21,,R,9000-90531,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2008,2008,8,7,,R,9000-90531,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2009,2009,6,13,,R,9000-90531,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2010,2010,7,14,,R,9000-90531,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90532,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2008,2008,7,10,,1,9000-90533,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90534,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90535,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90535,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,9000-90535,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2008,2008,7,24,,R,9000-90535,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90536,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2009,2009,6,26,,R,9000-90536,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90537,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90538,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/21/2009,2009,5,21,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2009,2009,7,6,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/19/2010,2010,6,19,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/15/2010,2010,7,15,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2010,2010,7,17,,R,9000-90538,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90539,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90540,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/11/2008,2008,7,11,,1,9000-90541,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
