band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B83833225373,B83833225373,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,0.00,B,-16096847,Selasphorus platycercus
B83833225373,B83833225373,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.08,R,-31967768,Selasphorus platycercus
B83833225452,B83833225452,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,,B,-16098556,Selasphorus platycercus
B83833225452,B83833225452,,E,07/20/2017,20,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,-31968976,Selasphorus platycercus
B83833225452,B83833225452,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093836,Selasphorus platycercus
B83833225452,B83833225452,,E,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.08,R,12513534,Selasphorus platycercus
B83833563216,B83833563216,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-16636037,Selasphorus platycercus
B83833563216,B83833563216,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968999,Selasphorus platycercus
B83833563293,B83833563293,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-16636035,Selasphorus platycercus
B83833563293,B83833563293,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968178,Selasphorus platycercus
B83833563533,B83833563533,,B,08/18/2016,18,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,2,0,P3735013,0,,,,,,B,-60230552,Selasphorus platycercus
B83833563533,B83833563533,,E,07/04/2018,04,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31967799,Selasphorus platycercus
B83833563776,B83833563776,,B,06/05/2017,05,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-16331806,Selasphorus platycercus
B83833563776,B83833563776,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093808,Selasphorus platycercus
B83833563835,B83833563835,,B,06/03/2017,03,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16333692,Selasphorus platycercus
B83833563835,B83833563835,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968996,Selasphorus platycercus
B83833563835,B83833563835,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093792,Selasphorus platycercus
B83833842493,B83833842493,,B,06/14/2017,14,06,2017,US,US-CO,40.25833,-105.30833,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P7725945,0,,,,,0.00,B,-15701788,Selasphorus platycercus
B83833842493,B83833842493,,E,06/15/2017,15,06,2017,US,US-CO,40.25833,-105.30833,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P7725945,,97,23,14,07,1.00,R,-31865445,Selasphorus platycercus
B83933976879,B83933976879,B30933273829; ,B,06/06/2006,06,06,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64347910,Selasphorus platycercus
B30933273829,B83933976879,B83933976879; ,B,06/19/2008,19,06,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-60552808,Selasphorus platycercus
B83933976879,B83933976879,B30933273829; ,E,06/19/2008,19,06,2008,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,3.00,E,-12354388,Selasphorus platycercus
B84833292019,B84833292019,,B,08/06/2015,06,08,2015,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-18227700,Selasphorus platycercus
B84833292019,B84833292019,,E,07/22/2016,22,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,2.08,R,-31967382,Selasphorus platycercus
B84833292092,B84833292092,,B,08/06/2015,06,08,2015,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-18227698,Selasphorus platycercus
B84833292092,B84833292092,,E,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.92,R,-31968601,Selasphorus platycercus
B84833292092,B84833292092,,E,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,2.92,R,-31968204,Selasphorus platycercus
B84833292092,B84833292092,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,3.00,R,15093778,Selasphorus platycercus
B84833292174,B84833292174,,B,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17998514,Selasphorus platycercus
B84833292174,B84833292174,,E,05/31/2017,31,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,1.92,R,-31967018,Selasphorus platycercus
B84833292258,B84833292258,,B,08/04/2014,04,08,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14643123,Selasphorus platycercus
B84833292258,B84833292258,,E,05/24/2016,24,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,59,23,14,07,2.92,R,-31833335,Selasphorus platycercus
B84833292258,B84833292258,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,4.00,R,-31832964,Selasphorus platycercus
B84833292258,B84833292258,,E,07/07/2018,07,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,-31813202,Selasphorus platycercus
B84833292258,B84833292258,,E,06/08/2019,08,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,6.00,R,10696436,Selasphorus platycercus
B84833292492,B84833292492,,B,08/08/2014,08,08,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14643126,Selasphorus platycercus
B84833292492,B84833292492,,E,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,3.08,R,-31832967,Selasphorus platycercus
B84833292492,B84833292492,,E,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.92,R,-31832966,Selasphorus platycercus
B84833292492,B84833292492,,E,06/06/2018,06,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.00,R,-31813203,Selasphorus platycercus
B84833292492,B84833292492,,E,06/12/2019,12,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,6.00,R,15093882,Selasphorus platycercus
B84833292818,B84833292818,,B,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17935871,Selasphorus platycercus
B84833292818,B84833292818,,E,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,97,23,14,07,1.08,R,-31968567,Selasphorus platycercus
B84833292874,B84833292874,,B,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-17935867,Selasphorus platycercus
B84833292874,B84833292874,,E,07/22/2016,22,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.08,R,-31967384,Selasphorus platycercus
B84833397693,B84833397693,,B,07/13/2014,13,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-18106765,Selasphorus platycercus
B84833397693,B84833397693,,E,07/22/2016,22,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,3.08,R,-31967381,Selasphorus platycercus
B84833397693,B84833397693,,E,06/03/2017,03,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,4.00,R,-31967016,Selasphorus platycercus
B84833397693,B84833397693,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,4.00,R,15093798,Selasphorus platycercus
B84833397773,B84833397773,,B,07/11/2014,11,07,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-16640631,Selasphorus platycercus
B84833397773,B84833397773,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,97,23,14,07,3.00,R,-31813208,Selasphorus platycercus
B84833397773,B84833397773,,E,06/26/2016,26,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,3.00,R,-31968579,Selasphorus platycercus
B84833397833,B84833397833,,B,06/16/2014,16,06,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-18180474,Selasphorus platycercus
B84833397833,B84833397833,,E,06/26/2016,26,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31967405,Selasphorus platycercus
B84833397833,B84833397833,,E,07/20/2017,20,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.08,R,-31968164,Selasphorus platycercus
B84833397937,B84833397937,,B,06/12/2014,12,06,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-18182522,Selasphorus platycercus
B84833397937,B84833397937,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,97,23,14,07,3.00,R,-31813209,Selasphorus platycercus
B85833616493,B85833616493,B30833006673; ,B,05/12/2012,12,05,2012,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-36969435,Selasphorus platycercus
B85833616493,B85833616493,B30833006673; ,E,06/01/2012,01,06,2012,US,US-CO,40.35083,-105.58861,0,11,,4320,,,,,,,66,23,14,08,1.00,E,-8925429,Selasphorus platycercus
B30833006673,B85833616493,B85833616493; ,B,06/01/2012,01,06,2012,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-54289640,Selasphorus platycercus
B85833726496,B85833726496,B50833450370; ,B,08/24/2012,24,08,2012,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,2,7,P3723353,0,,,,,,B,-36962039,Selasphorus platycercus
B85833726496,B85833726496,B50833450370; ,E,06/23/2013,23,06,2013,US,US-CO,40.35083,-105.58861,0,11,,4320,,,,,,,66,23,14,08,1.00,E,-8636181,Selasphorus platycercus
B50833450370,B85833726496,B85833726496; ,B,06/23/2013,23,06,2013,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36970001,Selasphorus platycercus
B85833726813,B85833726813,,B,06/26/2013,26,06,2013,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-59045603,Selasphorus platycercus
B85833726813,B85833726813,,E,08/05/2019,05,08,2019,US,US-CO,40.34307,-105.57374,0,11,Broad-tailed Hummingbird,4320,,,,,P3723353,,66,23,07,07,7.17,E,-10920176,Selasphorus platycercus
B85833792893,B85833792893,B95833499184; ,B,06/19/2010,19,06,2010,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-60559972,Selasphorus platycercus
B85833792893,B85833792893,B95833499184; ,E,06/17/2011,17,06,2011,US,US-CO,40.35083,-105.58861,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,2.00,E,-12268224,Selasphorus platycercus
B95833499184,B85833792893,B85833792893; ,B,06/17/2011,17,06,2011,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-54295287,Selasphorus platycercus
B85833860848,B85833860848,B30833454183; ,B,08/15/2012,15,08,2012,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,2,4,P3723353,0,,,,,,B,-60002834,Selasphorus platycercus
B85833860848,B85833860848,B30833454183; ,E,08/22/2012,22,08,2012,US,US-CO,40.35083,-105.58861,0,11,,4320,,,,,,,66,23,14,08,0.17,E,-8711051,Selasphorus platycercus
B30833454183,B85833860848,B85833860848; ,B,08/22/2012,22,08,2012,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,2,4,P2722447,1,,,,,,B,-59560542,Selasphorus platycercus
B86833300413,B86833300413,B35833420913; ,B,07/15/2009,15,07,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-36976639,Selasphorus platycercus
B35833420913,B86833300413,B86833300413; ,B,07/20/2011,20,07,2011,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,5,00,1,5,P2722447,1,,,,,0.00,B,-54300742,Selasphorus platycercus
B86833300413,B86833300413,B35833420913; ,E,07/20/2011,20,07,2011,US,US-CO,40.43139,-105.50250,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,53,23,14,08,3.08,E,-8929648,Selasphorus platycercus
B86833985976,B86833985976,B66833985678; ,B,08/28/2012,28,08,2012,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,2,4,P1716506,0,,,,,,B,-36969371,Selasphorus platycercus
B86833985976,B86833985976,B66833985678; ,E,06/04/2013,04,06,2013,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,,66,23,14,08,1.00,R,-32338304,Selasphorus platycercus
B66833985678,B86833985976,B86833985976; ,B,06/04/2013,04,06,2013,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,1,,,,,,B,-36976589,Selasphorus platycercus
B90833459993,B90833459993,,B,07/23/2015,23,07,2015,US,US-CO,40.34167,-105.60833,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-52333805,Selasphorus platycercus
B90833459993,B90833459993,,E,07/29/2019,29,07,2019,US,US-CO,40.34321,-105.57363,0,11,Broad-tailed Hummingbird,4320,,,,,P3723353,,66,23,07,07,5.08,E,-10920417,Selasphorus platycercus
B90833909323,B90833909323,,B,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,0,,,,,,B,-17707806,Selasphorus platycercus
B90833909323,B90833909323,,E,07/05/2017,05,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31968169,Selasphorus platycercus
B90833909323,B90833909323,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,-31967770,Selasphorus platycercus
B90833909323,B90833909323,,E,07/17/2020,17,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,12513510,Selasphorus platycercus
B90833909349,B90833909349,,B,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,0,,,,,,B,-16640626,Selasphorus platycercus
B90833909349,B90833909349,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,-31968175,Selasphorus platycercus
B90833909349,B90833909349,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,-31962827,Selasphorus platycercus
B90833909349,B90833909349,,E,06/10/2019,10,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,4.00,R,15093870,Selasphorus platycercus
B90833909420,B90833909420,,B,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,0,,,,,,B,-17707814,Selasphorus platycercus
B90833909420,B90833909420,,E,05/27/2017,27,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,1.92,R,-31968205,Selasphorus platycercus
B90833909420,B90833909420,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,17673044,Selasphorus platycercus
B90833909883,B90833909883,,B,08/01/2016,01,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-16634130,Selasphorus platycercus
B90833909883,B90833909883,,E,08/18/2016,18,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,1.17,R,-31967372,Selasphorus platycercus
B90833909883,B90833909883,,E,08/05/2017,05,08,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.17,R,-31968966,Selasphorus platycercus
B90833947084,B90833947084,,B,08/08/2019,08,08,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,00,2,5,P3735013,0,,,,,0.00,B,10692020,Selasphorus platycercus
B90833947084,B90833947084,,E,06/02/2020,02,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.00,R,12513454,Selasphorus platycercus
B90833947084,B90833947084,,E,07/10/2020,10,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513478,Selasphorus platycercus
B90833947328,B90833947328,,B,08/02/2019,02,08,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,00,2,4,P3735013,0,,,,,0.00,B,10691952,Selasphorus platycercus
B90833947328,B90833947328,,E,06/15/2020,15,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,1.00,R,12513460,Selasphorus platycercus
B90833947328,B90833947328,,E,06/12/2021,12,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093962,Selasphorus platycercus
B90833947888,B90833947888,,B,08/13/2019,13,08,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,10692060,Selasphorus platycercus
B90833947888,B90833947888,,E,07/31/2021,31,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,15094056,Selasphorus platycercus
B90833952049,B90833952049,,B,07/14/2020,14,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511458,Selasphorus platycercus
B90833952049,B90833952049,,E,06/07/2021,07,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.00,R,15093944,Selasphorus platycercus
B90833952049,B90833952049,,E,06/11/2021,11,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093954,Selasphorus platycercus
B90833952125,B90833952125,,B,07/10/2020,10,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511442,Selasphorus platycercus
B90833952125,B90833952125,,E,06/15/2022,15,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,17673140,Selasphorus platycercus
B90833952368,B90833952368,,B,07/07/2020,07,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511414,Selasphorus platycercus
B90833952368,B90833952368,,E,05/27/2021,27,05,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,13,23,14,04,1.92,R,17673048,Selasphorus platycercus
B90833952443,B90833952443,,B,06/15/2020,15,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12223978,Selasphorus platycercus
B90833952443,B90833952443,,E,05/27/2021,27,05,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.92,R,15093930,Selasphorus platycercus
B90833953400,B90833953400,,B,05/31/2020,31,05,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223786,Selasphorus platycercus
B90833953400,B90833953400,,E,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513532,Selasphorus platycercus
B90833953400,B90833953400,,E,07/23/2021,23,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094020,Selasphorus platycercus
B90833953729,B90833953729,,B,07/01/2020,01,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223922,Selasphorus platycercus
B90833953729,B90833953729,,E,07/14/2020,14,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513488,Selasphorus platycercus
B90833953729,B90833953729,,E,07/20/2022,20,07,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,17673060,Selasphorus platycercus
B90833953883,B90833953883,,B,06/14/2020,14,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223910,Selasphorus platycercus
B90833953883,B90833953883,,E,07/31/2021,31,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094050,Selasphorus platycercus
B90833953913,B90833953913,,B,06/12/2020,12,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12223884,Selasphorus platycercus
B90833953913,B90833953913,,E,07/31/2021,31,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094054,Selasphorus platycercus
B90833953960,B90833953960,,B,06/12/2020,12,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223894,Selasphorus platycercus
B90833953960,B90833953960,,E,07/17/2020,17,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513516,Selasphorus platycercus
B90833953960,B90833953960,,E,06/12/2021,12,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093960,Selasphorus platycercus
B90833953960,B90833953960,,E,07/31/2022,31,07,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,17673070,Selasphorus platycercus
B90933123053,B90933123053,B90933272499; ,B,06/05/2007,05,06,2007,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-63383349,Selasphorus platycercus
B90933272499,B90933123053,B90933123053; ,B,06/23/2008,23,06,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-36988558,Selasphorus platycercus
