"","band","band_status","year","age","sex","site","site_recap","location"
"9566","9000-40116","1",2007,"AHY","F","MP1","MP1","east"
"9567","9000-40116","R",2009,"AHY","F","MP1","MP1","east"
"9568","9000-40117","1",2007,"HY","F","MP1","MP1","east"
"9569","9000-40117","R",2008,"HY","F","MP1","MP1","east"
"9570","9000-40118","1",2007,"AHY","F","MP1","MP1","east"
"9571","9000-40118","R",2009,"AHY","F","MP1","MP1","east"
"9572","9000-40119","1",2007,"HY","F","MP1","MP1","east"
"9573","9000-40120","1",2007,"AHY","F","MP1","MP1","east"
"9574","9000-40121","1",2007,"HY","F","MP1","MP1","east"
"9575","9000-40122","1",2007,"HY","M","MP1","MP1","east"
"9576","9000-40123","1",2007,"HY","F","MP1","MP1","east"
"9577","9000-40124","1",2007,"HY","M","MP1","MP1","east"
"9578","9000-40125","1",2007,"HY","F","MP1","MP1","east"
"9579","9000-40126","1",2007,"AHY","F","MP1","MP1","east"
"9580","9000-40127","1",2007,"HY","F","MP1","MP1","east"
"9581","9000-40129","1",2007,"HY","F","MP1","MP1","east"
"9582","9000-40130","1",2007,"HY","F","HPK1","HPK1","east"
"9583","9000-40131","1",2007,"AHY","F","MP1","MP1","east"
"9584","9000-40132","1",2007,"HY","M","MP1","MP1","east"
"9585","9000-40133","1",2007,"HY","F","MP1","MP1","east"
"9586","9000-40134","1",2007,"HY","F","MCGC","MCGC","east"
"9587","9000-40135","1",2007,"HY","F","MCGC","MCGC","east"
"9588","9000-40135","R",2008,"HY","F","MCGC","MCGC","east"
"9589","9000-40135","R",2009,"HY","F","MCGC","MCGC","east"
"9590","9000-40135","R",2010,"HY","F","MCGC","MCGC","east"
"9591","9000-40135","R",2011,"HY","F","MCGC","MCGC","east"
"9592","9000-40136","1",2007,"HY","F","MCGC","MCGC","east"
"9593","9000-40137","1",2007,"HY","M","MCGC","MCGC","east"
"9594","9000-40137","R",2008,"HY","M","MCGC","MCGC","east"
"9595","9000-40138","1",2007,"AHY","F","MCGC","MCGC","east"
"9596","9000-40138","R",2007,"AHY","F","MCGC","WC1","east"
"9597","9000-40139","1",2007,"HY","F","MCGC","MCGC","east"
"9598","9000-40140","1",2007,"AHY","F","MP1","MP1","east"
"9599","9000-40140","R",2009,"AHY","F","MP1","MP1","east"
"9600","9000-40141","1",2007,"HY","M","MP1","MP1","east"
"9601","9000-40142","1",2007,"HY","M","MP1","MP1","east"
"9602","9000-40143","1",2007,"HY","M","MCGC","MCGC","east"
"9603","9000-40144","1",2007,"HY","M","MCGC","MCGC","east"
"9604","9000-40145","1",2007,"HY","M","MCGC","MCGC","east"
"9605","9000-40146","1",2007,"HY","M","MCGC","MCGC","east"
"9606","9000-40147","1",2007,"HY","M","MP1","MP1","east"
"9607","9000-40148","1",2007,"HY","M","MP1","MP1","east"
"9608","9000-40149","1",2007,"AHY","M","MP1","MP1","east"
"9609","9000-40150","1",2007,"HY","M","MP1","MP1","east"
"9610","9000-40150","R",2009,"HY","M","MP1","MP1","east"
"9611","9000-40150","R",2010,"HY","M","MP1","MP1","east"
"9612","9000-40151","1",2007,"HY","M","MP1","MP1","east"
"9613","9000-40152","1",2007,"HY","M","MP1","MP1","east"
"9614","9000-40153","1",2007,"HY","M","HPK1","HPK1","east"
"9615","9000-40154","1",2007,"HY","M","HPK1","HPK1","east"
"9616","9000-40155","1",2007,"HY","M","MCGC","MCGC","east"
"9617","9000-40156","1",2007,"HY","M","MCGC","MCGC","east"
"9618","9000-40159","1",2007,"AHY","M","MCGC","MCGC","east"
"9619","9000-40160","1",2007,"AHY","M","MCGC","MCGC","east"
"9620","9000-40161","1",2007,"HY","M","MP1","MP1","east"
"9621","9000-40161","R",2008,"HY","M","MP1","MP1","east"
"9622","9000-40162","1",2007,"HY","M","MP1","MP1","east"
"9623","9000-40163","1",2007,"HY","M","MP1","MP1","east"
"9624","9000-40164","1",2007,"HY","M","MP1","MP1","east"
"9625","9000-40165","1",2007,"AHY","M","HPK1","HPK1","east"
"9626","9000-40166","1",2007,"AHY","F","HPK1","HPK1","east"
"9627","9000-40167","1",2007,"HY","F","HPK1","HPK1","east"
"9628","9000-40167","R",2010,"HY","F","HPK1","HPK2","east"
"9629","9000-40168","1",2007,"HY","F","HPK1","HPK1","east"
"9630","9000-40169","1",2007,"HY","M","MCGC","MCGC","east"
"9631","9000-40170","1",2007,"HY","F","MCGC","MCGC","east"
"9632","9000-40171","1",2007,"HY","M","MCGC","MCGC","east"
"9633","9000-40171","R",2009,"HY","M","MCGC","MCGC","east"
"9634","9000-40172","1",2007,"HY","M","HPK1","HPK1","east"
"9635","9000-40173","1",2007,"HY","M","MP1","MP1","east"
"9636","9000-40174","1",2007,"AHY","F","MP1","MP1","east"
"9637","9000-40175","1",2007,"HY","F","MP1","MP1","east"
"9638","9000-40176","1",2007,"HY","F","MP1","MP1","east"
"9639","9000-40177","1",2007,"HY","F","MP1","MP1","east"
"9640","9000-40178","1",2007,"AHY","F","MP1","MP1","east"
"9641","9000-40179","1",2007,"HY","F","MP1","MP1","east"
"9642","9000-40180","1",2007,"HY","F","MP1","MP1","east"
"9643","9000-40181","1",2007,"HY","F","MP1","MP1","east"
"9644","9000-40182","1",2007,"HY","F","MP1","MP1","east"
"9645","9000-40183","1",2007,"HY","M","HPK1","HPK1","east"
"9646","9000-40183","R",2009,"HY","M","HPK1","MP1","east"
"9647","9000-40183","R",2010,"HY","M","HPK1","HPK1","east"
"9648","9000-40184","1",2007,"HY","F","HPK1","HPK1","east"
"9649","9000-40185","1",2007,"HY","M","HPK1","HPK1","east"
"9650","9000-40186","1",2007,"HY","F","HPK1","HPK1","east"
"9651","9000-40187","1",2007,"AHY","F","HPK1","HPK1","east"
"9652","9000-40187","R",2010,"AHY","F","HPK1","HPK2","east"
"9653","9000-40188","1",2007,"HY","F","MP1","MP1","east"
"9654","9000-40189","1",2007,"HY","F","MCGC","MCGC","east"
"9655","9000-40190","1",2007,"HY","M","MCGC","MCGC","east"
"9656","9000-40191","1",2007,"HY","M","HPK1","HPK1","east"
"9657","9000-40192","1",2007,"HY","M","HPK1","HPK1","east"
"9658","9000-40192","R",2009,"HY","M","HPK1","MP1","east"
"9659","9000-40193","1",2007,"HY","M","HPK1","HPK1","east"
"9660","9000-40194","1",2007,"HY","M","MP1","MP1","east"
"9661","9000-40195","1",2007,"HY","M","MP1","MP1","east"
"9662","9000-40196","1",2007,"HY","M","MP1","MP1","east"
"9663","9000-40197","1",2007,"HY","M","MP1","MP1","east"
"9664","9000-40198","1",2007,"HY","M","MCGC","MCGC","east"
"9665","9000-40199","1",2007,"HY","M","MCGC","MCGC","east"
"9666","9000-40200","1",2007,"HY","M","WC1","WC1","east"
"9667","9000-89902","1",2008,"AHY","M","HPK1","HPK1","east"
"9668","9000-89902","R",2009,"AHY","M","HPK1","HPK1","east"
"9669","9000-89903","1",2008,"AHY","M","MP1","MP1","east"
"9670","9000-89903","R",2009,"AHY","M","MP1","MP1","east"
"9671","9000-89904","1",2008,"AHY","M","MP1","MP1","east"
"9672","9000-89905","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9673","9000-89907","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9674","9000-89908","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9675","9000-89909","1",2008,"AHY","M","KV1","KV1","west"
"9676","9000-89910","1",2008,"AHY","M","KV1","KV1","west"
"9677","9000-89910","R",2009,"AHY","M","KV1","KV1","west"
"9678","9000-89911","1",2008,"AHY","M","KV1","KV1","west"
"9679","9000-89912","1",2008,"AHY","M","CC3","CC3","east"
"9680","9000-89912","R",2008,"AHY","M","CC3","CC2","east"
"9681","9000-89913","1",2008,"AHY","M","HPK1","HPK1","east"
"9682","9000-89914","1",2008,"AHY","M","HPK1","HPK1","east"
"9683","9000-89915","1",2008,"AHY","M","HPK1","HPK1","east"
"9684","9000-89915","R",2009,"AHY","M","HPK1","MP1","east"
"9685","9000-89916","1",2008,"AHY","M","MCGC","MCGC","east"
"9686","9000-89917","1",2008,"AHY","M","MCGC","MCGC","east"
"9687","9000-89918","1",2008,"AHY","M","MCGC","MCGC","east"
"9688","9000-89919","1",2008,"AHY","M","KV1","KV1","west"
"9689","9000-89920","1",2008,"AHY","M","KV1","KV1","west"
"9690","9000-89921","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9691","9000-89922","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9692","9000-89923","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9693","9000-89924","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9694","9000-89925","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9695","9000-89925","R",2010,"AHY","M","HOLZ","HOLZ","west"
"9696","9000-89926","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9697","9000-89926","R",2010,"AHY","M","HOLZ","HOLZ","west"
"9698","9000-89927","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9699","9000-89927","R",2009,"AHY","M","HOLZ","HOLZ","west"
"9700","9000-89927","R",2010,"AHY","M","HOLZ","HOLZ","west"
"9701","9000-89928","1",2008,"AHY","M","MCGC","MCGC","east"
"9702","9000-89929","1",2008,"AHY","M","MCGC","MCGC","east"
"9703","9000-89930","1",2008,"AHY","M","MP1","MP1","east"
"9704","9000-89931","1",2008,"AHY","M","MP1","MP1","east"
"9705","9000-89932","1",2008,"AHY","M","MP1","MP1","east"
"9706","9000-89932","R",2009,"AHY","M","MP1","MP1","east"
"9707","9000-89933","1",2008,"AHY","M","MP1","MP1","east"
"9708","9000-89933","R",2008,"AHY","M","MP1","HPK1","east"
"9709","9000-89934","1",2008,"AHY","M","HPK1","HPK1","east"
"9710","9000-89935","1",2008,"AHY","M","HPK1","HPK1","east"
"9711","9000-89936","1",2008,"AHY","M","HPK1","HPK1","east"
"9712","9000-89937","1",2008,"AHY","M","HPK1","HPK1","east"
"9713","9000-89938","1",2008,"AHY","M","MP1","MP1","east"
"9714","9000-89939","1",2008,"AHY","M","CC3","CC3","east"
"9715","9000-89940","1",2008,"AHY","M","MCGC","MCGC","east"
"9716","9000-89941","1",2008,"AHY","M","MCGC","MCGC","east"
"9717","9000-89941","R",2010,"AHY","M","MCGC","MCGC","east"
"9718","9000-89942","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9719","9000-89943","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9720","9000-89944","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9721","9000-89944","R",2009,"AHY","M","GNMTN","HOLZ","west"
"9722","9000-89944","R",2010,"AHY","M","GNMTN","HOLZ","west"
"9723","9000-89945","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9724","9000-89946","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9725","9000-89947","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9726","9000-89948","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9727","9000-89948","R",2009,"AHY","M","GNMTN","GNMTN","west"
"9728","9000-89948","R",2010,"AHY","M","GNMTN","GNMTN","west"
"9729","9000-89948","R",2011,"AHY","M","GNMTN","GNMTN","west"
"9730","9000-89949","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9731","9000-89950","1",2008,"AHY","M","MCGC","MCGC","east"
"9732","9000-89951","1",2008,"AHY","M","MP1","MP1","east"
"9733","9000-89952","1",2008,"AHY","M","MCGC","MCGC","east"
"9734","9000-89952","R",2009,"AHY","M","MCGC","MCGC","east"
"9735","9000-89953","1",2008,"AHY","M","MP1","MP1","east"
"9736","9000-89954","1",2008,"AHY","M","MP1","MP1","east"
"9737","9000-89954","R",2009,"AHY","M","MP1","MP1","east"
"9738","9000-89955","1",2008,"AHY","M","MP1","MP1","east"
"9739","9000-89956","1",2008,"AHY","M","MP1","MP1","east"
"9740","9000-89957","1",2008,"AHY","M","MP1","MP1","east"
"9741","9000-89958","1",2008,"AHY","M","MP1","MP1","east"
"9742","9000-89959","1",2008,"AHY","M","MP1","MP1","east"
"9743","9000-89959","R",2009,"AHY","M","MP1","MP1","east"
"9744","9000-89960","1",2008,"AHY","M","MP1","MP1","east"
"9745","9000-89960","R",2010,"AHY","M","MP1","MP1","east"
"9746","9000-89961","1",2008,"AHY","M","MP1","MP1","east"
"9747","9000-89962","1",2008,"AHY","M","MP1","MP1","east"
"9748","9000-89964","1",2008,"AHY","M","MP1","MP1","east"
"9749","9000-89965","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9750","9000-89966","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9751","9000-89966","R",2010,"AHY","M","HOLZ","HOLZ","west"
"9752","9000-89967","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9753","9000-89968","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9754","9000-89969","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9755","9000-89970","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9756","9000-89970","R",2009,"AHY","M","HOLZ","HOLZ","west"
"9757","9000-89970","R",2010,"AHY","M","HOLZ","HOLZ","west"
"9758","9000-89971","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9759","9000-89972","1",2008,"AHY","M","HOLZ","HOLZ","west"
"9760","9000-89972","R",2009,"AHY","M","HOLZ","HOLZ","west"
"9761","9000-89973","1",2008,"AHY","M","GNMTN","GNMTN","west"
"9762","9000-89974","1",2008,"AHY","M","KV1","KV1","west"
"9763","9000-89975","1",2008,"AHY","M","MCGC","MCGC","east"
"9764","9000-89976","1",2008,"AHY","M","MCGC","MCGC","east"
"9765","9000-89977","1",2008,"AHY","M","MCGC","MCGC","east"
"9766","9000-89978","1",2008,"AHY","M","MCGC","MCGC","east"
"9767","9000-89978","R",2009,"AHY","M","MCGC","MCGC","east"
"9768","9000-89980","1",2008,"AHY","M","MCGC","MCGC","east"
"9769","9000-89980","R",2009,"AHY","M","MCGC","MCGC","east"
"9770","9000-89980","R",2010,"AHY","M","MCGC","MCGC","east"
"9771","9000-89981","1",2008,"AHY","M","MCGC","MCGC","east"
"9772","9000-89981","R",2009,"AHY","M","MCGC","MCGC","east"
"9773","9000-89982","1",2008,"AHY","M","MCGC","MCGC","east"
"9774","9000-89982","R",2009,"AHY","M","MCGC","MCGC","east"
"9775","9000-89983","1",2008,"AHY","M","MCGC","MCGC","east"
"9776","9000-89983","R",2009,"AHY","M","MCGC","MCGC","east"
"9777","9000-89983","R",2010,"AHY","M","MCGC","MCGC","east"
"9778","9000-89984","1",2008,"AHY","M","MCGC","MCGC","east"
"9779","9000-89984","R",2009,"AHY","M","MCGC","MCGC","east"
"9780","9000-89985","1",2008,"AHY","M","MP1","MP1","east"
"9781","9000-89986","1",2008,"AHY","M","MP1","MP1","east"
"9782","9000-89987","1",2008,"AHY","M","MCGC","MCGC","east"
"9783","9000-89988","1",2008,"AHY","M","MCGC","MCGC","east"
"9784","9000-89988","R",2009,"AHY","M","MCGC","MCGC","east"
"9785","9000-89989","1",2008,"AHY","M","CC3","CC3","east"
"9786","9000-89990","1",2008,"AHY","M","HPK1","HPK1","east"
"9787","9000-89991","1",2008,"AHY","M","MCGC","MCGC","east"
"9788","9000-89991","R",2009,"AHY","M","MCGC","MCGC","east"
"9789","9000-89992","1",2008,"AHY","M","HPK1","HPK1","east"
"9790","9000-89993","1",2008,"AHY","M","HPK1","HPK1","east"
"9791","9000-89994","1",2008,"AHY","M","HPK1","HPK1","east"
"9792","9000-89995","1",2008,"AHY","M","HPK1","HPK1","east"
"9793","9000-89996","1",2008,"AHY","M","HPK1","HPK1","east"
"9794","9000-89996","R",2009,"AHY","M","HPK1","HPK1","east"
"9795","9000-89997","1",2008,"AHY","M","HPK1","HPK1","east"
"9796","9000-89997","R",2009,"AHY","M","HPK1","HPK1","east"
"9797","9000-89998","1",2008,"AHY","M","HPK1","HPK1","east"
"9798","9000-89998","R",2009,"AHY","M","HPK1","HPK1","east"
"9799","9000-89999","1",2008,"AHY","M","HPK1","HPK1","east"
"9800","9000-90000","1",2008,"AHY","M","HPK1","HPK1","east"
"9801","9000-90000","R",2009,"AHY","M","HPK1","HPK1","east"
"9802","9000-90001","1",2007,"AHY","F","MCGC","MCGC","east"
"9803","9000-90002","1",2007,"HY","F","KV1","KV1","west"
"9804","9000-90003","1",2007,"HY","F","HOLZ","HOLZ","west"
"9805","9000-90003","R",2008,"HY","F","HOLZ","HOLZ","west"
"9806","9000-90004","1",2007,"HY","F","MCGC","MCGC","east"
"9807","9000-90005","1",2007,"HY","F","MCGC","MCGC","east"
"9808","9000-90006","1",2007,"HY","F","MP1","MP1","east"
"9809","9000-90007","1",2007,"HY","F","MP1","MP1","east"
"9810","9000-90008","1",2007,"HY","F","MCGC","MCGC","east"
"9811","9000-90009","1",2007,"HY","F","MCGC","MCGC","east"
"9812","9000-90009","R",2008,"HY","F","MCGC","MCGC","east"
"9813","9000-90009","R",2009,"HY","F","MCGC","MCGC","east"
"9814","9000-90010","1",2007,"HY","F","HPK1","HPK1","east"
"9815","9000-90011","1",2007,"HY","F","HPK1","HPK1","east"
"9816","9000-90012","1",2007,"HY","F","HPK1","HPK1","east"
"9817","9000-90013","1",2007,"HY","F","MP1","MP1","east"
"9818","9000-90013","R",2008,"HY","F","MP1","MP1","east"
"9819","9000-90014","1",2007,"AHY","F","MCGC","MCGC","east"
"9820","9000-90015","1",2007,"HY","F","MCGC","MCGC","east"
"9821","9000-90016","1",2007,"HY","F","MP1","MP1","east"
"9822","9000-90017","1",2007,"HY","F","MP1","MP1","east"
"9823","9000-90018","1",2007,"HY","F","MP1","MP1","east"
"9824","9000-90019","1",2007,"HY","M","MP1","MP1","east"
"9825","9000-90020","1",2007,"HY","F","MP1","MP1","east"
"9826","9000-90021","1",2007,"AHY","F","MP1","MP1","east"
"9827","9000-90022","1",2007,"HY","F","MP1","MP1","east"
"9828","9000-90023","1",2007,"HY","F","HPK1","HPK1","east"
"9829","9000-90024","1",2007,"HY","F","MCGC","MCGC","east"
"9830","9000-90028","1",2007,"HY","M","HOLZ","HOLZ","west"
"9831","9000-90029","1",2007,"HY","M","HOLZ","HOLZ","west"
"9832","9000-90030","1",2007,"HY","F","HOLZ","HOLZ","west"
"9833","9000-90030","R",2008,"HY","F","HOLZ","HOLZ","west"
"9834","9000-90031","1",2007,"HY","M","MCGC","MCGC","east"
"9835","9000-90032","1",2007,"HY","M","MCGC","MCGC","east"
"9836","9000-90033","1",2007,"HY","M","MP1","MP1","east"
"9837","9000-90034","1",2007,"HY","M","MP1","MP1","east"
"9838","9000-90036","1",2007,"HY","M","MP1","MP1","east"
"9839","9000-90037","1",2007,"HY","M","MP1","MP1","east"
"9840","9000-90038","1",2007,"HY","M","MP1","MP1","east"
"9841","9000-90039","1",2007,"HY","M","MP1","MP1","east"
"9842","9000-90040","1",2007,"HY","M","MP1","MP1","east"
"9843","9000-90041","1",2007,"HY","M","MP1","MP1","east"
"9844","9000-90042","1",2007,"HY","M","MP1","MP1","east"
"9845","9000-90043","1",2007,"HY","M","MP1","MP1","east"
"9846","9000-90045","1",2007,"HY","M","MP1","MP1","east"
"9847","9000-90046","1",2007,"HY","M","MP1","MP1","east"
"9848","9000-90047","1",2007,"HY","M","MCGC","MCGC","east"
"9849","9000-90048","1",2007,"HY","M","MCGC","MCGC","east"
"9850","9000-90049","1",2007,"HY","M","HPK1","HPK1","east"
"9851","9000-90049","R",2009,"HY","M","HPK1","MP1","east"
"9852","9000-90050","1",2007,"HY","M","HPK1","HPK1","east"
"9853","9000-90052","1",2007,"HY","M","MP1","MP1","east"
"9854","9000-90054","1",2007,"HY","M","MP1","MP1","east"
"9855","9000-90054","R",2008,"HY","M","MP1","MP1","east"
"9856","9000-90055","1",2007,"AHY","M","MCGC","MCGC","east"
"9857","9000-90056","1",2007,"HY","M","MP1","MP1","east"
"9858","9000-90057","1",2007,"HY","M","MP1","MP1","east"
"9859","9000-90058","1",2007,"HY","M","MP1","MP1","east"
"9860","9000-90059","1",2007,"HY","M","MCGC","MCGC","east"
"9861","9000-90061","1",2007,"HY","M","MCGC","MCGC","east"
"9862","9000-90062","1",2007,"HY","M","MCGC","MCGC","east"
"9863","9000-90063","1",2007,"HY","M","MP1","MP1","east"
"9864","9000-90064","1",2007,"HY","M","MP1","MP1","east"
"9865","9000-90065","1",2007,"HY","M","MP1","MP1","east"
"9866","9000-90066","1",2007,"HY","M","MP1","MP1","east"
"9867","9000-90067","1",2007,"HY","M","MCGC","MCGC","east"
"9868","9000-90069","1",2007,"HY","M","MP1","MP1","east"
"9869","9000-90070","1",2007,"HY","M","MP1","MP1","east"
"9870","9000-90071","1",2007,"HY","M","MP1","MP1","east"
"9871","9000-90072","1",2007,"HY","M","HPK1","HPK1","east"
"9872","9000-90073","1",2007,"HY","M","MCGC","MCGC","east"
"9873","9000-90074","1",2008,"AHY","M","MCGC","MCGC","east"
"9874","9000-90078","1",2007,"AHY","F","MP1","MP1","east"
"9875","9000-90078","R",2008,"AHY","F","MP1","YMCA","east"
"9876","9000-90079","1",2007,"HY","F","MP1","MP1","east"
"9877","9000-90080","1",2007,"AHY","F","MP1","MP1","east"
"9878","9000-90081","1",2007,"HY","F","HPK1","HPK1","east"
"9879","9000-90082","1",2007,"HY","F","HPK1","HPK1","east"
"9880","9000-90083","1",2007,"HY","F","HPK1","HPK1","east"
"9881","9000-90085","1",2007,"HY","F","MP1","MP1","east"
"9882","9000-90086","1",2007,"HY","F","MP1","MP1","east"
"9883","9000-90087","1",2007,"HY","F","HPK1","HPK1","east"
"9884","9000-90094","1",2008,"AHY","F","MP1","MP1","east"
"9885","9000-90095","1",2008,"AHY","F","MP1","MP1","east"
"9886","9000-90095","R",2009,"AHY","F","MP1","MP1","east"
"9887","9000-90096","1",2008,"AHY","F","MP1","MP1","east"
"9888","9000-90096","R",2009,"AHY","F","MP1","MP1","east"
"9889","9000-90097","1",2008,"AHY","F","HOLZ","HOLZ","west"
"9890","9000-90097","R",2009,"AHY","F","HOLZ","HOLZ","west"
"9891","9000-90097","R",2010,"AHY","F","HOLZ","HOLZ","west"
"9892","9000-90098","1",2008,"AHY","F","MCGC","MCGC","east"
"9893","9000-90098","R",2009,"AHY","F","MCGC","MCGC","east"
"9894","9000-90098","R",2010,"AHY","F","MCGC","MCGC","east"
"9895","9000-90099","1",2008,"AHY","F","HPK1","HPK1","east"
"9896","9000-90100","1",2008,"AHY","F","HPK1","HPK1","east"
"9897","9000-90101","1",2007,"HY","M","MP1","MP1","east"
"9898","9000-90106","1",2008,"AHY","M","MCGC","MCGC","east"
"9899","9000-90109","1",2008,"AHY","M","MCGC","MCGC","east"
"9900","9000-90110","1",2008,"AHY","M","MCGC","MCGC","east"
"9901","9000-90111","1",2008,"AHY","M","MP1","MP1","east"
"9902","9000-90112","1",2008,"AHY","M","HPK1","HPK1","east"
"9903","9000-90113","1",2008,"AHY","M","HPK1","HPK1","east"
"9904","9000-90114","1",2008,"AHY","M","MP1","MP1","east"
"9905","9000-90115","1",2008,"AHY","M","MP1","MP1","east"
"9906","9000-90116","1",2008,"AHY","M","MP1","MP1","east"
"9907","9000-90116","R",2009,"AHY","M","MP1","MP1","east"
"9908","9000-90117","1",2008,"AHY","M","MP1","MP1","east"
"9909","9000-90118","1",2008,"AHY","M","MP1","MP1","east"
"9910","9000-90118","R",2009,"AHY","M","MP1","MP1","east"
"9911","9000-90119","1",2008,"AHY","M","MP1","MP1","east"
"9912","9000-90120","1",2008,"AHY","M","MP1","MP1","east"
"9913","9000-90121","1",2008,"AHY","F","MP1","MP1","east"
"9914","9000-90122","1",2008,"AHY","F","MP1","MP1","east"
"9915","9000-90123","1",2008,"AHY","F","MP1","MP1","east"
"9916","9000-90123","R",2008,"AHY","F","MP1","HPK1","east"
"9917","9000-90124","1",2008,"AHY","F","MP1","MP1","east"
"9918","9000-90125","1",2008,"AHY","F","MP1","MP1","east"
"9919","9000-90125","R",2009,"AHY","F","MP1","MP1","east"
"9920","9000-90126","1",2008,"AHY","F","MP1","MP1","east"
"9921","9000-90126","R",2009,"AHY","F","MP1","MP1","east"
"9922","9000-90126","R",2010,"AHY","F","MP1","MP1","east"
"9923","9000-90126","R",2011,"AHY","F","MP1","MP1","east"
"9924","9000-90127","1",2008,"AHY","F","MP1","MP1","east"
