"","UBI_band","band_status","year","species","age","fixed_sex","site"
"9320","9100-23379","1",2012,"BTLH","AHY","F","GNMTN"
"9321","9100-23380","1",2012,"BTLH","AHY","F","GNMTN"
"9322","9100-23381","1",2012,"BTLH","AHY","F","GNMTN"
"9323","9100-23382","1",2012,"BTLH","AHY","F","GNMTN"
"9324","9100-23383","1",2012,"BTLH","AHY","F","GNMTN"
"9325","9100-23384","1",2012,"BTLH","AHY","F","MCGC"
"9326","9100-23385","1",2012,"BTLH","AHY","F","MCGC"
"9327","9100-23386","1",2012,"BTLH","AHY","F","MCGC"
"9328","9100-23387","1",2012,"BTLH","AHY","F","MCGC"
"9329","9100-23388","1",2012,"BTLH","AHY","F","MCGC"
"9330","9100-23389","1",2012,"BTLH","AHY","F","MCGC"
"9331","9100-23390","1",2012,"BTLH","AHY","F","MCGC"
"9332","9100-23391","1",2012,"BTLH","AHY","F","GNMTN"
"9333","9100-23392","1",2012,"BTLH","AHY","F","HOLZ"
"9334","9100-23393","1",2012,"BTLH","AHY","F","MCGC"
"9335","9100-23394","1",2012,"BTLH","AHY","F","MCGC"
"9336","9100-23395","1",2012,"BTLH","AHY","F","MCGC"
"9337","9100-23401","1",2012,"BTLH","AHY","F","MCGC"
"9338","9100-23402","1",2012,"BTLH","AHY","F","MP1"
"9339","9100-23403","1",2012,"BTLH","AHY","F","MP1"
"9340","9100-23404","1",2012,"BTLH","AHY","F","MP1"
"9341","9100-23405","1",2012,"BTLH","AHY","F","MP1"
"9342","9100-23406","1",2012,"BTLH","AHY","F","MP1"
"9343","9100-23407","1",2012,"BTLH","AHY","F","MP1"
"9344","9100-23408","1",2012,"BTLH","AHY","F","MP1"
"9345","9100-23409","1",2012,"BTLH","AHY","F","MP1"
"9346","9100-23410","1",2012,"BTLH","AHY","F","MP1"
"9347","9100-23411","1",2012,"BTLH","AHY","F","MP1"
"9348","9100-23412","1",2012,"BTLH","AHY","F","MP1"
"9349","9100-23413","1",2012,"BTLH","AHY","F","MP1"
"9350","9100-23414","1",2012,"BTLH","AHY","F","MP1"
"9351","9100-23415","1",2012,"BTLH","AHY","F","MP1"
"9352","9100-23416","1",2012,"BTLH","AHY","F","MP1"
"9353","9100-23417","1",2012,"BTLH","AHY","F","MP1"
"9354","9100-23418","1",2012,"BTLH","AHY","F","MP1"
"9355","9100-23419","1",2012,"BTLH","AHY","F","MP1"
"9356","9100-23420","1",2012,"BTLH","AHY","F","MP1"
"9357","9100-23421","1",2012,"BTLH","AHY","F","MP1"
"9358","9100-23422","1",2012,"BTLH","AHY","F","MP1"
"9359","9100-23423","1",2012,"BTLH","AHY","F","MP1"
"9360","9100-23424","1",2012,"BTLH","AHY","F","MP1"
"9361","9100-23425","1",2012,"BTLH","AHY","F","MP1"
"9362","9100-23426","1",2012,"BTLH","AHY","F","MP1"
"9363","9100-23427","1",2012,"BTLH","AHY","F","MP1"
"9364","9100-23428","1",2012,"BTLH","AHY","F","MP1"
"9365","9100-23429","1",2012,"BTLH","AHY","F","MP1"
"9366","9100-23430","1",2012,"BTLH","AHY","F","MP1"
"9367","9100-23431","1",2012,"BTLH","AHY","F","MP1"
"9368","9100-23432","1",2012,"BTLH","AHY","F","MP1"
"9369","9100-23433","1",2012,"BTLH","AHY","F","MP1"
"9370","9100-23434","1",2012,"BTLH","AHY","F","MP1"
"9371","9100-23435","1",2012,"BTLH","AHY","F","MP1"
"9372","9100-23436","1",2012,"BTLH","AHY","F","MP1"
"9373","9100-23437","1",2012,"BTLH","AHY","F","MCGC"
"9374","9100-23438","1",2012,"BTLH","AHY","F","MCGC"
"9375","9100-23439","1",2012,"BTLH","AHY","F","MCGC"
"9376","9100-23440","1",2012,"BTLH","AHY","F","MCGC"
"9377","9100-23441","1",2012,"BTLH","AHY","F","MCGC"
"9378","9100-23442","1",2012,"BTLH","AHY","F","MCGC"
"9379","9100-23443","1",2012,"BTLH","AHY","F","MCGC"
"9380","9100-23444","1",2012,"BTLH","AHY","F","MCGC"
"9381","9100-23445","1",2012,"BTLH","AHY","F","MCGC"
"9382","9100-23446","1",2012,"BTLH","AHY","F","MCGC"
"9383","9100-23447","1",2012,"BTLH","AHY","F","MCGC"
"9384","9100-23448","1",2012,"BTLH","AHY","F","MCGC"
"9385","9100-23449","1",2012,"BTLH","AHY","F","MCGC"
"9386","9100-23450","1",2012,"BTLH","AHY","F","MCGC"
"9387","9100-23451","1",2012,"BTLH","AHY","F","MCGC"
"9388","9100-23452","1",2012,"BTLH","AHY","F","MCGC"
"9389","9100-23453","1",2012,"BTLH","AHY","F","MCGC"
"9390","9100-23454","1",2012,"BTLH","AHY","F","CC3"
"9391","9100-23455","1",2012,"BTLH","AHY","F","CC3"
"9392","9100-23456","1",2012,"BTLH","AHY","F","CC3"
"9393","9100-23457","1",2012,"BTLH","AHY","F","CC3"
"9394","9100-23458","1",2012,"BTLH","AHY","F","CC3"
"9395","9100-23459","1",2012,"BTLH","AHY","F","CC3"
"9396","9100-23460","1",2012,"BTLH","AHY","F","KV1"
"9397","9100-23461","1",2012,"BTLH","AHY","F","GNMTN"
"9398","9100-23462","1",2012,"BTLH","AHY","F","GNMTN"
"9399","9100-23463","1",2012,"BTLH","AHY","F","GNMTN"
"9400","9100-23464","1",2012,"BTLH","AHY","F","GNMTN"
"9401","9100-23465","1",2012,"BTLH","AHY","F","GNMTN"
"9402","9100-23466","1",2012,"BTLH","AHY","F","GNMTN"
"9403","9100-23467","1",2012,"BTLH","AHY","F","GNMTN"
"9404","9100-23468","1",2012,"BTLH","AHY","F","GNMTN"
"9405","9100-23469","1",2012,"BTLH","AHY","F","GNMTN"
"9406","9100-23470","1",2012,"BTLH","AHY","F","GNMTN"
"9407","9100-23471","1",2012,"BTLH","AHY","F","GNMTN"
"9408","9100-23472","1",2012,"BTLH","AHY","F","GNMTN"
"9409","9100-23473","1",2012,"BTLH","AHY","F","GNMTN"
"9410","9100-23474","1",2012,"BTLH","AHY","F","GNMTN"
"9411","9100-23475","1",2012,"BTLH","AHY","F","GNMTN"
"9412","9100-23476","1",2012,"BTLH","AHY","F","GNMTN"
"9413","9100-23477","1",2012,"BTLH","AHY","F","GNMTN"
"9414","9100-23478","1",2012,"BTLH","AHY","F","GNMTN"
"9415","9100-23479","1",2012,"BTLH","AHY","F","GNMTN"
"9416","9100-23480","1",2012,"BTLH","AHY","F","HOLZ"
"9417","9100-23481","1",2012,"BTLH","AHY","F","HOLZ"
"9418","9100-23482","1",2012,"BTLH","AHY","F","HOLZ"
"9419","9100-23483","1",2012,"BTLH","AHY","F","HOLZ"
"9420","9100-23484","1",2012,"BTLH","AHY","F","HOLZ"
"9421","9100-23485","1",2012,"BTLH","AHY","F","HOLZ"
"9422","9100-23486","1",2012,"BTLH","AHY","F","HOLZ"
"9423","9100-23487","1",2012,"BTLH","AHY","F","HOLZ"
"9424","9100-23488","1",2012,"BTLH","AHY","F","HOLZ"
"9425","9100-23489","1",2012,"BTLH","AHY","F","HOLZ"
"9426","9100-23490","1",2012,"BTLH","AHY","F","HOLZ"
"9427","9100-23491","1",2012,"BTLH","AHY","F","HOLZ"
"9428","9100-23492","1",2012,"BTLH","AHY","F","HOLZ"
"9429","9100-23493","1",2012,"BTLH","AHY","F","MCGC"
"9430","9100-23494","1",2012,"BTLH","AHY","F","MCGC"
"9431","9100-23495","1",2012,"BTLH","AHY","F","MCGC"
"9432","9100-23496","1",2012,"BTLH","AHY","F","MCGC"
"9433","9100-23497","1",2012,"BTLH","AHY","F","MCGC"
"9434","9100-23498","1",2012,"BTLH","AHY","F","MCGC"
"9435","9100-23499","1",2012,"BTLH","AHY","F","MCGC"
"9436","9100-23500","1",2012,"BTLH","AHY","F","MCGC"
"9437","9100-23501","1",2012,"BTLH","AHY","M","GNMTN"
"9438","9100-23502","1",2012,"BTLH","AHY","M","GNMTN"
"9439","9100-23503","1",2012,"BTLH","AHY","M","GNMTN"
"9440","9100-23504","1",2012,"BTLH","AHY","M","GNMTN"
"9441","9100-23505","1",2012,"BTLH","AHY","M","GNMTN"
"9442","9100-23506","1",2012,"BTLH","AHY","M","HOLZ"
"9443","9100-23507","1",2012,"BTLH","AHY","M","HOLZ"
"9444","9100-23508","1",2012,"BTLH","AHY","M","HOLZ"
"9445","9100-23509","1",2012,"BTLH","AHY","M","HOLZ"
"9446","9100-23510","1",2012,"BTLH","AHY","M","HOLZ"
"9447","9100-23511","1",2012,"BTLH","AHY","M","HOLZ"
"9448","9100-23512","1",2012,"BTLH","AHY","M","HOLZ"
"9449","9100-23513","1",2012,"BTLH","AHY","M","HOLZ"
"9450","9100-23514","1",2012,"BTLH","AHY","M","MCGC"
"9451","9100-23515","1",2012,"BTLH","AHY","M","MCGC"
"9452","9100-23516","1",2012,"BTLH","AHY","M","MCGC"
"9453","9100-23517","1",2012,"BTLH","AHY","M","MCGC"
"9454","9100-23518","1",2012,"BTLH","AHY","M","MCGC"
"9455","9100-23520","1",2012,"BTLH","AHY","M","MCGC"
"9456","9100-23521","1",2012,"BTLH","AHY","M","MCGC"
"9457","9100-23526","1",2012,"BTLH","AHY","F","MCGC"
"9458","9100-23527","1",2012,"BTLH","AHY","F","MCGC"
"9459","9100-23528","1",2012,"BTLH","AHY","F","MCGC"
"9460","9100-23529","1",2012,"BTLH","AHY","F","MCGC"
"9461","9100-23530","1",2012,"BTLH","AHY","F","MCGC"
"9462","9100-23531","1",2012,"BTLH","AHY","F","MCGC"
"9463","9100-23532","1",2012,"BTLH","AHY","F","MCGC"
"9464","9100-23533","1",2012,"BTLH","AHY","F","MCGC"
"9465","9100-23534","1",2012,"BTLH","AHY","F","MCGC"
"9466","9100-23535","1",2012,"BTLH","AHY","F","MCGC"
"9467","9100-23536","1",2012,"BTLH","AHY","F","MCGC"
"9468","9100-23537","1",2012,"BTLH","AHY","F","MCGC"
"9469","9100-23538","1",2012,"BTLH","AHY","F","MCGC"
"9470","9100-23539","1",2012,"BTLH","AHY","F","MCGC"
"9471","9100-23540","1",2012,"BTLH","AHY","F","MCGC"
"9472","9100-23541","1",2012,"BTLH","AHY","F","MCGC"
"9473","9100-23542","1",2012,"BTLH","AHY","F","MCGC"
"9474","9100-23543","1",2012,"BTLH","AHY","F","MCGC"
"9475","9100-23544","1",2012,"BTLH","AHY","F","MCGC"
"9476","9100-23545","1",2012,"BTLH","AHY","F","MCGC"
"9477","9100-23546","1",2012,"BTLH","AHY","F","MCGC"
"9478","9100-23547","1",2012,"BTLH","AHY","F","MCGC"
"9479","9100-23548","1",2012,"BTLH","AHY","F","MCGC"
"9480","9100-23549","1",2012,"BTLH","AHY","F","MCGC"
"9481","9100-23550","1",2012,"BTLH","AHY","F","MCGC"
"9482","9100-23551","1",2012,"BTLH","AHY","F","MCGC"
"9483","9100-23552","1",2012,"BTLH","AHY","F","MCGC"
"9484","9100-23553","1",2012,"BTLH","AHY","F","MCGC"
"9485","9100-23554","1",2012,"BTLH","AHY","F","MCGC"
"9486","9100-23555","1",2012,"BTLH","AHY","F","MCGC"
"9487","9100-23556","1",2012,"BTLH","AHY","F","HOLZ"
"9488","9100-23557","R",2012,"BTLH","AHY","F","HOLZ"
"9489","9100-23558","1",2012,"BTLH","AHY","F","HOLZ"
"9490","9100-23559","1",2012,"BTLH","AHY","F","HOLZ"
"9491","9100-23560","1",2012,"BTLH","AHY","F","HOLZ"
"9492","9100-23561","1",2012,"BTLH","AHY","F","HOLZ"
"9493","9100-23562","1",2012,"BTLH","AHY","F","HOLZ"
"9494","9100-23563","1",2012,"BTLH","AHY","F","HOLZ"
"9495","9100-23564","1",2012,"BTLH","AHY","F","HOLZ"
"9496","9100-23565","1",2012,"BTLH","AHY","F","HOLZ"
"9497","9100-23566","1",2012,"BTLH","AHY","F","HOLZ"
"9498","9100-23567","1",2012,"BTLH","AHY","F","HOLZ"
"9499","9100-23568","1",2012,"BTLH","AHY","F","HOLZ"
"9500","9100-23569","1",2012,"BTLH","AHY","F","HOLZ"
"9501","9100-23570","1",2012,"BTLH","AHY","F","HOLZ"
"9502","9100-23571","1",2012,"BTLH","AHY","F","HOLZ"
"9503","9100-23572","1",2012,"BTLH","AHY","F","HOLZ"
"9504","9100-23573","1",2012,"BTLH","AHY","F","HOLZ"
"9505","9100-23574","1",2012,"BTLH","AHY","F","GNMTN"
"9506","9100-23575","1",2012,"BTLH","AHY","F","GNMTN"
"9507","9100-23576","1",2012,"BTLH","AHY","F","MP1"
"9508","9100-23577","1",2012,"BTLH","AHY","F","MP1"
"9509","9100-23578","1",2012,"BTLH","AHY","F","MP1"
"9510","9100-23579","R",2012,"BTLH","AHY","F","MCGC"
"9511","9100-23582","1",2012,"BTLH","AHY","M","HOLZ"
"9512","9100-23590","1",2012,"BTLH","AHY","M","KV1"
"9513","9100-23601","1",2012,"BTLH","AHY","M","MCGC"
"9514","9100-23607","1",2012,"BTLH","HY","M","HPK2"
"9515","9100-23608","1",2012,"BTLH","AHY","M","HPK2"
"9516","9100-23609","1",2012,"BTLH","AHY","M","HPK2"
"9517","9100-23610","1",2012,"BTLH","AHY","M","HPK2"
"9518","9100-23611","1",2012,"BTLH","AHY","M","HPK2"
"9519","9100-23612","1",2012,"BTLH","AHY","M","HPK2"
"9520","9100-23617","1",2012,"BTLH","HY","M","MCGC"
"9521","9100-23618","1",2012,"BTLH","HY","M","KV1"
"9522","9100-23619","1",2012,"BTLH","AHY","M","HOLZ"
"9523","9100-23620","1",2012,"BTLH","AHY","M","HOLZ"
"9524","9100-23621","1",2012,"BTLH","AHY","M","HOLZ"
"9525","9100-23622","1",2012,"BTLH","AHY","M","GNMTN"
"9526","9100-23623","1",2012,"BTLH","AHY","M","GNMTN"
"9527","9100-23625","1",2012,"BTLH","HY","M","MCGC"
"9528","9100-23626","1",2012,"BTLH","AHY","F","GNMTN"
"9529","9100-23627","1",2012,"BTLH","AHY","F","GNMTN"
"9530","9100-23628","1",2012,"BTLH","AHY","F","GNMTN"
"9531","9100-23629","1",2012,"BTLH","AHY","F","GNMTN"
"9532","9100-23630","1",2012,"BTLH","AHY","F","GNMTN"
"9533","9100-23631","1",2012,"BTLH","AHY","F","GNMTN"
"9534","9100-23632","1",2012,"BTLH","AHY","F","MCGC"
"9535","9100-23633","1",2012,"BTLH","AHY","F","MCGC"
"9536","9100-23634","1",2012,"BTLH","AHY","F","MCGC"
"9537","9100-23635","1",2012,"BTLH","AHY","F","MCGC"
"9538","9100-23636","1",2012,"BTLH","AHY","F","MCGC"
"9539","9100-23637","1",2012,"BTLH","AHY","F","MCGC"
"9540","9100-23638","1",2012,"BTLH","AHY","F","MCGC"
"9541","9100-23639","1",2012,"BTLH","AHY","F","MP1"
"9542","9100-23640","1",2012,"BTLH","AHY","F","MP1"
"9543","9100-23641","1",2012,"BTLH","HY","F","MP1"
"9544","9100-23642","1",2012,"BTLH","AHY","F","MP1"
"9545","9100-23643","1",2012,"BTLH","AHY","F","MP1"
"9546","9100-23644","1",2012,"BTLH","AHY","F","MP1"
"9547","9100-23645","1",2012,"BTLH","AHY","F","MP1"
"9548","9100-23646","1",2012,"BTLH","AHY","F","MP1"
"9549","9100-23647","1",2012,"BTLH","AHY","F","MP1"
"9550","9100-23648","1",2012,"BTLH","AHY","F","MP1"
"9551","9100-23649","1",2012,"BTLH","AHY","F","MP1"
"9552","9100-23650","1",2012,"BTLH","AHY","F","MP1"
"9553","9100-23651","1",2012,"BTLH","AHY","F","MCGC"
"9554","9100-23652","1",2012,"BTLH","AHY","F","MCGC"
"9555","9100-23653","1",2012,"BTLH","AHY","F","MCGC"
"9556","9100-23654","1",2012,"BTLH","AHY","F","MCGC"
"9557","9100-23655","1",2012,"BTLH","AHY","F","MCGC"
"9558","9100-23656","1",2012,"BTLH","AHY","F","MCGC"
"9559","9100-23657","1",2012,"BTLH","AHY","F","MCGC"
"9560","9100-23658","1",2012,"BTLH","AHY","F","MCGC"
"9561","9100-23659","1",2012,"BTLH","AHY","F","MCGC"
"9562","9100-23660","1",2012,"BTLH","AHY","F","MCGC"
"9563","9100-23661","1",2012,"BTLH","AHY","F","MCGC"
"9564","9100-23662","1",2012,"BTLH","AHY","F","MCGC"
"9565","9100-23663","1",2012,"BTLH","AHY","F","MCGC"
"9566","9100-23664","1",2012,"BTLH","AHY","F","MCGC"
"9567","9100-23665","1",2012,"BTLH","AHY","F","MCGC"
"9568","9100-23666","1",2012,"BTLH","AHY","F","MCGC"
"9569","9100-23667","1",2012,"BTLH","AHY","F","MCGC"
"9570","9100-23668","1",2012,"BTLH","AHY","F","MCGC"
"9571","9100-23669","1",2012,"BTLH","AHY","F","MCGC"
"9572","9100-23670","1",2012,"BTLH","AHY","F","MCGC"
"9573","9100-23671","1",2012,"BTLH","AHY","F","HPK2"
"9574","9100-23672","1",2012,"BTLH","AHY","F","HPK2"
"9575","9100-23673","1",2012,"BTLH","AHY","F","HPK2"
"9576","9100-23674","1",2012,"BTLH","AHY","F","HPK2"
"9577","9100-23675","1",2012,"BTLH","AHY","F","HPK2"
"9578","9100-23676","1",2012,"BTLH","AHY","F","KV1"
"9579","9100-23677","1",2012,"BTLH","AHY","F","KV1"
"9580","9100-23678","1",2012,"BTLH","AHY","F","KV1"
"9581","9100-23679","1",2012,"BTLH","AHY","F","KV1"
"9582","9100-23680","1",2012,"BTLH","AHY","F","KV1"
"9583","9100-23681","1",2012,"BTLH","AHY","F","KV1"
"9584","9100-23682","1",2012,"BTLH","AHY","F","KV1"
"9585","9100-23683","1",2012,"BTLH","AHY","F","HOLZ"
"9586","9100-23684","1",2012,"BTLH","AHY","F","HOLZ"
"9587","9100-23685","1",2012,"BTLH","AHY","F","HOLZ"
"9588","9100-23686","1",2012,"BTLH","AHY","F","HOLZ"
"9589","9100-23687","1",2012,"BTLH","AHY","F","HOLZ"
"9590","9100-23688","1",2012,"BTLH","HY","M","HOLZ"
"9591","9100-23689","1",2012,"BTLH","AHY","F","GNMTN"
"9592","9100-23690","1",2012,"BTLH","AHY","F","GNMTN"
"9593","9100-23691","1",2012,"BTLH","AHY","F","GNMTN"
"9594","9100-23692","1",2012,"BTLH","AHY","F","GNMTN"
"9595","9100-23693","1",2012,"BTLH","AHY","F","GNMTN"
"9596","9100-23694","1",2012,"BTLH","AHY","F","GNMTN"
"9597","9100-23695","1",2012,"BTLH","AHY","F","GNMTN"
"9598","9100-23696","1",2012,"BTLH","AHY","F","GNMTN"
"9599","9100-23697","1",2012,"BTLH","AHY","F","GNMTN"
"9600","9100-23698","1",2012,"BTLH","AHY","F","GNMTN"
"9601","9100-23699","1",2012,"BTLH","AHY","F","GNMTN"
"9602","9100-23700","1",2012,"BTLH","AHY","F","GNMTN"
"9603","9100-23701","1",2012,"BTLH","AHY","F","HPK2"
"9604","9100-23702","1",2012,"BTLH","HY","F","HPK2"
"9605","9100-23703","1",2012,"BTLH","AHY","F","HPK2"
"9606","9100-23704","1",2012,"BTLH","AHY","F","HPK2"
"9607","9100-23705","1",2012,"BTLH","AHY","F","HPK2"
"9608","9100-23706","1",2012,"BTLH","AHY","F","HPK2"
"9609","9100-23707","1",2012,"BTLH","AHY","F","HPK2"
"9610","9100-23708","1",2012,"BTLH","AHY","F","HPK2"
"9611","9100-23709","1",2012,"BTLH","AHY","F","HPK2"
"9612","9100-23710","1",2012,"BTLH","AHY","F","HPK2"
"9613","9100-23711","1",2012,"BTLH","AHY","F","HPK2"
"9614","9100-23712","1",2012,"BTLH","AHY","F","MCGC"
"9615","9100-23713","1",2012,"BTLH","AHY","F","MCGC"
"9616","9100-23714","1",2012,"BTLH","HY","F","MCGC"
"9617","9100-23715","1",2012,"BTLH","AHY","F","MCGC"
"9618","9100-23716","1",2012,"BTLH","AHY","F","KV1"
"9619","9100-23717","1",2012,"BTLH","AHY","F","KV1"
"9620","9100-23718","1",2012,"BTLH","AHY","F","KV1"
"9621","9100-23719","1",2012,"BTLH","AHY","F","KV1"
"9622","9100-23720","1",2012,"BTLH","AHY","F","KV1"
"9623","9100-23721","1",2012,"BTLH","AHY","F","KV1"
"9624","9100-23722","1",2012,"BTLH","AHY","F","KV1"
"9625","9100-23723","1",2012,"BTLH","AHY","F","KV1"
"9626","9100-23724","1",2012,"BTLH","AHY","F","KV1"
"9627","9100-23725","1",2012,"BTLH","AHY","F","KV1"
"9628","9100-23726","1",2012,"BTLH","AHY","M","MP1"
"9629","9100-23729","1",2012,"BTLH","HY","M","MCGC"
"9630","9100-23731","1",2012,"BTLH","AHY","M","HPK2"
"9631","9100-23734","1",2012,"BTLH","HY","M","MCGC"
"9632","9100-23735","1",2012,"BTLH","AHY","M","MCGC"
"9633","9100-23747","1",2012,"BTLH","HY","M","MP1"
"9634","9100-23748","1",2012,"BTLH","HY","M","MP1"
"9635","9100-23750","1",2012,"BTLH","AHY","M","MP1"
"9636","9100-23751","1",2012,"BTLH","AHY","F","MCGC"
"9637","9100-23752","1",2012,"BTLH","AHY","F","MCGC"
"9638","9100-23753","1",2012,"BTLH","AHY","F","MCGC"
"9639","9100-23754","1",2012,"BTLH","AHY","F","MP1"
"9640","9100-23755","1",2012,"BTLH","AHY","F","MP1"
"9641","9100-23756","1",2012,"BTLH","AHY","F","MP1"
"9642","9100-23757","1",2012,"BTLH","AHY","F","MP1"
"9643","9100-23758","1",2012,"BTLH","AHY","F","MP1"
"9644","9100-23759","1",2012,"BTLH","AHY","F","MP1"
"9645","9100-23760","1",2012,"BTLH","AHY","F","MP1"
"9646","9100-23761","1",2012,"BTLH","AHY","F","MP1"
"9647","9100-23762","1",2012,"BTLH","AHY","F","MP1"
"9648","9100-23763","1",2012,"BTLH","AHY","F","MP1"
"9649","9100-23764","1",2012,"BTLH","AHY","F","MP1"
"9650","9100-23765","1",2012,"BTLH","AHY","F","MP1"
"9651","9100-23766","1",2012,"BTLH","AHY","F","MP1"
"9652","9100-23767","1",2012,"BTLH","AHY","F","MCGC"
"9653","9100-23768","1",2012,"BTLH","AHY","F","MCGC"
"9654","9100-23769","1",2012,"BTLH","AHY","F","MCGC"
"9655","9100-23770","1",2012,"BTLH","AHY","F","MCGC"
"9656","9100-23771","1",2012,"BTLH","AHY","F","MCGC"
"9657","9100-23772","1",2012,"BTLH","AHY","F","HPK2"
"9658","9100-23773","1",2012,"BTLH","AHY","F","HPK2"
"9659","9100-23774","1",2012,"BTLH","AHY","F","MCGC"
"9660","9100-23775","1",2012,"BTLH","AHY","F","MCGC"
"9661","9100-23776","1",2012,"BTLH","AHY","F","MCGC"
"9662","9100-23777","1",2012,"BTLH","AHY","F","MCGC"
"9663","9100-23778","1",2012,"BTLH","AHY","F","MCGC"
"9664","9100-23779","1",2012,"BTLH","HY","F","MCGC"
"9665","9100-23780","1",2012,"BTLH","AHY","F","MCGC"
"9666","9100-23781","1",2012,"BTLH","AHY","F","MP1"
"9667","9100-23782","1",2012,"BTLH","AHY","F","MP1"
"9668","9100-23783","1",2012,"BTLH","AHY","F","MP1"
"9669","9100-23784","1",2012,"BTLH","AHY","F","MP1"
"9670","9100-23785","1",2012,"BTLH","HY","F","MP1"
"9671","9100-23786","1",2012,"BTLH","AHY","F","MP1"
"9672","9100-23787","1",2012,"BTLH","HY","F","HOLZ"
"9673","9100-23788","1",2012,"BTLH","AHY","F","HOLZ"
"9674","9100-23789","1",2012,"BTLH","AHY","F","HOLZ"
"9675","9100-23790","1",2012,"BTLH","AHY","F","HOLZ"
"9676","9100-23801","1",2012,"BTLH","AHY","F","HOLZ"
"9677","9100-23802","1",2012,"BTLH","AHY","F","HOLZ"
"9678","9100-23803","1",2012,"BTLH","AHY","F","HOLZ"
"9679","9100-23804","1",2012,"BTLH","AHY","F","HOLZ"
"9680","9100-23805","1",2012,"BTLH","AHY","F","HOLZ"
"9681","9100-23806","1",2012,"BTLH","AHY","F","HOLZ"
"9682","9100-23807","1",2012,"BTLH","AHY","F","HOLZ"
"9683","9100-23808","1",2012,"BTLH","AHY","F","HOLZ"
"9684","9100-23809","1",2012,"BTLH","AHY","F","HOLZ"
"9685","9100-23810","1",2012,"BTLH","AHY","F","GNMTN"
"9686","9100-23811","1",2012,"BTLH","AHY","M","HPK2"
"9687","9100-23815","1",2012,"BTLH","AHY","M","MCGC"
"9688","9100-23831","1",2012,"BTLH","AHY","M","GNMTN"
"9689","9100-23834","1",2012,"BTLH","HY","M","MCGC"
"9690","9100-23838","1",2012,"BTLH","HY","M","MCGC"
"9691","9100-23843","1",2012,"BTLH","AHY","M","MP1"
"9692","9100-23844","1",2012,"BTLH","AHY","M","MP1"
"9693","9100-23845","1",2012,"BTLH","AHY","M","MP1"
"9694","9100-23846","1",2012,"BTLH","AHY","M","MP1"
"9695","9100-23847","1",2012,"BTLH","AHY","M","MP1"
"9696","9100-23848","1",2012,"BTLH","AHY","M","MP1"
"9697","9100-23849","1",2012,"BTLH","AHY","M","MP1"
"9698","9100-23850","1",2012,"BTLH","AHY","M","CC3"
"9699","9100-23861","1",2012,"BTLH","AHY","F","GNMTN"
"9700","9100-23862","1",2012,"BTLH","AHY","F","GNMTN"
"9701","9100-23863","1",2012,"BTLH","AHY","F","GNMTN"
"9702","9100-23864","1",2012,"BTLH","AHY","F","GNMTN"
"9703","9100-23865","1",2012,"BTLH","AHY","F","GNMTN"
"9704","9100-23866","1",2012,"BTLH","AHY","F","GNMTN"
"9705","9100-23867","1",2012,"BTLH","AHY","F","KV1"
"9706","9100-23868","1",2012,"BTLH","HY","F","KV1"
"9707","9100-23869","1",2012,"BTLH","AHY","F","KV1"
"9708","9100-23870","1",2012,"BTLH","AHY","F","KV1"
"9709","9100-23871","1",2012,"BTLH","AHY","F","GNMTN"
"9710","9100-23872","1",2012,"BTLH","AHY","F","GNMTN"
"9711","9100-23873","1",2012,"BTLH","AHY","F","GNMTN"
"9712","9100-23874","1",2012,"BTLH","AHY","F","GNMTN"
"9713","9100-23875","1",2012,"BTLH","AHY","F","GNMTN"
"9714","9100-23876","1",2012,"BTLH","AHY","F","MCGC"
"9715","9100-23877","1",2012,"BTLH","HY","F","MCGC"
"9716","9100-23878","1",2012,"BTLH","AHY","F","MCGC"
"9717","9100-23879","1",2012,"BTLH","AHY","F","MCGC"
"9718","9100-23880","1",2012,"BTLH","AHY","F","MCGC"
"9719","9100-23881","1",2012,"BTLH","AHY","F","KV1"
"9720","9100-23882","1",2012,"BTLH","AHY","F","KV1"
"9721","9100-23883","1",2012,"BTLH","AHY","F","KV1"
"9722","9100-23884","1",2012,"BTLH","AHY","F","KV1"
"9723","9100-23885","1",2012,"BTLH","HY","F","MCGC"
"9724","9100-23886","1",2012,"BTLH","AHY","F","MCGC"
"9725","9100-23887","1",2012,"BTLH","AHY","F","MCGC"
"9726","9100-23888","1",2012,"BTLH","AHY","F","MCGC"
"9727","9100-23889","1",2012,"BTLH","AHY","F","MCGC"
"9728","9100-23890","1",2012,"BTLH","AHY","F","MCGC"
"9729","9100-23901","1",2012,"BTLH","HY","F","MCGC"
"9730","9100-23902","1",2012,"BTLH","HY","F","MCGC"
"9731","9100-23903","1",2012,"BTLH","AHY","F","MCGC"
"9732","9100-23904","1",2012,"BTLH","AHY","F","MCGC"
"9733","9100-23905","1",2012,"BTLH","HY","F","MCGC"
"9734","9100-23906","1",2012,"BTLH","AHY","F","MCGC"
"9735","9100-23907","1",2012,"BTLH","AHY","F","MCGC"
"9736","9100-23918","1",2012,"BTLH","AHY","F","MCGC"
"9737","9100-23919","1",2012,"BTLH","HY","F","MCGC"
"9738","9100-23920","1",2012,"BTLH","AHY","F","MCGC"
"9739","9100-23921","1",2012,"BTLH","AHY","F","MCGC"
"9740","9100-23922","1",2012,"BTLH","HY","F","MCGC"
"9741","9100-23923","1",2012,"BTLH","AHY","F","MCGC"
"9742","9100-23924","1",2012,"BTLH","AHY","F","HPK2"
