"band","band_status","recap_yr","sex","site_orig","r01","r02","r03","r04","r05","r06","r07","r08","r09","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"9100-23395","R",2012,"F","MCGC","7/7, 3.4","","","","","","","","","","","","","","","","",""
"4100-59607","R",2012,"F","MCGC","7/7, 3.5","","","","","","","","","","","","","","","","",""
"4100-58634","R",2012,"F","MCGC","7/7, 3.5","","","","","","","","","","","","","","","","",""
"9100-23554","R",2012,"F","MCGC","7/7, 3.2","","","","","","","","","","","","","","","","",""
"4100-59270","R",2012,"M","MCGC","7/7, 3.3","","","","","","","","","","","","","","","","",""
"9100-23532","R",2012,"F","MCGC","7/7, 3.5","","","","","","","","","","","","","","","","",""
"9100-23266","R",2012,"F","MCGC","7/7, 3.6","","","","","","","","","","","","","","","","",""
"9100-23494","R",2012,"F","MCGC","7/7, 3.2","","","","","","","","","","","","","","","","",""
"4100-08993","R",2012,"F","MCGC","7/7, 3.8","","","","","","","","","","","","","","","","",""
"4100-59304","R",2012,"F","MCGC","7/7, 3.4","","","","","","","","","","","","","","","","",""
"4100-59813","R",2012,"F","MCGC","7/7, 3.5","","","","","","","","","","","","","","","","",""
"9100-23547","R",2012,"F","MCGC","7/7, fat, 4.4","","","","","","","","","","","","","","","","","fat"
"9100-23515","R",2012,"M","MCGC","7/11, 3.1","","","","","","","","","","","","","","","","",""
"9100-23371","R",2012,"F","MCGC","7/11, 3.1","","","","","","","","","","","","","","","","",""
"9100-23020","R",2012,"M","MCGC","7/11, 3.28","","","","","","","","","","","","","","","","",""
"9100-23395","R",2012,"F","MCGC","7/11, 3.06","","","","","","","","","","","","","","","","",""
"9100-23366","R",2012,"F","MCGC","7/11, 3.9","","","","","","","","","","","","","","","","",""
"9100-23448","R",2012,"F","MCGC","7/11, 3.36","","","","","","","","","","","","","","","","",""
"4100-59205","R",2012,"M","MCGC","7/11, 3.25","","","","","","","","","","","","","","","","",""
"9100-23452","R",2012,"F","MCGC","7/11, E7, 4.1","","","","","","","","","","","","","","","","",""
"9100-23233","R",2012,"M","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"9100-59238","R",2012,"M","MCGC","7/11, 3.16","","","","","","","","","","","","","","","","",""
"4100-59067","R",2012,"M","MCGC","7/11, 3.2","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/11, 3.66","","","","","","","","","","","","","","","","",""
"9100-23387","R",2012,"F","MCGC","7/11, 3.56","","","","","","","","","","","","","","","","",""
"9100-23552","R",2012,"F","MCGC","7/11, 3.32","","","","","","","","","","","","","","","","",""
"9100-23394","R",2012,"F","MCGC","7/11, 3.48","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","7/11, 3.65","","","","","","","","","","","","","","","","",""
"4100-59207","R",2012,"M","MCGC","7/11, 3.3","","","","","","","","","","","","","","","","",""
"9100-23348","R",2012,"M","MCGC","7/11, 3.1","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","7/11, 3.39","","","","","","","","","","","","","","","","",""
"4100-59682","R",2012,"F","MCGC","7/11, 3.69","","","","","","","","","","","","","","","","",""
"9100-23532","R",2012,"F","MCGC","7/11, 3.59","","","","","","","","","","","","","","","","",""
"4100-59684","R",2012,"F","MCGC","7/11, 3.5","","","","","","","","","","","","","","","","",""
"9100-23288","R",2012,"F","MCGC","7/11, 3.44","","","","","","","","","","","","","","","","",""
"9100-23542","R",2012,"F","MCGC","7/11, 3.45","","","","","","","","","","","","","","","","",""
"3100-42307","R",2012,"F","MCGC","7/11, 3.17","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"F","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"9100-23390","R",2012,"F","MCGC","7/11, 3.3","","","","","","","","","","","","","","","","",""
"9100-23289","R",2012,"F","MCGC","7/11, 3.3","","","","","","","","","","","","","","","","",""
"9100-23385","R",2012,"F","MCGC","7/11, 3.5","","","","","","","","","","","","","","","","",""
"9100-22805","R",2012,"M","MCGC","7/11, 3.1","","","","","","","","","","","","","","","","",""
"9100-23518","R",2012,"M","MCGC","7/11, 3.5","","","","","","","","","","","","","","","","",""
"9100-23453","R",2012,"F","MCGC","7/11, 3.7","","","","","","","","","","","","","","","","",""
"9100-23515","R",2012,"M","MCGC","7/11, 3.1","","","","","","","","","","","","","","","","",""
"9100-23547","R",2012,"F","MCGC","7/11, 3.4","","","","","","","","","","","","","","","","",""
"3100-42366","R",2012,"F","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","","spider web; move band to left leg"
"4100-59309","R",2012,"F","MCGC","7/11, E9, 4.19","","","","","","","","","","","","","","","","",""
"4100-59574","R",2012,"F","MCGC","7/11, 3.59","","","","","","","","","","","","","","","","",""
"9100-23387","R",2012,"F","MCGC","7/11, 3.66","","","","","","","","","","","","","","","","",""
"9100-23229","R",2012,"M","MCGC","7/11, 3.49","","","","","","","","","","","","","","","","",""
"4100-59650","R",2012,"F","MCGC","7/11, 3.78","","","","","","","","","","","","","","","","",""
"4100-58572","R",2012,"F","MCGC","7/11, 3.79","","","","","","","","","","","","","","","","",""
"4100-58634","R",2012,"F","MCGC","7/11, 3.35","","","","","","","","","","","","","","","","",""
"4100-59586","R",2012,"F","MCGC","7/11, 3.87","","","","","","","","","","","","","","","","",""
"9100-23448","R",2012,"F","MCGC","7/11, 3.16","","","","","","","","","","","","","","","","",""
"4100-59203","R",2012,"M","MCGC","7/11, 3.47","","","","","","","","","","","","","","","","",""
"9100-23167","R",2012,"M","MCGC","7/11, 3.25","","","","","","","","","","","","","","","","",""
"3100-41878","R",2012,"F","MCGC","7/11, fat, 3.9","","","","","","","","","","","","","","","","",""
"9100-23638","R",2012,"F","MCGC","7/11, 3.4","","","","","","","","","","","","","","","","",""
"9100-23632","R",2012,"F","MCGC","7/11, 4.24","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","7/11, E9+, 4.13","","","","","","","","","","","","","","","","",""
"4100-08952","R",2012,"F","MCGC","7/11, 3.5","","","","","","","","","","","","","","","","",""
"4100-59171","R",2012,"F","MCGC","7/11, 3.4","","","","","","","","","","","","","","","","",""
"9100-23385","R",2012,"F","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"4100-08996","R",2012,"F","MCGC","7/11, 3.3","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"F","MCGC","7/11, ","","","","","","","","","","","","","","","","",""
"9100-23221","R",2012,"M","MCGC","7/11, 3.2","","","","","","","","","","","","","","","","",""
"9100-23348","R",2012,"M","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"9100-23637","R",2012,"F","MCGC","7/11, 3.9","","","","","","","","","","","","","","","","",""
"9100-23370","R",2012,"F","MCGC","7/11, 3.6","","","","","","","","","","","","","","","","",""
"9100-23550","R",2012,"F","MCGC","7/11, 3.9","","","","","","","","","","","","","","","","",""
"9100-23665","R",2012,"F","MCGC","7/11, 3.9","","","","","","","","","","","","","","","","",""
"9000-91054","R",2012,"F","MCGC","7/11, 3.7","","","","","","","","","","","","","","","","",""
"9100-23168","R",2012,"M","MCGC","7/11, 3.7","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","7/12, 3.66","","","","","","","","","","","","","","","","",""
"4100-59670","R",2012,"F","MCGC","7/12, 3.55","","","","","","","","","","","","","","","","",""
"9100-23530","R",2012,"F","MCGC","7/12, 3.52","","","","","","","","","","","","","","","","",""
"9100-23124","R",2012,"F","MCGC","7/12, 3.17","","","","","","","","","","","","","","","","",""
"4100-59799","R",2012,"M","MCGC","7/12, 3.17","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","7/12, 3.69","","","","","","","","","","","","","","","","",""
"9100-23168","R",2012,"M","MCGC","7/12, 3.25","","","","","","","","","","","","","","","","",""
"9100-23527","R",2012,"F","MCGC","7/12, 3.47","","","","","","","","","","","","","","","","",""
"9100-23653","R",2012,"F","MCGC","7/12, 3.62","","","","","","","","","","","","","","","","",""
"4100-08590","R",2012,"F","MCGC","7/12, E9+, 4.2","","","","","","","","","","","","","","","","",""
"9100-23617","R",2012,"M","MCGC","7/12, 3.87","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","7/12, 3.4","","","","","","","","","","","","","","","","",""
"9100-23521","R",2012,"M","MCGC","7/12, 3.1","","","","","","","","","","","","","","","","",""
"9100-23653","R",2012,"F","MCGC","7/12, 3.7","","","","","","","","","","","","","","","","",""
"9100-23266","R",2012,"F","MCGC","7/12, ","","","","","","","","","","","","","","","","",""
"9100-23452","R",2012,"F","MCGC","7/12, 3.7","","","","","","","","","","","","","","","","",""
"9000-91954","R",2012,"F","MCGC","7/12, 3.9","","","","","","","","","","","","","","","","",""
"4100-59260","R",2012,"M","MCGC","7/14, 3.17","","","","","","","","","","","","","","","","",""
"9100-23654","R",2012,"F","MCGC","7/14, 3.21","","","","","","","","","","","","","","","","",""
"9100-23221","R",2012,"F","MCGC","7/14, 3.03","","","","","","","","","","","","","","","","",""
"9100-23070","R",2012,"M","MCGC","7/14, 3.3","","","","","","","","","","","","","","","","",""
"9100-22837","R",2012,"M","MCGC","7/14, 3.3","","","","","","","","","","","","","","","","",""
"9100-23635","R",2012,"F","MCGC","7/14, 3.3","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","7/14, 3.4","","","","","","","","","","","","","","","","",""
"9100-23494","R",2012,"F","MCGC","7/14, 3.4","","","","","","","","","","","","","","","","",""
"9100-23348","R",2012,"M","MCGC","7/14, 3.5","","","","","","","","","","","","","","","","",""
"9100-23389","R",2012,"F","MCGC","7/14, 3.3","","","","","","","","","","","","","","","","",""
"9100-23286","R",2012,"F","MCGC","7/14, 3.5","","","","","","","","","","","","","","","","",""
"9100-23549","R",2012,"F","MCGC","7/14, 3.3","","","","","","","","","","","","","","","","",""
"4100-59975","R",2012,"F","MCGC","7/14, 4","","","","","","","","","","","","","","","","",""
"9100-23313","R",2012,"M","MCGC","7/14, 3.2","","","","","","","","","","","","","","","","",""
"9100-23167","R",2012,"M","MCGC","7/14, 3.2","","","","","","","","","","","","","","","","",""
"3100-42643","R",2012,"F","MCGC","7/14, 3.73","","","","","","","","","","","","","","","","",""
"9100-23636","R",2012,"F","MCGC","7/14, 3.69","","","","","","","","","","","","","","","","",""
"9100-23526","R",2012,"F","MCGC","7/14, 3.7","","","","","","","","","","","","","","","","",""
"9000-91054","R",2012,"F","MCGC","7/14, 3.35","","","","","","","","","","","","","","","","",""
"9100-23221","R",2012,"M","MCGC","7/14, 3.06","","","","","","","","","","","","","","","","",""
"9100-23654","R",2012,"F","MCGC","7/14, 3.23","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","7/14, 3.36","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","7/14, 3.48","","","","","","","","","","","","","","","","",""
"9100-23670","R",2012,"F","MCGC","7/14, 3.27","","","","","","","","","","","","","","","","",""
"9100-23667","R",2012,"F","MCGC","7/14, 3.48","","","","","","","","","","","","","","","","",""
"9100-23348","R",2012,"M","MCGC","7/14, 3.54","","","","","","","","","","","","","","","","","again"
"9100-23655","R",2012,"F","MCGC","7/14, 4.2","","","","","","","","","","","","","","","","",""
"9100-23637","R",2012,"F","MCGC","7/14, 3.6","","","","","","","","","","","","","","","","",""
"9100-23389","R",2012,"F","MCGC","7/14, 3.21","","","","","","","","","","","","","","","","",""
"9100-23386","R",2012,"F","MCGC","7/14, 3.45","","","","","","","","","","","","","","","","",""
"9100-23654","R",2012,"F","MCGC","7/14, 3.22","","","","","","","","","","","","","","","","",""
"9100-23459","R",2012,"F","MCGC","7/14, 3.72","","","","","","","","","","","","","","","","",""
"4100-08590","R",2012,"F","MCGC","7/14, 3.35","","","","","","","","","","","","","","","","",""
"9100-23016","R",2012,"M","MCGC","7/14, 3.33","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","7/14, 3.2","","","","","","","","","","","","","","","","",""
"9100-23385","R",2012,"F","MCGC","7/14, 3.21","","","","","","","","","","","","","","","","",""
"9100-23372","R",2012,"F","MCGC","7/18, 3.62","","","","","","","","","","","","","","","","",""
"9100-23395","R",2012,"F","MCGC","7/18, 3.19","","","","","","","","","","","","","","","","",""
"9100-23665","R",2012,"F","MCGC","7/18, 3.41","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","7/18, 3.53","","","","","","","","","","","","","","","","",""
"9100-23026","R",2012,"M","MCGC","7/18, 3.02","","","","","","","","","","","","","","","","",""
"9100-23670","R",2012,"F","MCGC","7/18, 3.02","","","","","","","","","","","","","","","","",""
"9100-23767","R",2012,"F","MCGC","7/18, E9, 3.8","","","","","","","","","","","","","","","","",""
"9100-23322","R",2012,"M","MCGC","7/18, 3.09","","","","","","","","","","","","","","","","",""
"9100-23328","R",2012,"M","MCGC","7/18, 3.44","","","","","","","","","","","","","","","","",""
"9100-23125","R",2012,"F","MCGC","7/18, 3.02","","","","","","","","","","","","","","","","",""
"9100-23291","R",2012,"F","MCGC","7/18, 3.34","","","","","","","","","","","","","","","","",""
"9100-23018","R",2012,"M","MCGC","7/18, 3.29","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/18, 3.37","","","","","","","","","","","","","","","","",""
"9100-23227","R",2012,"M","MCGC","7/18, 3.09","","","","","","","","","","","","","","","","",""
"4100-08321","R",2012,"F","MCGC","7/18, 3.3","","","","","","","","","","","","","","","","",""
"9100-22920","R",2012,"F","MCGC","7/18, 3.8","","","","","","","","","","","","","","","","",""
"9100-23362","R",2012,"F","MCGC","7/18, 3.7","","","","","","","","","","","","","","","","",""
"9100-23390","R",2012,"F","MCGC","7/18, 3.2","","","","","","","","","","","","","","","","",""
"4100-58583","R",2012,"F","MCGC","7/18, ","","","","","","","","","","","","","","","","","pine pitch, band to L. leg"
"9100-23348","R",2012,"M","MCGC","7/18, 4","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","7/18, 3.4","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","7/18, 3.5","","","","","","","","","","","","","","","","",""
"9100-23712","R",2012,"F","MCGC","7/18, 3.6","","","","","","","","","","","","","","","","",""
"9100-23617","R",2012,"M","MCGC","7/18, 3.8","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","7/18, 3.5","","","","","","","","","","","","","","","","",""
"9100-23115","R",2012,"F","MCGC","7/21, 4","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","7/21, 3.9","","","","","","","","","","","","","","","","",""
"9100-23579","R",2012,"F","MCGC","7/18, 3.6","","","","","","","","","","","","","","","","",""
"9100-23778","R",2012,"F","MCGC","7/21, 3.5","","","","","","","","","","","","","","","","",""
"9100-23386","R",2012,"F","MCGC","7/21, 3.6","","","","","","","","","","","","","","","","",""
"4100-59527","R",2012,"F","MCGC","7/21, 3.9","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/21, 3.5","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","7/21, 3.8","","","","","","","","","","","","","","","","",""
"9100-23668","R",2012,"F","MCGC","7/21, fat, 3.7","","","","","","","","","","","","","","","","","fat"
"9100-23120","R",2012,"F","MCGC","7/21, 4.22","","","","","","","","","","","","","","","","",""
"9100-23530","R",2012,"F","MCGC","7/22, 3.24","","","","","","","","","","","","","","","","",""
"9100-23778","R",2012,"F","MCGC","7/22, 3.35","","","","","","","","","","","","","","","","",""
"9100-23439","R",2012,"F","MCGC","7/22, 3.26","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/22, 3.51","","","","","","","","","","","","","","","","",""
"9100-23007","R",2012,"M","MCGC","7/22, 3.6","","","","","","","","","","","","","","","","",""
"9100-23712","R",2012,"F","MCGC","7/22, 3.9","","","","","","","","","","","","","","","","",""
"9100-23542","R",2012,"F","MCGC","7/22, 3.6","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","7/22, 3.49","","","","","","","","","","","","","","","","",""
"9100-23222","R",2012,"M","MCGC","7/22, 3.12","","","","","","","","","","","","","","","","",""
"4100-59447","R",2012,"F","MCGC","7/22, ","","","","","","","","","","","","","","","","","band to l. leg"
"9100-23670","R",2012,"F","MCGC","7/22, 3.88","","","","","","","","","","","","","","","","",""
"9100-23880","R",2012,"F","MCGC","7/22, 3.58","","","","","","","","","","","","","","","","",""
"9100-23532","R",2012,"F","MCGC","7/22, 3.5","","","","","","","","","","","","","","","","",""
"4100-08590","R",2012,"F","MCGC","7/22, 3.4","","","","","","","","","","","","","","","","",""
"9100-23752","R",2012,"F","MCGC","7/22, 3.6","","","","","","","","","","","","","","","","",""
"9100-22910","R",2012,"F","MCGC","7/23, 4","","","","","","","","","","","","","","","","",""
"9100-23652","R",2012,"F","MCGC","7/23, 3.69","","","","","","","","","","","","","","","","",""
"9100-23636","R",2012,"F","MCGC","7/23, 3.63","","","","","","","","","","","","","","","","",""
"9100-23348","R",2012,"M","MCGC","7/24, 3.8","","","","","","","","","","","","","","","","",""
"9100-23457","R",2012,"F","MCGC","7/24, 3.7","","","","","","","","","","","","","","","","",""
"9100-23666","R",2012,"F","MCGC","7/24, 3.6","","","","","","","","","","","","","","","","",""
"9100-23771","R",2012,"F","MCGC","7/24, 3.8","","","","","","","","","","","","","","","","",""
"4100-08998","R",2012,"F","MCGC","7/24, 3.5","","","","","","","","","","","","","","","","",""
"9100-23532","R",2012,"F","MCGC","7/24, 3.6","","","","","","","","","","","","","","","","",""
"9100-23902","R",2012,"F","MCGC","7/24, 3.4","","","","","","","","","","","","","","","","",""
"9100-23879","R",2012,"F","MCGC","7/24, 3.2","","","","","","","","","","","","","","","","",""
"9100-23633","R",2012,"F","MCGC","7/24, 3.2","","","","","","","","","","","","","","","","",""
"9100-23653","R",2012,"F","MCGC","7/24, 3.7","","","","","","","","","","","","","","","","",""
"9100-23554","R",2012,"F","MCGC","7/24, 3.2","","","","","","","","","","","","","","","","",""
"4100-59165","R",2012,"F","MCGC","7/24, 3.4","","","","","","","","","","","","","","","","",""
"4100-08351","R",2012,"F","CC3","7/26, 3.42","","","","","","","","","","","","","","","","",""
"9100-23876","R",2012,"F","CC3","7/26, fat, 4.46","","","","","","","","","","","","","","","","","fat"
"9000-90869","R",2012,"F","MCGC","7/26, 3.5","","","","","","","","","","","","","","","","",""
"4100-08449","R",2012,"F","MCGC","7/26, 4.2","","","","","","","","","","","","","","","","",""
"4100-58585","R",2012,"F","MCGC","7/26, 3.55","","","","","","","","","","","","","","","","",""
"4100-08367","R",2012,"F","MCGC","7/26, 3.6","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/26, 3.61","","","","","","","","","","","","","","","","",""
"4100-58648","R",2012,"F","MCGC","7/26, 3.58","","","","","","","","","","","","","","","","",""
"4100-59452","R",2012,"F","MCGC","7/26, 3.97","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","7/26, 3.6","","","","","","","","","","","","","","","","",""
"4100-59576","R",2012,"F","MCGC","7/26, 3.84","","","","","","","","","","","","","","","","",""
"9100-23363","R",2012,"F","MCGC","7/26, 3.67","","","","","","","","","","","","","","","","",""
"9100-23527","R",2012,"F","MCGC","7/26, 4.12","","","","","","","","","","","","","","","","",""
"9100-23918","R",2012,"F","MCGC","7/26, 3.8","","","","","","","","","","","","","","","","",""
"9100-23983","R",2012,"F","MCGC","7/26, 3.57","","","","","","","","","","","","","","","","",""
"3100-42078","R",2012,"F","MCGC","7/26, 3.71","","","","","","","","","","","","","","","","",""
"9100-23655","R",2012,"F","MCGC","7/26, 3.92","","","","","","","","","","","","","","","","",""
"9100-23553","R",2012,"F","MCGC","7/26, 3.83","","","","","","","","","","","","","","","","",""
"9100-23541","R",2012,"F","MCGC","7/26, 3.59","","","","","","","","","","","","","","","","",""
"9100-23515","R",2012,"F","MCGC","7/26, 3.8","","","","","","","","","","","","","","","","",""
"9000-91054","R",2012,"F","MCGC","7/26, 3.9","","","","","","","","","","","","","","","","",""
"4100-59165","R",2012,"F","MCGC","7/26, 4.1","","","","","","","","","","","","","","","","",""
"9100-23775","R",2012,"F","MCGC","7/26, 3.9","","","","","","","","","","","","","","","","",""
"9100-23668","R",2012,"F","MCGC","7/26, 3.8","","","","","","","","","","","","","","","","",""
"4100-59527","R",2012,"F","MCGC","7/26, 3.8","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"F","MCGC","7/26, 3.8","","","","","","","","","","","","","","","","",""
"9100-23109","R",2012,"F","MCGC","7/26, 4.01","","","","","","","","","","","","","","","","",""
"9100-23985","R",2012,"F","MCGC","7/28, 3.5","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/28, 3.3","","","","","","","","","","","","","","","","",""
"4100-08998","R",2012,"F","MCGC","7/28, 3.9","","","","","","","","","","","","","","","","",""
"3100-42366","R",2012,"F","MCGC","7/28, 3.7","","","","","","","","","","","","","","","","",""
"4100-59576","R",2012,"F","MCGC","7/28, 3.37","","","","","","","","","","","","","","","","",""
"4100-08113","R",2012,"F","MCGC","7/28, 3.32","","","","","","","","","","","","","","","","",""
"9100-23774","R",2012,"F","MCGC","7/28, 3.4","","","","","","","","","","","","","","","","",""
"9100-22964","R",2012,"F","MCGC","7/28, 4.1","","","","","","","","","","","","","","","","",""
"4100-59527","R",2012,"F","MCGC","7/28, 3.7","","","","","","","","","","","","","","","","",""
"4100-59309","R",2012,"F","MCGC","7/28, 3.8","","","","","","","","","","","","","","","","",""
"9100-22920","R",2012,"F","MCGC","7/28, 3.7","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","7/28, 3.87","","","","","","","","","","","","","","","","",""
"9100-23778","R",2012,"F","MCGC","7/28, 4.3","","","","","","","","","","","","","","","","",""
"9100-23535","R",2012,"F","MCGC","7/28, 5.05","","","","","","","","","","","","","","","","",""
"9100-23366","R",2012,"F","MCGC","7/28, 3.8","","","","","","","","","","","","","","","","",""
"4100-59524","R",2012,"F","MCGC","7/28, 3.18","","","","","","","","","","","","","","","","",""
"9100-23670","R",2012,"F","MCGC","7/28, 3.6","","","","","","","","","","","","","","","","",""
"4100-08449","R",2012,"F","MCGC","7/28, 3.95","","","","","","","","","","","","","","","","",""
"9100-23778","R",2012,"F","MCGC","7/28,  ","","","","","","","","","","","","","","","","","again"
"9100-23712","R",2012,"F","MCGC","7/28, 3.61","","","","","","","","","","","","","","","","",""
"9100-24023","R",2012,"F","MCGC","7/28, 3.9","","","","","","","","","","","","","","","","","again"
"4100-59624","R",2012,"F","MCGC","7/28, 4","","","","","","","","","","","","","","","","",""
"9100-23494","R",2012,"F","MCGC","7/28, 3.3","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","7/28, 3.7","","","","","","","","","","","","","","","","",""
"9000-90886","R",2012,"F","MCGC","7/28, 3.7","","","","","","","","","","","","","","","","",""
"4100-59650","R",2012,"F","MCGC","7/28, 3.3","","","","","","","","","","","","","","","","",""
"9100-23287","R",2012,"F","MCGC","7/28, 3.5","","","","","","","","","","","","","","","","",""
"9100-23386","R",2012,"F","MCGC","7/28, 3.5","","","","","","","","","","","","","","","","",""
"4100-59559","R",2012,"F","MCGC","7/28, 3.8","","","","","","","","","","","","","","","","",""
"9100-24023","R",2012,"F","MCGC","7/28,  ","","","","","","","","","","","","","","","","","again"
"9100-23018","R",2012,"M","MCGC","7/28, 3.6","","","","","","","","","","","","","","","","",""
"9100-24026","R",2012,"F","MCGC","7/29, 3.7","","","","","","","","","","","","","","","","",""
"9100-23670","R",2012,"F","MCGC","7/29, 3.4","","","","","","","","","","","","","","","","",""
"9100-24027","R",2012,"F","MCGC","7/29, 5","","","","","","","","","","","","","","","","",""
"9100-23880","R",2012,"F","MCGC","7/29, 3.5","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","7/29, 3.37","","","","","","","","","","","","","","","","",""
"4100-59303","R",2012,"F","MCGC","7/29, 3.5","","","","","","","","","","","","","","","","",""
"9100-22965","R",2012,"F","MCGC","7/29, 3.8","","","","","","","","","","","","","","","","",""
"9100-23527","R",2012,"F","MCGC","7/29, 3.5","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","7/29, 4.2","","","","","","","","","","","","","","","","",""
"9100-24023","R",2012,"F","MCGC","7/29, 3.44","","","","","","","","","","","","","","","","",""
"9100-22979","R",2012,"F","MCGC","7/29, 3.35","","","","","","","","","","","","","","","","",""
"9100-23066","R",2012,"M","MCGC","7/29, 3.43","","","","","","","","","","","","","","","","",""
"9100-23633","R",2012,"F","MCGC","7/29, 3.6","","","","","","","","","","","","","","","","",""
"9100-24026","R",2012,"F","MCGC","7/29, 3.5","","","","","","","","","","","","","","","","",""
"9100-23526","R",2012,"F","MCGC","7/29, 3.3","","","","","","","","","","","","","","","","",""
"4100-58572","R",2012,"F","MCGC","8/1, 4.24","","","","","","","","","","","","","","","","",""
"9100-23654","R",2012,"F","MCGC","8/1, ","","","","","","","","","","","","","","","","",""
"9100-23776","R",2012,"F","MCGC","8/1, 4.1","","","","","","","","","","","","","","","","",""
"4100-59309","R",2012,"F","MCGC","8/1, 3.5","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","8/1, 3.93","","","","","","","","","","","","","","","","",""
"9100-23452","R",2012,"F","MCGC","8/1, 3.92","","","","","","","","","","","","","","","","",""
"9100-23234","R",2012,"M","MCGC","8/1, 3.6","","","","","","","","","","","","","","","","",""
"9100-23777","R",2012,"F","MCGC","8/1, 4","","","","","","","","","","","","","","","","",""
"9100-23665","R",2012,"F","MCGC","8/1, 3.5","","","","","","","","","","","","","","","","",""
"9100-23366","R",2012,"F","MCGC","8/3, 3.8","","","","","","","","","","","","","","","","",""
"9100-23776","R",2012,"F","MCGC","8/3, 3.64","","","","","","","","","","","","","","","","",""
"9100-23526","R",2012,"F","MCGC","8/3, 3.64","","","","","","","","","","","","","","","","",""
"9100-23363","R",2012,"F","MCGC","8/3, 4.02","","","","","","","","","","","","","","","","",""
"4100-59165","R",2012,"F","MCGC","8/3, 3.48","","","","","","","","","","","","","","","","",""
"9100-23777","R",2012,"F","MCGC","8/3, 3.86","","","","","","","","","","","","","","","","",""
"9100-23668","R",2012,"F","MCGC","8/3, 3.94","","","","","","","","","","","","","","","","",""
"3100-42214","R",2012,"F","MCGC","8/3, 3.58","","","","","","","","","","","","","","","","",""
"9100-23120","R",2012,"F","MCGC","8/3, 3.47","","","","","","","","","","","","","","","","",""
"9100-22979","R",2012,"F","MCGC","8/3, ","","","","","","","","","","","","","","","","",""
"3100-42512","R",2012,"F","MCGC","8/3, 3.9","","","","","","","","","","","","","","","","",""
"4100-59527","R",2012,"F","MCGC","8/4, 3.55","","","","","","","","","","","","","","","","",""
"4100-59586","R",2012,"F","MCGC","8/4, 3.17","","","","","","","","","","","","","","","","",""
"9100-23291","R",2012,"F","MCGC","8/4, 3.1","","","","","","","","","","","","","","","","",""
"9100-08236","R",2012,"F","MCGC","8/4, 3.93","","","","","","","","","","","","","","","","",""
"4100-59165","R",2012,"F","MCGC","8/4, 3.57","","","","","","","","","","","","","","","","",""
"9000-90869","R",2012,"F","MCGC","8/4, 3.44","","","","","","","","","","","","","","","","",""
"9100-23985","R",2012,"F","MCGC","8/4, 3.52","","","","","","","","","","","","","","","","",""
"4100-08449","R",2012,"F","MCGC","8/4, 3.56","","","","","","","","","","","","","","","","",""
