"band","band_status","recap_yr","sex","site_orig","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"5000-29515","R",2004,"F","GNMTN","6/25, nw","6/30, 3.6g","7/6, 3.9g","7/18, 3.5g","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29516","R",2004,"F","GNMTN","6/30, 3.3g 2x","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29517","R",2004,"M","GNMTN","6/25, nw, 2x","8/12,4.0g at KV1","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29518","R",2004,"F","GNMTN","6/30, 3.9g","7/6, 3.8g,2x","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29519","R",2004,"F","GNMTN","6/25, nw, 2x","8/22, 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29521","R",2004,"F","GNMTN","6/25, nw","6/30, 4.0gE9","7/6, 3.8g,E7","7/13, 3.6g","7/22, 3.7g","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29522","R",2004,"F","GNMTN","6/30, 3.3g","7/6, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29523","R",2004,"F","GNMTN","6/30, 3.9g","7/6, 3.8g, 2x","7/13, 3.6g","7/18, 3.7g,2x","7/22, 3.9g","8/12, 3.7g","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29524","R",2004,"F","GNMTN","6/30, nw","7/6, 3.6g, 2x","7/18, 3.4g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29525","R",2004,"F","GNMTN","6/30, 4.1gE7, 3x","7/6, 3.6g,2x","7/13, 3.5g,2x","7/18, 3.7g","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29526","R",2004,"F","MCGC","6/28, 3.6g","7/11, 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29527","R",2004,"F","MCGC","6/26, 3.5g","6/27, 3.6g","7/15, 3.6g","7/24, 3.5g","7/28, 3.7g","8/14, 3.4g ltw","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29529","R",2004,"M","MCGC","7/10, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29534","R",2004,"M","GNMTN","6/30, 3.4g2x","7/6, 3.4g2x","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29535","R",2004,"F","GNMTN","7/6, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29536","R",2004,"F","GNMTN","6/30, nw","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29537","R",2004,"F","GNMTN","7/13, 3.3g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29538","R",2004,"F","GNMTN","7/13, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29543","R",2004,"F","GNMTN","7/13, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29546","R",2004,"F","GNMTN","7/22, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29547","R",2004,"F","GNMTN","7/22, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29551","R",2004,"F","GNMTN","7/18, 3.5g","7/22, 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29559","R",2004,"F","KV1","8/22, 3.9g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29560","R",2004,"F","KV1","7/13, 4.1g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29572","R",2004,"F","MCGC","7/24, 3.5g","7/25, 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29573","R",2004,"F","MCGC","7/11, 3.7g E8/9","7/14, 3.9g","7/15, 3.5g","7/23, 3.5g","7/24, 3.2g","7/26, 3.7g","7/27, 3.5g 2x","8/10, 3.4g","8/22, 3.5g","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29607","R",2004,"F","KV1","7/22,3.5g at GNMTN","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29608","R",2004,"F","GNMTN","7/18, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29611","R",2004,"F","GNMTN","7/18, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29615","R",2004,"F","GNMTN","7/18, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29619","R",2004,"F","MCGC","7/14, 3.4g","7/15, 3.4g","7/24, 3.5g 3x","7/25, 3.5g 2x htw","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29625","R",2004,"F","MCGC","7/14, 3.7g","7/19, 3.2g 2x","7/20, 3.5g","7/24, 3.3g","7/25, 3.8g 2x","7/27, 3.5g","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29630","R",2004,"F","MCGC","7/15, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29634","R",2004,"F","MCGC","7/15, 3.3g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29641","R",2004,"F","MCGC","7/19, 3.3g 2x","7/21, 3.3g","7/26, 3.5g","7/28, 3.1g","8/3, 3.3g","8/6, 3.3g","8/9, 3.2g","8/10, 3.1g","8/13, 3.3g","8/16, 3.4g htw",NA,NA,NA,NA,NA,NA,NA,""
"5000-29675","R",2004,"F","GNMTN","8/12, 3.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29678","R",2004,"F","MCGC","7/19, 3.7g","7/24, 3.7g","7/25, 3.4g","7/26, 3.1g","7/27, 3.6g","8/6, 3.6g","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29681","R",2004,"F","MCGC","8/8, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29682","R",2004,"F","MCGC","8/19 n.w.","8/20, 3.2g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29685","R",2004,"F","MCGC","8/9, 4.2g","8/10, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29689","R",2004,"F","MCGC","7/20, 3.5g","7/25, 3.7g","7/26, 4.0g","7/27, 3.6g","8/15, 3.8g","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29693","R",2004,"F","MCGC","7/20, 3.2g 2x","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29695","R",2004,"F","MCGC","7/28, 3.1g htw","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-29696","R",2004,"F","MCGC","7/24, 3.3g","7/25, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96608","R",2004,"F","MCGC","7/26, 4.0g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96612","R",2004,"F","KV1","7/22, n.w.","8/22, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96614","R",2004,"F","KV1","7/22, n.w.","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96615","R",2004,"F","KV1","7/22, n.w.","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96630","R",2004,"F","KV1","8/13, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96634","R",2004,"F","MCGC","7/24, 3.7g 2x","7/25, 3.3g at CC2","7/26, 3.4g","7/27, 3.4g","7/28, 3.2g","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96635","R",2004,"F","MCGC","7/25, n.w. ","7/25, 3.2g at CC2","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96639","R",2004,"F","MCGC","7/26, 3.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96640","R",2004,"F","MCGC","7/28, 3.4g","8/8,3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96647","R",2004,"F","CC2","7/25, 4.0g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96650","R",2004,"F","MCGC","7/27, 3.8g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96662","R",2004,"F","MCGC","8/8, 3.6g at CC2","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96664","R",2004,"F","MCGC","7/27, 3.3g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96688","R",2004,"F","MP1","8/14, 3.9g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96698","R",2004,"F","MCGC","8/4, 3.6g","8/14, 3.4g","8/15, 3.4g","8/16, 4.1g","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96714","R",2004,"F","MCGC","8/7, 3.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96722","R",2004,"F","GNMTN","8/22, 4.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96723","R",2004,"F","MCGC","8/7, 3.4g","8/15, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96727","R",2004,"F","MP1","8/24, 4.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96731","R",2004,"F","MP1","8/21, 3.4g","8/24, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96732","R",2004,"F","MP1","8/21, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96735","R",2004,"F","MP1","8/24, 3.6g","8/25, 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96737","R",2004,"F","MP1","8/13, n.w.","8/21, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96776","R",2004,"M","MP1","8/24, 4.9g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96781","R",2004,"F","MCGC","8/8, 3.3g at CC2","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96790","R",2004,"M","MCGC","8/15, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96795","R",2004,"F","MP1","8/21, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96802","R",2004,"F","MCGC","8/17,3.5g at CC2","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96822","R",2004,"F","MP1","8/21, 3.9g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96830","R",2004,"M","MCGC","8/14, 3.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96831","R",2004,"M","MCGC","8/14, 3.2g","8/15, 3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96832","R",2004,"F","MCGC","8/14, 3.1g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96855","R",2004,"F","MCGC","8/15,3.7g at CC2","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96867","R",2004,"M","MP1","8/21, 3.9g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96872","R",2004,"F","MP1","8/20, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96881","R",2004,"F","CC2","8/16, 3.3g MCGC","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96884","R",2004,"F","CC2","8/16, 3.8g MCGC","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96886","R",2004,"F","MCGC","8/16, 3.8g","8/17, 3.3g","8/24,3.5g at CC2","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96887","R",2004,"F","MCGC","8/21, 3.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96888","R",2004,"F","MCGC","8/16, 3.3g ","8/17, 3.3g 2x","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96891","R",2004,"M","MCGC","8/22, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96892","R",2004,"F","MCGC","8/25, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96913","R",2004,"F","MP1","8/21, 4.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96943","R",2004,"M","MP1","8/21, n.w.","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96947","R",2004,"F","MP1","8/24, 4.1g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96952","R",2004,"M","MP1","8/21, n.w.","8/24, n.w.","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96958","R",2004,"F","MP1","8/24, 4.4g","8/25, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-96974","R",2004,"F","MP1","8/25, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-97005","R",2004,"F","KV1","8/30, nw,2x","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-97023","R",2004,"M","MP1","9/6, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-97040","R",2004,"M","KV1","9/7, nw, 2x","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,""
"5000-11529","R",2005,"M","MCGC","5/13 3.5g","5/15 3.3g","5/16 3.3g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11536","R",2005,"F","MCGC","6/10 3.5g","6/12 3.4g E6","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11543","R",2005,"F","MCGC","6/13 3.6g E6","6/18 3.4g","7/31 3.9g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, r3 Lt wear"
"5000-11554","R",2005,"F","MCGC","8/1 4.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Aug, LTW"
"5000-11558","R",2005,"F","MCGC","5/17 3.4g","5/18 3.4g","6/12 3.7g E7","6/13 n.w.","6/18 3.6g","7/8 3.5g","7/19 3.5g","7/25 3.5g","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, HTW"
"5000-11591","R",2005,"M","MCGC","5/16 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11593","R",2005,"F","MCGC","5/14 3.4g","6/13 3.4g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11601","R",2005,"F","MCGC","6/13 3.4g","7/10 3.4g E6","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11632","R",2005,"M","MCGC","5/15 3.1g","5/16 3.3g 7x","5/17 3.3g 5x","5/18 3.2g 2x","5/19 3.2g","6/13 3.1g","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11633","R",2005,"M","MCGC","5/14 3.2g 2x","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11635","R",2005,"F","MCGC","6/12 3.8g E6","6/13 3.6g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11639","R",2005,"M","MCGC","5/13 3.4g","5/14 3.2g","5/15 3.2g","5/16 3.1g 3x","5/19 3.1g","5/23 3.1g","5/25 3.2g","5/31 3.3g","6/2 3.2g",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11657","R",2005,"F","MCGC","6/12 3.8g E6","6/13 3.4g","7/14 4.1g","7/21 3.5g","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11665","R",2005,"M","MCGC","5/13 3.5g","5/14 3.4g","5/15 3.3g","5/16 3.3g 3x","5/19 3.3g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11679","R",2005,"M","MCGC","5/16 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11693","R",2005,"M","MCGC","7/10 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11698","R",2005,"F","CC2","8/7 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11709","R",2005,"M","MCGC","5/15 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11723","R",2005,"F","MCGC","7/26 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, HTW"
"5000-11732","R",2005,"F","MCGC","6/12 4.1 E7","7/26 4.2g","7/31 4.1g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, MTW"
"5000-11738","R",2005,"F","MCGC","5/14 4.0g E6","5/15 4.4g E8","5/16 4.1g E8","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11749","R",2005,"M","MCGC","5/19 3.2g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11757","R",2005,"F","MCGC","7/8 3.2g","7/10 3.4g E6","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11778","R",2005,"F","MCGC","5/16 3.4 E6-","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29248","R",2005,"M","MCGC","5/15 3.3g 2x","5/16 3.4 3x","5/17 3.3g","6/12 3.0g","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29260","R",2005,"M","MCGC","5/17 3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29290","R",2005,"F","MP1","6/11 3.3g E6","7/7 3.6g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29291","R",2005,"F","MP1","6/18 3.8g E8","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29292","R",2005,"F","MP1","6/18 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29304","R",2005,"F","MCGC","7/12 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29306","R",2005,"F","MCGC","6/10 3.7g 2x","6/12 4.0g E6 2x","6/13 3.8g E6","6/18 3.7g","7/10 3.7g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, VHTW"
"5000-29348","R",2005,"F","MP1","5/31 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29365","R",2005,"M","MCGC","5/13 3.8g","5/14 3.5g","5/16 3.3g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29369","R",2005,"F","MCGC","5/14 3.6g","6/10 3.5g 2x","6/12 3.4g 2x","6/18 3.5g","6/21 3.4g","7/103.4g","7/11 3.3g","8/1 3.7g","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29371","R",2005,"M","MCGC","5/13 3.3g","5/16 3.2g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29401","R",2005,"M","MCGC","5/14 3.4g 2x","5/15 3.3g 3x","5/16 3.4g 3x","5/17 3.4g","5/18 3.5g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29407","R",2005,"F","MP1","5/26 4.5g E8","6/2 3.5g","6/5 3.4g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29419","R",2005,"F","MP1","6/12 3.9g E6","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29421","R",2005,"F","MCGC","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Betts' residence, Devils Gulch Rd, found dead on 4 Aug 05"
"4000-47660","R",2005,"F","MP1","5/25 4.0g E6","6/1 3.6g","6/4 3.8g E6","6/5 3.4g","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47664","R",2005,"F","MP1","5/24 3.4g","6/2 3.3g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47673","R",2005,"M","MCGC","5/14 3.2g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47686","R",2005,"F","MP1","5/24 3.2g","6/29 3.4g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47688","R",2005,"F","MP1","6/11 3.7g E7","6/13 3.6g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47693","R",2005,"F","MP1","6/12 3.9g E6","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47761","R",2005,"M","MCGC","7/21 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47771","R",2005,"M","MCGC","5/17 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47788","R",2005,"F","MCGC","6/19 3.5g","6/21 3.6g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47789","R",2005,"F","MCGC","7/27 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47790","R",2005,"F","MCGC","7/10 3.5g","7/11 3.5g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47792","R",2005,"F","MCGC","5/14 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47798","R",2005,"M","MCGC","5/14 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29451","R",2005,"F","MCGC","6/12 3.2g","6/13 3.5g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29455","R",2005,"M","MCGC","5/15 3.3g 2x","5/16 3.0g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29456","R",2005,"F","MCGC","6/12 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29471","R",2005,"M","MCGC","5/16 3.1g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29473","R",2005,"M","MCGC","5/14 3.2g","5/15 3.2g 3x","5/16 3.1g 2x","5/17 3.3g 2x","5/18 3.3g 2x","5/19 3.2g 3x","6/13 3.3g","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29475","R",2005,"F","MCGC","6/13 3.4g","6/18 3.2g","6/19 3.1g","6/21 3.1g","7/18 3.5g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, NTW"
"5000-29476","R",2005,"F","MCGC","5/18 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29478","R",2005,"F","MCGC","8/13 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Aug, HTW"
"5000-29482","R",2005,"F","MCGC","5/17 3.6g","5/18 3.3g","6/13 3.8g","6/19 3.2g","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29483","R",2005,"F","MCGC","5/17 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29486","R",2005,"F","MCGC","5/13 3.5g","5/16 3.6g E6","6/05 3.6g","6-12 3.6g","6/18 3.5g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29496","R",2005,"F","KV1","6/27 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29497","R",2005,"M","KV1","6/27 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29523","R",2005,"F","GNMTN","7/1 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29526","R",2005,"F","MCGC","6/18 3.4g","6/27 3.4g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29529","R",2005,"M","MCGC","5/13 3.2g","5/14 3.2g","5/15 3.1g","5/16 3.1g","5/17 3.0g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29532","R",2005,"F","MCGC","6/10 3.9g","6/13 3.4g","6/21 3.6g","7/12 3.5g","7/26 3.7g","8/2 3.3g","8/9 3.4g","","",NA,NA,NA,NA,NA,NA,NA,NA,"Aug, HTW"
"5000-29546","R",2005,"F","GNMTN","7/28 n.w.","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29551","R",2005,"F","GNMTN","7/9 3.7g E7","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29552","R",2005,"F","GNMTN","7/1 3.3g","7/9 3.2g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29561","R",2005,"F","KV1","7/1 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29568","R",2005,"F","MCGC","5/16 3.6 E6-","7/14 3.9","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, HTW"
"5000-29574","R",2005,"M","MCGC","5/23 3.4g at CC3","5/26 3.3g at CC3","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29575","R",2005,"M","MCGC","5/13 3.3g","5/15 3.2g","5/16 3.1g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29593","R",2005,"F","MCGC","5/16 3.7 E7","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29594","R",2005,"F","CC2","6/19 3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29606","R",2005,"F","KV1","6/27 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29609","R",2005,"F","GNMTN","6/27 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29616","R",2005,"M","MCGC","6/12 3.7g","6/13 3.3g","7/9 3.5g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29619","R",2005,"F","MCGC","6/10 3.6g 2x","6/11 3.2g","6/12 3.3g 2x","6/13 3.2g","6/14 3.3g","6/29 3.5g","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29622","R",2005,"F","MCGC","6/27 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29635","R",2005,"M","MCGC","5/18 3.4g","6/13 3.4g","7/14 3.6g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29641","R",2005,"F","MCGC","6/29 3.4g","6/30 3.2g","7/7 3.4g 2x","7/8 3.1g","7/10 3.1 4x","7/11 3.2 3x","7/12 3.1g","7/13 2.9g","7/14 3.5g",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29643","R",2005,"F","MCGC","6/05 3.6g E6","6/6 3.0g","6/10 3.0g 2x","6/19 4.0g E8","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29645","R",2005,"M","MCGC","5/14 3.1g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29660","R",2005,"M","MCGC","5/15 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29675","R",2005,"F","GNMTN","7/28 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29676","R",2005,"F","GNMTN","7/20 4.0g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, r3 LtTW"
"5000-29678","R",2005,"F","MCGC","7/3 3.3","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29681","R",2005,"F","MCGC","7/21 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96628","R",2005,"F","KV1","7/9 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"Jul, NTW"
