"UBI_band","band_status","year","date","age","fixed_sex","site","comments"
"4100-59584","1",2011,2011-07-23,"AHY","F","MCGC",""
"4100-59585","1",2011,2011-07-22,"AHY","F","MCGC",""
"4100-59586","1",2011,2011-07-23,"AHY","F","MCGC",""
"4100-59587","1",2011,2011-07-23,"AHY","F","MCGC","FS5"
"4100-59588","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59589","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59590","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59598","1",2011,2011-07-24,"AHY","M","HOLZ",""
"4100-59601","1",2011,2011-08-02,"AHY","F","MP1","FS5"
"4100-59602","1",2011,2011-08-02,"AHY","F","MP1","FS6"
"4100-59603","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59604","1",2011,2011-08-02,"HY","F","MCGC",""
"4100-59605","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59606","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59607","1",2011,2011-08-02,"AHY","F","MCGC","FS4"
"4100-59608","1",2011,2011-08-02,"AHY","F","MCGC",""
"4100-59609","1",2011,2011-08-02,"HY","M","MCGC",""
"4100-59610","1",2011,2011-08-02,"HY","F","MCGC",""
"4100-59611","1",2011,2011-08-02,"HY","F","MCGC",""
"4100-59612","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59613","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59614","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59615","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59616","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59617","1",2011,2011-08-03,"AHY","F","KV1",""
"4100-59618","1",2011,2011-08-03,"AHY","F","GNMTN",""
"4100-59619","1",2011,2011-08-04,"AHY","F","HPK2",""
"4100-59620","1",2011,2011-08-05,"AHY","F","MCGC",""
"4100-59621","1",2011,2011-08-02,"AHY","F","MCGC",""
"4100-59622","1",2011,2011-08-02,"AHY","F","MCGC",""
"4100-59623","1",2011,2011-08-02,"AHY","F","MCGC",""
"4100-59624","1",2011,2011-08-05,"AHY","F","MCGC",""
"4100-59625","1",2011,2011-08-05,"AHY","F","MCGC",""
"4100-59626","1",2011,2011-08-05,"AHY","F","MCGC",""
"4100-59627","1",2011,2011-08-05,"AHY","F","CC3",""
"4100-59628","1",2011,2011-08-05,"AHY","F","CC3",""
"4100-59629","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59630","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59631","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59632","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59633","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59634","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59635","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59636","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59637","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59638","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59639","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59640","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59641","1",2011,2011-08-06,"AHY","F","MP1","FS5"
"4100-59642","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59643","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59644","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59645","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59646","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59647","1",2011,2011-08-06,"HY","F","MP1",""
"4100-59648","1",2011,2011-08-06,"AHY","F","MP1",""
"4100-59649","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59650","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59661","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59662","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59663","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59664","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59665","1",2011,2011-07-24,"AHY","F","KV1",""
"4100-59666","1",2011,2011-07-24,"AHY","F","GNMTN",""
"4100-59667","1",2011,2011-07-24,"AHY","F","HOLZ",""
"4100-59668","1",2011,2011-07-24,"AHY","F","HOLZ",""
"4100-59669","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59670","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59671","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59672","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59673","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59674","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59675","1",2011,2011-07-25,"AHY","F","MCGC",""
"4100-59676","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59677","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59678","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59679","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59680","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59681","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59682","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59683","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59684","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59685","1",2011,2011-07-26,"AHY","F","MCGC",""
"4100-59686","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59687","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59688","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59689","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59690","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59691","1",2011,2011-07-27,"AHY","F","HPK2",""
"4100-59692","1",2011,2011-07-29,"AHY","F","MCGC",""
"4100-59693","1",2011,2011-07-29,"AHY","F","MCGC",""
"4100-59694","1",2011,2011-07-29,"AHY","F","MCGC",""
"4100-59695","1",2011,2011-07-30,"HY","F","MCGC",""
"4100-59696","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59697","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59698","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59699","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59700","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59701","1",2011,2011-07-26,"AHY","M","MCGC",""
"4100-59707","1",2011,2011-07-30,"AHY","M","MP1",""
"4100-59710","1",2011,2011-07-30,"AHY","M","MP1",""
"4100-59719","1",2011,2011-08-05,"AHY","M","CC3",""
"4100-59726","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59727","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59728","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59729","1",2011,2011-07-30,"HY","F","MCGC",""
"4100-59730","1",2011,2011-07-30,"AHY","F","MCGC",""
"4100-59731","1",2011,2011-07-30,"AHY","F","CC3",""
"4100-59732","1",2011,2011-07-30,"AHY","F","CC3",""
"4100-59733","1",2011,2011-07-30,"AHY","F","CC3",""
"4100-59734","1",2011,2011-07-30,"AHY","F","MP1",""
"4100-59735","1",2011,2011-07-30,"AHY","F","MP1",""
"4100-59736","1",2011,2011-07-30,"HY","F","MP1",""
"4100-59737","1",2011,2011-07-30,"AHY","F","MP1",""
"4100-59738","1",2011,2011-07-30,"AHY","F","MP1",""
"4100-59739","1",2011,2011-07-30,"AHY","F","MP1",""
"4100-59740","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59741","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59742","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59743","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59744","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59745","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59746","1",2011,2011-08-01,"AHY","F","MCGC","FS5"
"4100-59747","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59748","1",2011,2011-08-01,"AHY","F","MCGC",""
"4100-59749","1",2011,2011-08-01,"AHY","F","HPK2",""
"4100-59750","1",2011,2011-08-01,"HY","F","HPK2",""
"4100-59751","1",2011,2011-08-01,"AHY","F","HPK2",""
"4100-59752","1",2011,2011-08-01,"AHY","F","HPK2",""
"4100-59753","1",2011,2011-08-01,"AHY","F","HPK2",""
"4100-59754","1",2011,2011-08-01,"AHY","F","HPK2","FS6"
"4100-59756","1",2011,2011-08-02,"AHY","F","HPK2",""
"4100-59757","1",2011,2011-08-02,"AHY","F","HPK2",""
"4100-59758","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59759","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59760","1",2011,2011-08-02,"AHY","F","MP1",""
"4100-59762","1",2011,2011-08-01,"HY","M","MCGC",""
"4100-59765","1",2011,2011-08-01,"HY","M","HPK2",""
"4100-59766","1",2011,2011-08-01,"HY","M","HPK2",""
"4100-59767","1",2011,2011-08-01,"AHY","M","HPK2",""
"4100-59768","1",2011,2011-08-01,"AHY","M","HPK2",""
"4100-59769","1",2011,2011-08-02,"AHY","M","HPK2",""
"4100-59770","1",2011,2011-08-02,"AHY","M","HPK2",""
"4100-59771","1",2011,2011-08-02,"HY","M","HPK2",""
"4100-59772","1",2011,2011-08-02,"HY","M","HPK2",""
"4100-59773","1",2011,2011-08-02,"HY","M","MP1",""
"4100-59776","1",2011,2011-08-02,"HY","M","MP1",""
"4100-59777","1",2011,2011-08-02,"HY","M","MP1","FS5"
"4100-59778","1",2011,2011-08-02,"AHY","M","MP1",""
"4100-59784","1",2011,2011-08-03,"AHY","M","KV1",""
"4100-59789","1",2011,2011-08-03,"HY","M","GNMTN",""
"4100-59790","1",2011,2011-08-04,"HY","M","HPK2",""
"4100-59791","1",2011,2011-08-04,"AHY","M","MCGC",""
"4100-59799","1",2011,2011-08-05,"AHY","M","MCGC",""
"4100-59800","1",2011,2011-08-05,"AHY","M","MCGC",""
"4100-59801","1",2011,2011-08-06,"HY","M","MP1",""
"4100-59802","1",2011,2011-08-06,"HY","M","MP1",""
"4100-59803","1",2011,2011-08-06,"AHY","M","MP1",""
"4100-59804","1",2011,2011-08-06,"HY","M","MP1",""
"4100-59805","1",2011,2011-08-06,"AHY","M","MP1",""
"4100-59808","1",2011,2011-08-09,"HY","M","MP1",""
"4100-59811","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59812","1",2011,2011-08-07,"HY","F","MCGC",""
"4100-59813","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59814","1",2011,2011-08-07,"AHY","F","MCGC","FS5"
"4100-59815","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59816","1",2011,2011-08-07,"AHY","F","MCGC",""
"4100-59817","1",2011,2011-08-07,"AHY","F","MCGC","FS5"
"4100-59818","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59819","1",2011,2011-08-09,"HY","F","MP1",""
"4100-59820","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59821","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59822","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59823","1",2011,2011-08-09,"AHY","F","MP1","FS4"
"4100-59824","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59825","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59826","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59827","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59828","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59829","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59830","1",2011,2011-08-09,"AHY","F","MP1",""
"4100-59831","1",2011,2011-08-26,"AHY","F","MCGC",""
"4100-59832","1",2011,2011-08-10,"AHY","F","KV1",""
"4100-59833","1",2011,2011-08-10,"AHY","F","KV1",""
"4100-59834","1",2011,2011-08-10,"AHY","F","KV1",""
"4100-59835","1",2011,2011-08-10,"HY","F","KV1",""
"4100-59836","1",2011,2011-08-10,"HY","M","KV1",""
"4100-59837","1",2011,2011-08-10,"AHY","F","KV1",""
"4100-59838","1",2011,2011-08-10,"AHY","F","KV1",""
"4100-59839","1",2011,2011-08-10,"AHY","F","HOLZ",""
"4100-59840","1",2011,2011-08-10,"AHY","F","HOLZ",""
"4100-59841","1",2011,2011-08-11,"AHY","F","MCGC",""
"4100-59842","1",2011,2011-08-11,"AHY","F","MCGC","FS4"
"4100-59843","1",2011,2011-08-12,"AHY","F","MCGC",""
"4100-59844","1",2011,2011-08-12,"AHY","F","MCGC",""
"4100-59845","1",2011,2011-08-12,"AHY","F","MCGC",""
"4100-59846","1",2011,2011-08-12,"AHY","F","CC3",""
"4100-59847","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59848","1",2011,2011-08-12,"AHY","F","CC3",""
"4100-59849","1",2011,2011-08-13,"AHY","F","MP1","FS5"
"4100-59850","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59851","1",2011,2011-08-05,"AHY","M","CC3",""
"4100-59853","1",2011,2011-08-05,"AHY","M","CC3","FS5"
"4100-59856","1",2011,2011-08-10,"HY","M","GNMTN",""
"4100-59857","1",2011,2011-08-10,"AHY","M","HOLZ",""
"4100-59858","1",2011,2011-08-10,"HY","M","HOLZ",""
"4100-59859","1",2011,2011-08-11,"HY","M","MCGC",""
"4100-59860","1",2011,2011-08-12,"HY","M","MCGC",""
"4100-59861","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59862","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59863","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59864","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59865","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59866","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59867","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59868","1",2011,2011-08-13,"HY","F","MP1",""
"4100-59869","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59870","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59871","1",2011,2011-08-12,"HY","M","MCGC",""
"4100-59872","1",2011,2011-08-13,"HY","F","MP1",""
"4100-59873","1",2011,2011-08-13,"AHY","M","MP1",""
"4100-59874","1",2011,2011-08-13,"HY","M","MP1",""
"4100-59875","1",2011,2011-08-13,"HY","M","MP1",""
"4100-59876","1",2011,2011-08-13,"HY","M","MP1",""
"4100-59879","1",2011,2011-08-15,"HY","M","MCGC",""
"4100-59880","1",2011,2011-08-15,"HY","M","MCGC",""
"4100-59881","1",2011,2011-08-17,"HY","M","KV1",""
"4100-59882","1",2011,2011-08-17,"AHY","M","KV1",""
"4100-59887","1",2011,2011-08-19,"HY","M","MP1",""
"4100-59889","1",2011,2011-08-19,"HY","M","MP1",""
"4100-59890","1",2011,2011-08-19,"HY","M","MP1",""
"4100-59891","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59892","1",2011,2011-08-13,"HY","F","MP1",""
"4100-59893","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59894","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59895","1",2011,2011-08-13,"AHY","F","MP1",""
"4100-59899","1",2011,2011-08-17,"AHY","M","KV1",""
"4100-59901","1",2011,2011-08-13,"HY","F","MP1",""
"4100-59902","1",2011,2011-08-13,"HY","F","MP1",""
"4100-59903","1",2011,2011-08-13,"AHY","F","HPK2",""
"4100-59904","1",2011,2011-08-13,"AHY","F","HPK2",""
"4100-59905","1",2011,2011-08-13,"AHY","F","HPK2",""
"4100-59907","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59908","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59909","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59910","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59911","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59912","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59913","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59914","1",2011,2011-08-15,"AHY","F","MCGC",""
"4100-59915","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59916","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59917","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59918","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59919","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59920","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59921","1",2011,2011-08-17,"AHY","F","KV1",""
"4100-59922","1",2011,2011-08-17,"AHY","F","HOLZ",""
"4100-59923","1",2011,2011-08-17,"AHY","F","HOLZ",""
"4100-59924","1",2011,2011-08-17,"AHY","F","HOLZ",""
"4100-59925","1",2011,2011-08-17,"AHY","F","HOLZ",""
"4100-59927","1",2011,2011-08-19,"HY","M","MP1",""
"4100-59928","1",2011,2011-08-20,"HY","M","MCGC",""
"4100-59929","1",2011,2011-08-20,"HY","M","MCGC",""
"4100-59930","1",2011,2011-08-20,"HY","M","MCGC",""
"4100-59931","1",2011,2011-08-20,"HY","M","MCGC",""
"4100-59932","1",2011,2011-08-20,"HY","M","MCGC",""
"4100-59933","1",2011,2011-08-20,"HY","M","HPK2",""
"4100-59934","1",2011,2011-08-20,"HY","M","HPK2",""
"4100-59935","1",2011,2011-08-23,"HY","M","MP1",""
"4100-59936","1",2011,2011-08-20,"HY","M","HPK2",""
"4100-59937","1",2011,2011-08-22,"HY","M","CC3",""
"4100-59938","1",2011,2011-08-23,"HY","M","MP1",""
"4100-59939","1",2011,2011-08-23,"HY","M","MP1",""
"4100-59940","1",2011,2011-08-23,"AHY","M","MP1",""
"4100-59941","1",2011,2011-08-20,"AHY","M","HPK2",""
"4100-59946","1",2011,2011-08-31,"HY","M","KV1",""
"4100-59947","1",2011,2011-08-31,"HY","M","KV1",""
"4100-59950","1",2011,2011-09-12,"HY","M","MP1",""
"4100-59951","1",2011,2011-08-17,"HY","F","HOLZ",""
"4100-59952","1",2011,2011-08-17,"AHY","F","HOLZ",""
"4100-59953","1",2011,2011-08-18,"HY","M","MCGC",""
"4100-59954","1",2011,2011-08-18,"HY","F","MCGC",""
"4100-59955","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59956","1",2011,2011-08-19,"HY","F","MP1",""
"4100-59957","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59958","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59959","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59960","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59961","1",2011,2011-08-19,"HY","F","MP1",""
"4100-59962","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59963","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59964","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59965","1",2011,2011-08-19,"AHY","F","MP1",""
"4100-59966","1",2011,2011-08-19,"HY","F","MP1",""
"4100-59967","1",2011,2011-08-20,"HY","F","MCGC",""
"4100-59968","1",2011,2011-08-20,"HY","F","MCGC",""
"4100-59969","1",2011,2011-08-20,"AHY","F","MCGC",""
"4100-59970","1",2011,2011-08-20,"HY","F","HPK2",""
"4100-59971","1",2011,2011-08-20,"HY","F","MCGC",""
"4100-59972","1",2011,2011-08-20,"HY","F","HPK2",""
"4100-59973","1",2011,2011-08-20,"AHY","F","HPK2",""
"4100-59974","1",2011,2011-08-20,"HY","F","HPK2",""
"4100-59975","1",2011,2011-08-22,"HY","F","MCGC",""
"4100-59976","1",2011,2011-08-22,"AHY","F","MCGC",""
"4100-59977","1",2011,2011-08-23,"HY","F","MP1",""
"4100-59978","1",2011,2011-08-23,"AHY","F","MP1",""
"4100-59979","1",2011,2011-08-23,"HY","F","MP1",""
"4100-59980","1",2011,2011-08-23,"AHY","F","MP1",""
"4100-59981","1",2011,2011-08-23,"AHY","F","MP1","FS6"
"4100-59982","1",2011,2011-08-23,"AHY","F","MP1",""
"4100-59983","1",2011,2011-08-23,"HY","M","MP1",""
"4100-59984","1",2011,2011-08-23,"AHY","F","MP1",""
"4100-59985","1",2011,2011-08-23,"AHY","F","MP1",""
"4100-59986","1",2011,2011-08-25,"HY","F","KV1",""
"4100-59987","1",2011,2011-08-25,"AHY","F","KV1",""
"4100-59988","1",2011,2011-08-25,"AHY","F","KV1","FS6"
"4100-59989","1",2011,2011-08-25,"HY","F","HOLZ",""
"4100-59990","1",2011,2011-08-26,"HY","F","MCGC",""
"4100-59991","1",2011,2011-08-26,"AHY","F","MP1",""
"4100-59992","1",2011,2011-08-26,"AHY","F","MP1",""
"4100-59993","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59994","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59995","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59996","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59997","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59998","1",2011,2011-08-26,"HY","F","MP1",""
"4100-59999","1",2011,2011-08-26,"AHY","F","MP1",""
"4100-60000","1",2011,2011-08-26,"AHY","F","MP1",""
"9100-22701","1",2011,2011-08-23,"HY","M","MP1",""
"9100-22702","1",2011,2011-08-25,"HY","M","KV1",""
"9100-22703","1",2011,2011-08-23,"HY","M","MP1",""
"9100-22704","1",2011,2011-08-23,"HY","M","MP1",""
"9100-22705","1",2011,2011-08-23,"HY","M","MP1",""
"9100-22706","1",2011,2011-08-23,"HY","M","MP1",""
"9100-22709","1",2011,2011-08-26,"HY","M","MCGC",""
"9100-22710","1",2011,2011-08-26,"HY","M","MP1",""
"9100-22711","1",2011,2011-08-26,"HY","M","MP1","FS6"
"9100-22712","1",2011,2011-08-26,"HY","M","MP1",""
"9100-22714","1",2011,2011-08-26,"HY","M","MP1",""
"9100-22715","1",2011,2011-08-26,"HY","M","MP1",""
"9100-22716","1",2011,2011-08-26,"HY","M","MP1",""
"9100-22717","1",2011,2011-08-27,"HY","M","MP1",""
"9100-22718","1",2011,2011-08-27,"HY","M","MP1",""
"9100-22719","1",2011,2011-08-27,"HY","M","MP1",""
"9100-22720","1",2011,2011-08-29,"HY","M","MP1",""
"9100-22722","1",2011,2011-08-29,"HY","M","MP1",""
"9100-22723","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22724","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22725","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22726","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22727","1",2011,2011-09-01,"HY","M","MP1","FS6"
"9100-22728","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22729","1",2011,2011-09-01,"HY","M","MP1",""
"9100-22730","1",2011,2011-09-01,"HY","M","MP1","FS5"
"9100-22731","1",2011,2011-09-01,"HY","M","MP1","FS5"
"9100-22732","1",2011,2011-08-27,"AHY","F","MCGC",""
"9100-22733","1",2011,2011-08-27,"HY","F","MP1",""
"9100-22734","1",2011,2011-08-27,"HY","F","MP1",""
"9100-22735","1",2011,2011-08-27,"HY","F","MP1",""
"9100-22736","1",2011,2011-08-27,"HY","F","MP1","FS4"
"9100-22737","1",2011,2011-08-27,"AHY","F","MP1",""
"9100-22738","1",2011,2011-08-27,"AHY","F","MP1",""
"9100-22739","1",2011,2011-08-27,"AHY","F","MP1",""
"9100-22740","1",2011,2011-08-27,"AHY","F","MP1",""
"9100-22741","1",2011,2011-08-31,"HY","F","GNMTN",""
"9100-22742","1",2011,2011-09-01,"HY","F","MP1",""
"9100-22743","1",2011,2011-09-01,"AHY","F","MP1",""
"9100-22744","1",2011,2011-09-01,"HY","F","MP1","FS6"
"9100-22745","1",2011,2011-09-01,"HY","F","MP1","FS5"
"9100-22746","1",2011,2011-09-01,"HY","F","MP1",""
"9100-22747","1",2011,2011-09-01,"HY","F","MP1",""
"9100-22748","1",2011,2011-09-01,"HY","F","MP1",""
"9100-22749","1",2011,2011-09-01,"AHY","F","HPK2",""
"9100-22750","1",2011,2011-09-01,"HY","F","HPK2",""
"9100-22751","1",2011,2011-08-27,"AHY","F","MP1",""
"9100-22752","1",2011,2011-08-29,"AHY","F","MP1",""
"9100-22753","1",2011,2011-08-29,"HY","F","MP1",""
"9100-22754","1",2011,2011-08-29,"AHY","F","MP1","FS5"
"9100-22755","1",2011,2011-08-29,"HY","F","MP1",""
"9100-22756","1",2011,2011-08-29,"AHY","F","MP1",""
"9100-22757","1",2011,2011-08-29,"AHY","F","MP1",""
"9100-22758","1",2011,2011-08-30,"HY","F","MCGC","FS5"
"9100-22759","1",2011,2011-08-31,"AHY","F","HOLZ",""
"9100-22760","1",2011,2011-08-31,"HY","F","KV1","FS5"
"9100-22761","1",2011,2011-09-02,"HY","M","MCGC",""
"9100-22762","1",2011,2011-09-02,"HY","M","MP1",""
"9100-22763","1",2011,2011-09-02,"HY","M","MP1",""
"9100-22764","1",2011,2011-09-02,"HY","M","MP1",""
"9100-22765","1",2011,2011-09-02,"HY","M","MP1",""
"9100-22766","1",2011,2011-09-02,"HY","M","MP1","FS4"
"9100-22770","1",2011,2011-09-03,"HY","M","MP1",""
"9100-22771","1",2011,2011-09-03,"HY","M","MP1",""
"9100-22772","1",2011,2011-09-03,"HY","M","MP1",""
"9100-22773","1",2011,2011-09-04,"HY","M","MCGC",""
"9100-22774","1",2011,2011-09-04,"HY","M","MP1",""
"9100-22775","1",2011,2011-09-04,"HY","M","MP1",""
"9100-22776","1",2011,2011-09-01,"HY","F","HPK2",""
"9100-22777","1",2011,2011-09-01,"HY","M","HPK2",""
"9100-22778","1",2011,2011-09-02,"HY","M","MCGC",""
"9100-22779","1",2011,2011-09-02,"HY","F","MCGC",""
"9100-22780","1",2011,2011-09-02,"HY","F","MP1",""
"9100-22781","1",2011,2011-09-02,"AHY","F","MP1",""
"9100-22782","1",2011,2011-09-02,"AHY","F","MP1",""
"9100-22783","1",2011,2011-09-02,"AHY","F","MP1",""
"9100-22784","1",2011,2011-09-02,"HY","F","MP1","FS6"
"9100-22786","1",2011,2011-09-03,"HY","F","MCGC",""
"9100-22787","1",2011,2011-09-03,"HY","F","MCGC",""
"9100-22788","1",2011,2011-09-03,"HY","F","MP1",""
"9100-22789","1",2011,2011-09-03,"AHY","F","MP1",""
"9100-22790","1",2011,2011-09-03,"AHY","F","MP1",""
"9100-22791","1",2011,2011-09-04,"AHY","F","MCGC",""
"9100-22792","1",2011,2011-09-04,"HY","F","MCGC",""
"9100-22793","1",2011,2011-09-04,"AHY","F","MP1",""
"9100-22794","1",2011,2011-09-03,"HY","F","MP1",""
"9100-22795","1",2011,2011-09-03,"HY","F","MP1",""
"9100-22797","1",2011,2011-09-03,"AHY","F","MP1",""
"9100-22798","1",2011,2011-09-03,"HY","F","MP1",""
"9100-22799","1",2011,2011-09-03,"HY","F","MP1",""
"9100-22800","1",2011,2011-09-04,"HY","F","MP1",""
"9100-22806","1",2011,2011-09-05,"HY","M","HPK2",""
"9100-22807","1",2011,2011-09-05,"HY","M","MP1","FS5"
"9100-22808","1",2011,2011-09-05,"HY","M","MP1","FS4"
"9100-22809","1",2011,2011-09-05,"HY","M","MP1","FS4"
"9100-22810","1",2011,2011-09-05,"HY","M","MP1","FS4"
"9100-22811","1",2011,2011-09-04,"HY","F","MP1",""
"9100-22812","1",2011,2011-09-05,"HY","F","HPK2","FS4"
"9100-22813","1",2011,2011-09-05,"HY","F","MP1","FS5"
"9100-22814","1",2011,2011-09-05,"HY","F","MP1",""
"9100-22815","1",2011,2011-09-05,"HY","F","MP1",""
"9100-22816","1",2011,2011-09-05,"AHY","F","MP1",""
"9100-22817","1",2011,2011-09-05,"AHY","F","MP1",""
