"site","date","year","month","day","dayl","prcp","srad","swe","tmax","tmin","vp"
"ss18",2009-12-22,2009,12,22,32797.27,5.45,164.36,20.81,3.1,-5.88,393.95
"ss18",2009-12-23,2009,12,23,32803.6,5.56,174.62,26.37,-1.92,-11.58,252.14
"ss18",2009-12-24,2009,12,24,32813.56,0,260.87,26.37,-7.85,-19.14,134.46
"ss18",2009-12-25,2009,12,25,32827.14,0,175.67,26.37,-9.22,-15.69,180.07
"ss18",2009-12-26,2009,12,26,32844.33,0,220.61,26.37,-2.96,-11.59,251.81
"ss18",2009-12-27,2009,12,27,32865.1,0,268.95,26.37,-1.8,-13.72,211.97
"ss18",2009-12-28,2009,12,28,32889.46,0,295.5,26.37,0.45,-14.82,193.57
"ss18",2009-12-29,2009,12,29,32917.37,0,283.49,26.37,2.31,-11.44,255
"ss18",2009-12-30,2009,12,30,32948.82,0,221.3,26.37,-3.03,-11.61,251.41
"ss18",2009-12-31,2009,12,31,32983.79,0,228.46,26.37,-3.68,-12.48,234.32
"ss18",2010-01-01,2010,1,1,33022.42,0,259.1,2.89,2.57,-9.9,288.28
"ss18",2010-01-02,2010,1,2,33064.35,0,202.28,2.89,2.01,-6.63,371.93
"ss18",2010-01-03,2010,1,3,33109.71,0,206.18,2.89,-0.92,-9.65,294
"ss18",2010-01-04,2010,1,4,33158.46,0,257.4,2.89,0.51,-11.49,253.8
"ss18",2010-01-05,2010,1,5,33210.58,0,202.32,2.89,2.21,-6.31,381.24
"ss18",2010-01-06,2010,1,6,33266.01,3.19,192.47,6.08,-0.82,-12.63,231.51
"ss18",2010-01-07,2010,1,7,33324.73,0,262.16,6.08,-7.3,-19.15,134.33
"ss18",2010-01-08,2010,1,8,33386.7,0,302.18,6.08,-0.39,-16.61,166.73
"ss18",2010-01-09,2010,1,9,33451.86,0,262.72,6.08,5.64,-6.49,376.06
"ss18",2010-01-10,2010,1,10,33520.18,0,281,6.08,6.98,-6.64,371.61
"ss18",2010-01-11,2010,1,11,33591.61,0,306.39,6.08,7.9,-8.79,314.46
"ss18",2010-01-12,2010,1,12,33666.09,0,282.46,5.2,9.79,-3.91,457.45
"ss18",2010-01-13,2010,1,13,33743.59,0,261.74,4.76,6.68,-4.95,422.7
"ss18",2010-01-14,2010,1,14,33824.05,0,279.34,4.76,4.01,-8.71,316.42
"ss18",2010-01-15,2010,1,15,33907.42,0,258.89,4.76,4.37,-6.72,369.31
"ss18",2010-01-16,2010,1,16,33993.64,0,270.32,3.46,9.15,-2.9,493.16
"ss18",2010-01-17,2010,1,17,34082.67,0,223.77,2.12,6.16,-2.81,496.71
"ss18",2010-01-18,2010,1,18,34174.45,0,234.4,1.63,4.54,-4.84,426.44
"ss18",2010-01-19,2010,1,19,34268.92,0,238.25,1.63,3.38,-6.07,388.27
"ss18",2010-01-20,2010,1,20,34366.03,0,255.18,1.63,0.39,-9.77,291.04
"ss18",2010-01-21,2010,1,21,34465.71,0,274.13,1.63,3.2,-8.1,331.86
"ss18",2010-01-22,2010,1,22,34567.92,0,292.72,1.63,5.77,-6.83,366.29
"ss18",2010-01-23,2010,1,23,34672.6,0,207.78,1.63,-0.49,-8.07,332.83
"ss18",2010-01-24,2010,1,24,34779.69,0,145.94,1.63,-3.2,-8.25,328.05
"ss18",2010-01-25,2010,1,25,34889.13,0,230.82,1.63,-1.69,-10.09,283.91
"ss18",2010-01-26,2010,1,26,35000.86,0,298.54,1.63,3.02,-9.15,305.84
"ss18",2010-01-27,2010,1,27,35114.82,3.43,211.44,5.07,2.2,-8.76,315.16
"ss18",2010-01-28,2010,1,28,35230.97,0,284.08,5.07,0.1,-10.66,271.36
"ss18",2010-01-29,2010,1,29,35349.23,0,351.51,5.07,3.27,-12.98,216.27
"ss18",2010-01-30,2010,1,30,35469.56,0,345.33,5.07,5.82,-9.45,277.82
"ss18",2010-01-31,2010,1,31,35591.89,0,287.83,5.07,1.54,-9.01,309.24
"ss18",2010-02-01,2010,2,1,35716.18,0,243.11,5.07,-1.06,-9.3,302.05
"ss18",2010-02-02,2010,2,2,35842.35,0,345.99,5.07,4.25,-10.15,266.15
"ss18",2010-02-03,2010,2,3,35970.36,1.27,342.68,6.34,5.24,-8.7,294.92
"ss18",2010-02-04,2010,2,4,36100.16,0,200.94,6.29,0.66,-5.88,394.09
"ss18",2010-02-05,2010,2,5,36231.68,0,276.73,6.29,2.73,-6.74,368.69
"ss18",2010-02-06,2010,2,6,36364.87,0,270.04,6.29,2.68,-6.3,381.47
"ss18",2010-02-07,2010,2,7,36499.68,2.11,105.22,8.4,-3.63,-7.7,342.41
"ss18",2010-02-08,2010,2,8,36636.06,0.96,267.3,9.36,-6.6,-14.69,195.66
"ss18",2010-02-09,2010,2,9,36773.96,0,407.69,9.36,-1.48,-19.56,124.32
"ss18",2010-02-10,2010,2,10,36913.31,0,352.94,9.36,-0.33,-12.3,227.69
"ss18",2010-02-11,2010,2,11,37054.08,0,289.87,9.36,-0.33,-8.98,309.85
"ss18",2010-02-12,2010,2,12,37196.22,0,288.97,9.36,0.78,-7.68,339.38
"ss18",2010-02-13,2010,2,13,37339.66,2.25,220.33,11.61,1.56,-6.96,362.48
"ss18",2010-02-14,2010,2,14,37484.38,0,334.32,11.61,-4.89,-14.69,195.59
"ss18",2010-02-15,2010,2,15,37630.31,0,419.88,11.61,-0.61,-16.2,149.56
"ss18",2010-02-16,2010,2,16,37777.42,0,433.31,11.61,1.13,-16.26,142.17
"ss18",2010-02-17,2010,2,17,37925.65,0,400.28,11.61,3.31,-10.41,225.17
"ss18",2010-02-18,2010,2,18,38074.97,4.6,266.02,16.21,0.87,-10,285.86
"ss18",2010-02-19,2010,2,19,38225.32,2.76,268.65,18.97,-3.39,-14.14,204.65
"ss18",2010-02-20,2010,2,20,38376.67,7.64,204.24,26.62,-4.71,-11.92,245.33
"ss18",2010-02-21,2010,2,21,38528.98,5.08,218.67,31.7,-7.67,-15.23,187.09
"ss18",2010-02-22,2010,2,22,38682.2,0,420.34,31.7,-4.29,-17.37,153.06
"ss18",2010-02-23,2010,2,23,38836.29,0,447.22,31.7,0.79,-14.65,172.45
"ss18",2010-02-24,2010,2,24,38991.22,0,405.98,31.7,4.4,-8.12,283.09
"ss18",2010-02-25,2010,2,25,39146.94,2.21,242.44,33.91,1.74,-7.03,360.6
"ss18",2010-02-26,2010,2,26,39303.42,0,424.53,33.91,1.92,-11.09,231.29
"ss18",2010-02-27,2010,2,27,39460.62,0,461.77,33.91,7.15,-8.71,246.17
"ss18",2010-02-28,2010,2,28,39618.51,3.41,218.38,33.91,1.45,-5.99,390.55
"ss18",2010-03-01,2010,3,1,39777.04,0,408.27,33.91,3.77,-7.64,303.07
"ss18",2010-03-02,2010,3,2,39936.19,0,482.67,33.91,9.04,-7.57,259.54
"ss18",2010-03-03,2010,3,3,40095.92,0,464.84,33.91,8.27,-6.62,287.11
"ss18",2010-03-04,2010,3,4,40256.19,0,464.75,33.91,8.02,-6.59,283
"ss18",2010-03-05,2010,3,5,40416.98,0,302.79,33.91,1.1,-6.32,380.56
"ss18",2010-03-06,2010,3,6,40578.25,0,438.18,33.33,7.92,-4.63,337.17
"ss18",2010-03-07,2010,3,7,40739.97,0,493.11,33.33,9.62,-6.65,262.75
"ss18",2010-03-08,2010,3,8,40902.11,0,323.21,32.21,4.8,-3.32,444.6
"ss18",2010-03-09,2010,3,9,41064.63,0,408.88,31.69,6.38,-4.76,351.71
"ss18",2010-03-10,2010,3,10,41227.52,2.79,315.7,34.48,2.69,-8.98,301.19
"ss18",2010-03-11,2010,3,11,41390.74,0,360.96,34.48,1.67,-7.31,327.75
"ss18",2010-03-12,2010,3,12,41554.26,0,494.41,34.48,7.87,-7.01,260.76
"ss18",2010-03-13,2010,3,13,41718.04,0,505.81,34.48,9.55,-6.24,264.08
"ss18",2010-03-14,2010,3,14,41882.08,1.36,311.24,35.83,0.98,-6.51,368.99
"ss18",2010-03-15,2010,3,15,42046.33,0,517.8,35.83,7.47,-8.79,223.74
"ss18",2010-03-16,2010,3,16,42210.76,0,544.22,35.83,12.24,-6.8,225.08
"ss18",2010-03-17,2010,3,17,42375.36,0,531.48,34.53,14.81,-2.89,292.24
"ss18",2010-03-18,2010,3,18,42540.09,16.16,386.01,33.57,12.75,-3.73,357.18
"ss18",2010-03-19,2010,3,19,42704.93,12.1,270.24,45.67,-4.55,-13.27,219.78
"ss18",2010-03-20,2010,3,20,42869.85,0,575.22,45.67,0.01,-20.25,104.76
"ss18",2010-03-21,2010,3,21,43034.82,0,575.23,45.67,8.95,-11.71,165.15
"ss18",2010-03-22,2010,3,22,43199.82,4.39,356.35,44.46,10.61,-3.13,397.39
"ss18",2010-03-23,2010,3,23,43364.82,21.91,204.92,44.04,1.67,-5,421.21
"ss18",2010-03-24,2010,3,24,43529.79,0,450.13,44.04,3.32,-8.65,294.81
"ss18",2010-03-25,2010,3,25,43694.71,0,544.72,44.04,7.2,-9.54,239.69
"ss18",2010-03-26,2010,3,26,43859.55,2.95,278.24,43.69,4.06,-5.17,415.86
"ss18",2010-03-27,2010,3,27,44024.28,0,353.69,43.42,3.24,-5.35,410.29
"ss18",2010-03-28,2010,3,28,44188.88,0,509.53,43,9.2,-5.02,342.73
"ss18",2010-03-29,2010,3,29,44353.31,0,497.04,40.81,12.86,-0.78,451.85
"ss18",2010-03-30,2010,3,30,44517.56,0,489.25,37.08,16.49,2.88,567.65
"ss18",2010-03-31,2010,3,31,44681.6,0,351.33,33.77,10.5,1.88,647.66
"ss18",2010-04-01,2010,4,1,44845.39,3.46,290.98,33.21,4.72,-4.65,432.53
"ss18",2010-04-02,2010,4,2,45008.91,0,374.7,33.21,0.2,-8.43,323.37
"ss18",2010-04-03,2010,4,3,45172.12,3.36,287.01,36.57,2.4,-6.36,379.62
"ss18",2010-04-04,2010,4,4,45335.01,3.13,337.61,36.04,6.2,-4.75,429.29
"ss18",2010-04-05,2010,4,5,45497.54,3.7,353.3,35.02,8.11,-3.55,460.98
"ss18",2010-04-06,2010,4,6,45659.68,3.34,227.43,34.82,0.96,-5.54,404.38
"ss18",2010-04-07,2010,4,7,45821.4,0,457.87,34.82,3.33,-7.24,335.76
"ss18",2010-04-08,2010,4,8,45982.67,0,592.31,34.82,10.24,-6.72,283.65
"ss18",2010-04-09,2010,4,9,46143.46,0,566.57,33.67,12.2,-3.25,365.8
"ss18",2010-04-10,2010,4,10,46303.73,0,536.53,32.75,10.08,-3.82,370.42
"ss18",2010-04-11,2010,4,11,46463.46,0,605.56,31.22,16.06,-2.35,355.43
"ss18",2010-04-12,2010,4,12,46622.61,0,577.86,28.71,16.4,-0.02,431.06
"ss18",2010-04-13,2010,4,13,46781.15,0,365.84,26.32,8.04,-0.31,575.31
"ss18",2010-04-14,2010,4,14,46939.03,0,584.85,24.96,13.76,-2.75,360.78
"ss18",2010-04-15,2010,4,15,47096.23,0,564.88,23.19,13.35,-1.81,396.03
"ss18",2010-04-16,2010,4,16,47252.71,0,363.73,20.8,7.66,-0.3,576.14
"ss18",2010-04-17,2010,4,17,47408.44,3.36,308.78,18.56,8.48,-0.66,581.81
"ss18",2010-04-18,2010,4,18,47563.37,0,601.65,16.73,15.33,-1.64,380.51
"ss18",2010-04-19,2010,4,19,47717.46,0,595.8,14.55,15.59,-0.82,403.98
"ss18",2010-04-20,2010,4,20,47870.68,1.47,575.92,12.18,14.59,-0.35,431.03
"ss18",2010-04-21,2010,4,21,48022.99,19.4,385.67,9.37,13.12,0.69,586.21
"ss18",2010-04-22,2010,4,22,48174.35,11.22,357.26,7.17,10.34,-0.75,577.98
"ss18",2010-04-23,2010,4,23,48324.71,24.38,147.41,5.24,2.46,-1.41,550.81
"ss18",2010-04-24,2010,4,24,48474.02,0,460.46,3.55,8,-1.99,527.91
"ss18",2010-04-25,2010,4,25,48622.26,7.03,412.23,2.72,9.38,-4.02,453.48
"ss18",2010-04-26,2010,4,26,48769.37,0,529.18,2.72,5.84,-6.41,378.27
"ss18",2010-04-27,2010,4,27,48915.3,0,641.9,2.36,14.46,-5.14,363.48
"ss18",2010-04-28,2010,4,28,49060.02,25.46,434.35,0.22,14.6,-0.91,571.47
"ss18",2010-04-29,2010,4,29,49203.47,0,336.79,0,2.99,-4.71,430.5
"ss18",2010-04-30,2010,4,30,49345.61,0,354.71,0,3.08,-5.07,419.15
"ss18",2010-05-01,2010,5,1,49486.38,0,427.64,0,5.83,-4.53,436.41
"ss18",2010-05-02,2010,5,2,49625.74,6.53,309.01,0,5.31,-4.64,432.88
"ss18",2010-05-03,2010,5,3,49763.64,0,518.02,0,10.15,-4.23,446.5
"ss18",2010-05-04,2010,5,4,49900.02,0,472.86,0,12.03,-0.41,592.61
"ss18",2010-05-05,2010,5,5,50034.84,0,459.45,0,11.47,-0.37,594.47
"ss18",2010-05-06,2010,5,6,50168.03,3.06,313.58,0,8.4,-2.03,526.3
"ss18",2010-05-07,2010,5,7,50299.56,0,466.68,0,6.65,-5.31,411.33
"ss18",2010-05-08,2010,5,8,50429.36,0,536.67,0,7.85,-7.33,352.34
"ss18",2010-05-09,2010,5,9,50557.37,0,580.92,0,16.75,-2.72,468.46
"ss18",2010-05-10,2010,5,10,50683.55,0,460.62,0,10.62,-1.23,558.35
"ss18",2010-05-11,2010,5,11,50807.84,29.81,126.18,0,1.61,-1.92,530.32
"ss18",2010-05-12,2010,5,12,50930.17,6.73,253.81,0,3.38,-4.05,452.73
"ss18",2010-05-13,2010,5,13,51050.51,4.38,407.84,4.38,5.2,-6.97,362.41
"ss18",2010-05-14,2010,5,14,51168.78,10.78,446.86,3.5,10.72,-3.91,457.26
"ss18",2010-05-15,2010,5,15,51284.92,0,432.49,1.14,8.31,-0.39,593.54
"ss18",2010-05-16,2010,5,16,51398.9,0,534.55,0,14.25,-0.31,597.26
"ss18",2010-05-17,2010,5,17,51510.63,0,576.05,0,17.7,-0.48,588.57
"ss18",2010-05-18,2010,5,18,51620.08,4.99,388.12,0,16.25,1.99,704.74
"ss18",2010-05-19,2010,5,19,51727.17,0,395.36,0,11.66,2.57,734.81
"ss18",2010-05-20,2010,5,20,51831.85,0,506.74,0,16.15,2.97,755.79
"ss18",2010-05-21,2010,5,21,51934.07,0,548.65,0,17.55,1.92,701.51
"ss18",2010-05-22,2010,5,22,52033.76,0,554.93,0,21.21,4.49,815.69
"ss18",2010-05-23,2010,5,23,52130.87,0,484.45,0,14.25,1.69,690.13
"ss18",2010-05-24,2010,5,24,52225.35,0,520.19,0,15.19,0.85,649.4
"ss18",2010-05-25,2010,5,25,52317.13,0,500.39,0,13.55,0.29,623.83
"ss18",2010-05-26,2010,5,26,52406.16,0,536.64,0,17.9,2.33,714.56
"ss18",2010-05-27,2010,5,27,52492.4,0,564.96,0,22.27,4.31,785.19
"ss18",2010-05-28,2010,5,28,52575.77,0,571.76,0,25.56,6.25,878.75
"ss18",2010-05-29,2010,5,29,52656.24,0,507.46,0,20.57,5.99,921.15
"ss18",2010-05-30,2010,5,30,52733.74,0,500.33,0,15.82,1.9,700.66
"ss18",2010-05-31,2010,5,31,52808.24,0,562.34,0,19.76,1.65,657.09
"ss18",2010-06-01,2010,6,1,52879.67,0,539.59,0,20.06,3.22,742.54
"ss18",2010-06-02,2010,6,2,52947.99,0,446.74,0,16.4,4.29,829.48
"ss18",2010-06-03,2010,6,3,53013.16,0,452.22,0,19.68,7.09,1007.34
"ss18",2010-06-04,2010,6,4,53075.13,0,519.6,0,23.77,7.53,992.19
"ss18",2010-06-05,2010,6,5,53133.86,0,463.1,0,22.81,9.28,1163.83
"ss18",2010-06-06,2010,6,6,53189.31,3.38,406.98,0,25.68,6.9,994.82
"ss18",2010-06-07,2010,6,7,53241.43,2.11,399.53,0,25.96,7.74,1053.67
"ss18",2010-06-08,2010,6,8,53290.19,1.71,416.44,0,20.02,8.51,1109.92
"ss18",2010-06-09,2010,6,9,53335.56,0,519.89,0,23.42,6.97,961.65
"ss18",2010-06-10,2010,6,10,53377.49,4.93,329.93,0,21.37,8.41,1102.79
"ss18",2010-06-11,2010,6,11,53415.97,23.5,285.83,0,17.35,6.78,986.07
"ss18",2010-06-12,2010,6,12,53450.96,13.94,121.95,0,8.04,4.12,819.96
"ss18",2010-06-13,2010,6,13,53482.43,16.02,182.07,0,8.73,2.76,744.64
"ss18",2010-06-14,2010,6,14,53510.37,0,418.5,0,13.84,2.64,738.56
"ss18",2010-06-15,2010,6,15,53534.75,0,531.19,0,20.17,3.47,783.21
"ss18",2010-06-16,2010,6,16,53555.55,0,531.07,0,23.12,6.02,936.07
"ss18",2010-06-17,2010,6,17,53572.76,0,454.28,0,20.37,7.37,1027.25
"ss18",2010-06-18,2010,6,18,53586.36,0,556.68,0,23.63,4.46,821.48
"ss18",2010-06-19,2010,6,19,53596.34,0,537.07,0,23.58,5.63,900.68
"ss18",2010-06-20,2010,6,20,53602.7,0,524.55,0,23.46,6.24,946.86
"ss18",2010-06-21,2010,6,21,53605.44,0,539.89,0,24.53,6.14,922.63
"ss18",2010-06-22,2010,6,22,53604.54,0,536.33,0,24.61,6.34,908.45
"ss18",2010-06-23,2010,6,23,53600.01,0,494.03,0,21.18,5.68,906.88
"ss18",2010-06-24,2010,6,24,53591.85,0,561.73,0,26.53,5.77,851.52
"ss18",2010-06-25,2010,6,25,53580.07,0,556.87,0,28.5,7.56,952.47
"ss18",2010-06-26,2010,6,26,53564.68,8.56,348.61,0,24.24,9.28,1169.37
"ss18",2010-06-27,2010,6,27,53545.69,7.54,370.9,0,22.21,6.15,944.45
"ss18",2010-06-28,2010,6,28,53523.11,0,535.01,0,25.38,6.64,943.45
"ss18",2010-06-29,2010,6,29,53496.97,0,519.31,0,26.27,8.23,1058.01
"ss18",2010-06-30,2010,6,30,53467.27,0,516.75,0,26.17,8.3,1064.86
"ss18",2010-07-01,2010,7,1,53434.05,5.55,362.24,0,26.12,9.86,1215.94
"ss18",2010-07-02,2010,7,2,53397.33,2.05,354.68,0,24.61,9,1147.13
"ss18",2010-07-03,2010,7,3,53357.14,0,503.13,0,26.11,8.78,1112.24
"ss18",2010-07-04,2010,7,4,53313.5,9.56,289.37,0,20.1,8.56,1113.51
"ss18",2010-07-05,2010,7,5,53266.44,0,493.65,0,21.86,5.68,914.34
"ss18",2010-07-06,2010,7,6,53216.01,10.36,396.88,0,25.29,6.18,946.64
"ss18",2010-07-07,2010,7,7,53162.24,16.5,185.99,0,13.64,6.88,993.23
"ss18",2010-07-08,2010,7,8,53105.16,3.9,297.17,0,16.04,4.59,847.35
"ss18",2010-07-09,2010,7,9,53044.82,0,500.39,0,20.68,4.56,845.8
"ss18",2010-07-10,2010,7,10,52981.26,0,499.82,0,24.01,7.35,1025.9
"ss18",2010-07-11,2010,7,11,52914.52,0,477.18,0,23.41,7.86,1061.96
"ss18",2010-07-12,2010,7,12,52844.65,0,477.46,0,24.93,8.82,1133.95
"ss18",2010-07-13,2010,7,13,52771.69,0,451.2,0,27.54,12.07,1407.89
"ss18",2010-07-14,2010,7,14,52695.7,0,425.48,0,26.46,12.21,1421.57
"ss18",2010-07-15,2010,7,15,52616.72,0,496.65,0,26.48,8.71,1125.31
"ss18",2010-07-16,2010,7,16,52534.81,0,520.84,0,29.04,9.16,1159.57
"ss18",2010-07-17,2010,7,17,52450.01,0,499.14,0,29.46,10.71,1287.2
"ss18",2010-07-18,2010,7,18,52362.38,0,476.46,0,27.85,10.72,1287.55
"ss18",2010-07-19,2010,7,19,52271.98,3,368.61,0,28.2,9.91,1220.24
"ss18",2010-07-20,2010,7,20,52178.86,3.1,310.01,0,23.19,9.57,1192.03
"ss18",2010-07-21,2010,7,21,52083.07,10.11,293.54,0,24.5,11.71,1375.59
"ss18",2010-07-22,2010,7,22,51984.67,0,430.07,0,25.11,10.85,1299.34
"ss18",2010-07-23,2010,7,23,51883.72,0,482.09,0,27.24,10.14,1219.55
"ss18",2010-07-24,2010,7,24,51780.27,0,407.48,0,22.93,9.95,1223.38
"ss18",2010-07-25,2010,7,25,51674.39,0,472.2,0,25.01,9.04,1140.23
"ss18",2010-07-26,2010,7,26,51566.12,0,517.58,0,28.86,9.52,1126.49
"ss18",2010-07-27,2010,7,27,51455.54,2.16,335.47,0,27.1,11.7,1374.21
"ss18",2010-07-28,2010,7,28,51342.69,5.07,256.23,0,23.33,12.77,1474.27
"ss18",2010-07-29,2010,7,29,51227.63,9.63,279.44,0,24.11,12.48,1447.03
"ss18",2010-07-30,2010,7,30,51110.42,4.16,330.73,0,24.75,10.34,1255.85
"ss18",2010-07-31,2010,7,31,50991.12,0,465.01,0,24.84,9.46,1177.14
"ss18",2010-08-01,2010,8,1,50869.79,11.68,310.3,0,24.48,11.31,1338.94
"ss18",2010-08-02,2010,8,2,50746.48,5.52,251.37,0,21.57,11.68,1372.45
"ss18",2010-08-03,2010,8,3,50621.25,6.59,332.69,0,23.87,9.55,1190.95
"ss18",2010-08-04,2010,8,4,50494.15,4.11,321.55,0,22.49,9.02,1149.2
"ss18",2010-08-05,2010,8,5,50365.24,3.14,328.83,0,21.4,7.74,1053.12
"ss18",2010-08-06,2010,8,6,50234.58,1.31,470.03,0,23.47,7.98,1070.81
"ss18",2010-08-07,2010,8,7,50102.22,1.42,448.65,0,24.72,9.97,1225.13
"ss18",2010-08-08,2010,8,8,49968.22,0,409.82,0,23.54,10.66,1282.39
"ss18",2010-08-09,2010,8,9,49832.62,1.77,385.63,0,21.45,9.78,1209.5
"ss18",2010-08-10,2010,8,10,49695.48,0,497.16,0,24.15,7.01,982.64
"ss18",2010-08-11,2010,8,11,49556.85,0,496.07,0,26.01,8.56,1073.62
"ss18",2010-08-12,2010,8,12,49416.78,0,451.87,0,23.95,9.1,1150.2
"ss18",2010-08-13,2010,8,13,49275.33,0,482.55,0,24.01,7.51,994.82
"ss18",2010-08-14,2010,8,14,49132.53,0,440.75,0,21.06,7,1001.46
"ss18",2010-08-15,2010,8,15,48988.45,0,496.39,0,23.44,6.28,910.3
"ss18",2010-08-16,2010,8,16,48843.12,0,457.81,0,22.58,7.64,1031.17
"ss18",2010-08-17,2010,8,17,48696.6,0,502.04,0,24.04,6.41,905.88
"ss18",2010-08-18,2010,8,18,48548.93,0,507.29,0,28.15,9.28,1077.11
"ss18",2010-08-19,2010,8,19,48400.15,3.56,199.17,0,20.08,12.35,1434.09
"ss18",2010-08-20,2010,8,20,48250.31,0,423.14,0,23.81,10.18,1242.39
"ss18",2010-08-21,2010,8,21,48099.45,0,489.11,0,26.07,8.57,1061.43
"ss18",2010-08-22,2010,8,22,47947.62,0,499.67,0,28.21,9.41,1105.56
"ss18",2010-08-23,2010,8,23,47794.86,0,429.57,0,24.11,9.81,1211.61
"ss18",2010-08-24,2010,8,24,47641.2,0,404.8,0,20.3,7.56,1040.39
"ss18",2010-08-25,2010,8,25,47486.68,0,512.36,0,24.86,5.46,853.51
"ss18",2010-08-26,2010,8,26,47331.35,0,511.32,0,27.84,7.56,974.75
"ss18",2010-08-27,2010,8,27,47175.25,0,471.69,0,27.14,9.56,1151.6
"ss18",2010-08-28,2010,8,28,47018.41,1.98,400.07,0,24.59,10.99,1311.38
"ss18",2010-08-29,2010,8,29,46860.86,0,393.51,0,24.54,11.2,1329.85
"ss18",2010-08-30,2010,8,30,46702.65,0,355.44,0,21.32,9.91,1219.6
"ss18",2010-08-31,2010,8,31,46543.81,0,369.42,0,20.05,8.18,1085.43
"ss18",2010-09-01,2010,9,1,46384.37,0,469.52,0,22.55,5.15,880.17
"ss18",2010-09-02,2010,9,2,46224.36,0,393.46,0,17.32,4.42,837.55
"ss18",2010-09-03,2010,9,3,46063.83,0,508.6,0,21.83,0.96,643.73
"ss18",2010-09-04,2010,9,4,45902.8,0,470.18,0,25.69,6.99,988.85
"ss18",2010-09-05,2010,9,5,45741.3,0,398.62,0,24.85,10.41,1261.72
"ss18",2010-09-06,2010,9,6,45579.37,0,348.46,0,16.38,4.95,868.71
"ss18",2010-09-07,2010,9,7,45417.03,0,506.57,0,22.61,0.54,619.11
"ss18",2010-09-08,2010,9,8,45254.32,4.9,333.77,0,22.01,4.49,841.63
"ss18",2010-09-09,2010,9,9,45091.27,0,427.67,0,22.31,5.95,931.59
"ss18",2010-09-10,2010,9,10,44927.9,0,337.98,0,15.94,4.52,843.08
"ss18",2010-09-11,2010,9,11,44764.24,0,439.95,0,20.64,3.64,761.38
"ss18",2010-09-12,2010,9,12,44600.33,0,444.33,0,22.22,4.65,775.82
"ss18",2010-09-13,2010,9,13,44436.18,0,452.03,0,23.47,4.89,779.54
"ss18",2010-09-14,2010,9,14,44271.84,0,441.47,0,24.21,6.05,850.31
"ss18",2010-09-15,2010,9,15,44107.32,0,409.84,0,22.3,6.21,895.19
"ss18",2010-09-16,2010,9,16,43942.65,0,450.77,0,23.13,3.98,738.03
"ss18",2010-09-17,2010,9,17,43777.86,0,431.44,0,24.26,6.19,870.65
"ss18",2010-09-18,2010,9,18,43612.98,0,401.23,0,22.19,5.96,891.02
"ss18",2010-09-19,2010,9,19,43448.03,0,439.52,0,26.57,6.71,888.86
"ss18",2010-09-20,2010,9,20,43283.04,1.31,397.61,0,24.26,7.55,989.75
"ss18",2010-09-21,2010,9,21,43118.04,0,407.65,0,22.44,5.16,844.74
"ss18",2010-09-22,2010,9,22,42953.05,2.88,254.73,0,19,5.67,913.72
"ss18",2010-09-23,2010,9,23,42788.1,0,275.27,0,16.53,6.32,955.55
"ss18",2010-09-24,2010,9,24,42623.22,0,374.24,0,21.06,5.72,916.62
"ss18",2010-09-25,2010,9,25,42458.43,0,362.05,0,21.57,6.86,983.03
"ss18",2010-09-26,2010,9,26,42293.76,0,434.04,0,26.64,5.85,821.86
"ss18",2010-09-27,2010,9,27,42129.24,0,388.17,0,24.12,7.09,948
"ss18",2010-09-28,2010,9,28,41964.9,0,416.79,0,26.7,6.6,882.93
"ss18",2010-09-29,2010,9,29,41800.75,0,368.1,0,22.73,6.51,937.69
"ss18",2010-09-30,2010,9,30,41636.83,0,387.2,0,20.72,3.15,727.71
"ss18",2010-10-01,2010,10,1,41473.18,0,388.44,0,21.48,3.51,739.27
"ss18",2010-10-02,2010,10,2,41309.8,0,375.56,0,18.29,1.25,650.68
"ss18",2010-10-03,2010,10,3,41146.75,0,384.89,0,21.75,3.57,723.38
"ss18",2010-10-04,2010,10,4,40984.03,0,332.74,0,20.16,5.52,882
"ss18",2010-10-05,2010,10,5,40821.69,2.16,253.67,0,20.01,4.67,852.05
"ss18",2010-10-06,2010,10,6,40659.76,0,241.26,0,15.1,5.2,884.43
"ss18",2010-10-07,2010,10,7,40498.26,0,348.01,0,20.23,4.45,721.14
"ss18",2010-10-08,2010,10,8,40337.22,1.99,240.09,0,13.2,3.52,785.82
"ss18",2010-10-09,2010,10,9,40176.69,0,215.1,0,11.56,3.06,760.95
"ss18",2010-10-10,2010,10,10,40016.68,3.72,123.82,0,10.38,3.96,810.81
"ss18",2010-10-11,2010,10,11,39857.24,6.53,220.28,0,14.6,2.19,714.96
"ss18",2010-10-12,2010,10,12,39698.39,4.57,139.07,0,8.53,1.41,676.36
"ss18",2010-10-13,2010,10,13,39540.17,0,334.85,0,13.23,-1.35,551.49
"ss18",2010-10-14,2010,10,14,39382.62,0,355.54,0,18.26,1.63,648.68
"ss18",2010-10-15,2010,10,15,39225.78,0,324.64,0,18.62,4,790.28
"ss18",2010-10-16,2010,10,16,39069.67,0,303.99,0,15.18,2.1,710.26
"ss18",2010-10-17,2010,10,17,38914.33,0,332.33,0,16.45,1.34,660.76
"ss18",2010-10-18,2010,10,18,38759.82,6.55,140.52,0,6.84,-0.34,595.61
"ss18",2010-10-19,2010,10,19,38606.15,0,328.77,0,12.85,-1.7,539.16
"ss18",2010-10-20,2010,10,20,38453.38,0,343.86,0,16.27,0.05,578.25
